Date,Count,Hour,Seasons,FunctionDay,R_S,Cnt_LagD7,Cnt_LagD14,Cnt_LagW2,Count_lag2,Temperature_lag2,Humidity_lag2,Wind_lag2,Visibility_lag2,DewPoint_lag2,Solar_lag2,Rainfall_lag2,Snowfall_lag2,ProperHumidity,Weekday,Workingday,RushHour,TempGroup
2018-03-01,375,14,Spring,Yes,0,331,270,300.5,311,0.5,46,4.7,1172,-9.8,2.49,0,0,0,3,0,0,Cold
2018-03-01,458,15,Spring,Yes,0,356,276,316,358,1.4,37,4,1681,-11.7,2.95,0,0,1,3,0,0,Cold
2018-03-01,460,16,Spring,Yes,0,404,273,338.5,375,1.2,36,6,1430,-12.2,2.86,0,0,1,3,0,0,Cold
2018-03-01,423,17,Spring,Yes,0,465,236,350.5,458,1.6,35,4.5,1567,-12.2,2.54,0,0,1,3,0,0,Cold
2018-03-01,317,18,Spring,Yes,0,730,190,460,460,1.4,33,4.8,1480,-13.1,1.98,0,0,1,3,0,0,Cold
2018-03-01,231,19,Spring,Yes,0,499,166,332.5,423,0.4,37,5.2,1366,-12.6,1.23,0,0,1,3,0,0,Cold
2018-03-01,246,20,Spring,Yes,0,348,148,248,317,-0.8,40,4.7,1429,-12.7,0.43,0,0,1,3,0,0,Very Cold
2018-03-01,212,21,Spring,Yes,0,393,134,263.5,231,-1.7,45,3.3,1375,-12.1,0.01,0,0,0,3,0,0,Very Cold
2018-03-01,190,22,Spring,Yes,0,346,145,245.5,246,-2.2,49,3.5,1325,-11.4,0,0,0,0,3,0,0,Very Cold
2018-03-01,190,23,Spring,Yes,0,202,92,147,212,-3,50,3.7,1301,-11.9,0,0,0,0,3,0,0,Very Cold
2018-03-02,156,0,Spring,Yes,0,42,105,73.5,190,-3.6,52,3.7,1277,-12,0,0,0,0,3,1,0,Very Cold
2018-03-02,108,1,Spring,Yes,0,55,77,66,190,-4,52,3.4,1272,-12.4,0,0,0,0,3,1,0,Very Cold
2018-03-02,71,2,Spring,Yes,0,62,47,54.5,156,-4.3,53,2.6,1334,-12.4,0,0,0,0,4,1,0,Very Cold
2018-03-02,49,3,Spring,Yes,0,32,36,34,108,-4.6,52,2.1,1372,-12.9,0,0,0,0,4,1,0,Very Cold
2018-03-02,47,4,Spring,Yes,0,36,35,35.5,71,-5.3,52,1.2,1434,-13.6,0,0,0,0,4,1,0,Very Cold
2018-03-02,65,5,Spring,Yes,0,39,28,33.5,49,-5.7,50,1.7,1559,-14.4,0,0,0,0,4,1,0,Very Cold
2018-03-02,135,6,Spring,Yes,0,63,30,46.5,47,-5.8,48,1.5,1552,-15,0,0,0,0,4,1,0,Very Cold
2018-03-02,401,7,Spring,Yes,0,174,49,111.5,65,-6.1,49,1,1621,-15.1,0,0,0,0,4,1,1,Very Cold
2018-03-02,617,8,Spring,Yes,0,391,68,229.5,135,-6.4,50,1.5,1593,-15.1,0,0,0,0,4,1,1,Very Cold
2018-03-02,343,9,Spring,Yes,0,214,48,131,401,-6.6,52,0.5,1555,-14.8,0,0,0,0,4,1,0,Very Cold
2018-03-02,274,10,Spring,Yes,0,184,78,131,617,-6.2,45,0.4,1600,-16.2,0.17,0,0,0,4,1,0,Very Cold
2018-03-02,343,11,Spring,Yes,0,230,93,161.5,343,-4.6,34,1.2,1583,-18.1,0.87,0,0,1,4,1,0,Very Cold
2018-03-02,388,12,Spring,Yes,0,283,137,210,274,-1.8,30,2.1,1608,-17.1,1.59,0,0,1,4,1,0,Very Cold
2018-03-02,375,13,Spring,Yes,0,304,169,236.5,343,0.1,30,1.8,1640,-15.4,2.19,0,0,1,4,1,0,Cold
2018-03-02,450,14,Spring,Yes,0,312,196,254,388,1.8,26,2.2,1556,-15.7,2.61,0,0,1,4,1,0,Cold
2018-03-02,463,15,Spring,Yes,0,312,243,277.5,375,2.3,22,3.1,1627,-17.2,2.83,0,0,1,4,1,0,Cold
2018-03-02,574,16,Spring,Yes,0,354,189,271.5,450,3.4,23,2.4,1545,-15.8,2.74,0,0,1,4,1,0,Cold
2018-03-02,631,17,Spring,Yes,0,470,210,340,463,4.3,22,1.3,1837,-15.6,2.48,0,0,1,4,1,1,Cold
2018-03-02,854,18,Spring,Yes,0,669,165,417,574,5.2,21,2.1,1721,-15.4,1.97,0,0,1,4,1,1,Cold
2018-03-02,568,19,Spring,Yes,0,421,126,273.5,631,4.3,21,2.5,1961,-16.1,1.13,0,0,1,4,1,1,Cold
2018-03-02,427,20,Spring,Yes,0,295,150,222.5,854,3.5,22,0.9,1961,-16.2,0.43,0,0,1,4,1,0,Cold
2018-03-02,396,21,Spring,Yes,0,321,114,217.5,568,2,26,2.3,1985,-15.5,0.02,0,0,1,4,1,0,Cold
2018-03-02,414,22,Spring,Yes,0,291,116,203.5,427,1.2,35,2.5,1977,-12.6,0,0,0,1,4,1,0,Cold
2018-03-02,284,23,Spring,Yes,0,243,84,163.5,396,1,34,1.4,1880,-13.1,0,0,0,1,4,1,0,Cold
2018-03-03,218,0,Spring,Yes,0,226,79,152.5,414,0.5,38,0.9,1907,-12.2,0,0,0,1,4,1,0,Cold
2018-03-03,229,1,Spring,Yes,0,263,71,167,284,0.3,38,0.2,1895,-12.3,0,0,0,1,4,1,0,Cold
2018-03-03,176,2,Spring,Yes,0,197,56,126.5,218,0.5,34,0.4,1889,-13.5,0,0,0,1,5,0,0,Cold
2018-03-03,149,3,Spring,Yes,0,133,34,83.5,229,0.6,36,0.4,1933,-12.7,0,0,0,1,5,0,0,Cold
2018-03-03,93,4,Spring,Yes,0,63,20,41.5,176,0.9,35,0.5,1856,-12.8,0,0,0,1,5,0,0,Cold
2018-03-03,55,5,Spring,Yes,0,58,14,36,149,0.8,38,0.8,1594,-11.9,0,0,0,1,5,0,0,Cold
2018-03-03,71,6,Spring,Yes,0,72,39,55.5,93,0.6,43,0.9,1599,-10.5,0,0,0,0,5,0,0,Cold
2018-03-03,159,7,Spring,Yes,0,108,35,71.5,55,0.8,39,1,1463,-11.6,0,0,0,1,5,0,0,Cold
2018-03-03,306,8,Spring,Yes,0,203,80,141.5,71,0.5,42,0.9,1543,-10.9,0,0,0,0,5,0,0,Cold
2018-03-03,329,9,Spring,Yes,0,253,98,175.5,159,0.1,43,1.4,1502,-11,0,0,0,0,5,0,0,Cold
2018-03-03,354,10,Spring,Yes,0,259,103,181,306,0.4,38,1.8,1564,-12.3,0.16,0,0,1,5,0,0,Cold
2018-03-03,431,11,Spring,Yes,0,298,155,226.5,329,2.2,30,1.5,1513,-13.6,0.81,0,0,1,5,0,0,Cold
2018-03-03,605,12,Spring,Yes,0,363,183,273,354,5.1,27,1.2,1563,-12.4,1.54,0,0,1,5,0,0,Cold
2018-03-03,771,13,Spring,Yes,0,412,193,302.5,431,8.1,21,2.1,1738,-12.9,2.15,0,0,1,5,0,0,Cold
2018-03-03,1025,14,Spring,Yes,0,454,258,356,605,10.7,16,1.7,1657,-14.1,2.56,0,0,0,5,0,0,Warm
2018-03-03,1238,15,Spring,Yes,0,467,273,370,771,12.2,14,1.6,1896,-14.5,2.75,0,0,0,5,0,0,Warm
2018-03-03,1285,16,Spring,Yes,0,509,267,388,1025,14.4,14,1.4,1833,-12.8,2.66,0,0,0,5,0,0,Warm
2018-03-03,1197,17,Spring,Yes,0,462,250,356,1238,16,14,2.2,1828,-11.5,2.33,0,0,0,5,0,0,Warm
2018-03-03,920,18,Spring,Yes,0,379,223,301,1285,15.8,15,2.6,1867,-10.8,1.7,0,0,0,5,0,0,Warm
2018-03-03,630,19,Spring,Yes,0,306,169,237.5,1197,15,22,2.5,1946,-6.5,0.96,0,0,1,5,0,0,Warm
2018-03-03,631,20,Spring,Yes,0,233,145,189,920,13.9,26,1.9,1995,-5.3,0.41,0,0,1,5,0,0,Warm
2018-03-03,588,21,Spring,Yes,0,232,133,182.5,630,12.7,32,2.3,2000,-3.6,0.01,0,0,1,5,0,0,Warm
2018-03-03,516,22,Spring,Yes,0,219,123,171,631,11.1,51,3.7,1957,1.3,0,0,0,0,5,0,0,Warm
2018-03-03,215,23,Spring,Yes,0,187,117,152,588,10.3,52,2.2,1843,0.8,0,0,0,0,5,0,0,Warm
2018-03-04,161,0,Spring,Yes,0,182,99,140.5,516,10.2,49,1.7,1972,0,0,0,0,0,5,0,0,Warm
2018-03-04,118,1,Spring,Yes,0,189,103,146,215,9.4,74,1.6,559,4.9,0,0,0,0,5,0,0,Cold
2018-03-04,95,2,Spring,Yes,0,124,86,105,161,8.5,87,0.9,303,6.4,0,0,0,0,6,0,0,Cold
2018-03-04,90,3,Spring,Yes,0,103,56,79.5,118,8.3,91,0.1,282,6.9,0,0,0,0,6,0,0,Cold
2018-03-04,34,4,Spring,Yes,0,52,37,44.5,95,8.3,95,0.3,243,7.5,0,0,0,0,6,0,0,Cold
2018-03-04,15,5,Spring,Yes,0.1,37,22,29.5,90,8.5,96,0.4,238,7.8,0,0.1,0,0,6,0,0,Cold
2018-03-04,20,6,Spring,Yes,0,54,38,46,34,8.8,95,0.2,218,8,0,0,0,0,6,0,0,Cold
2018-03-04,23,7,Spring,Yes,0,77,52,64.5,15,8.8,96,1.2,196,8.1,0,0,0,0,6,0,0,Cold
2018-03-04,70,8,Spring,Yes,0.2,158,92,125,20,8.6,96,0.7,224,7.9,0,0.2,0,0,6,0,0,Cold
2018-03-04,157,9,Spring,Yes,0,173,137,155,23,8.4,97,2.6,122,7.9,0,0,0,0,6,0,0,Cold
2018-03-04,239,10,Spring,Yes,0,195,156,175.5,70,8.3,97,0.6,152,7.8,0.01,0,0,0,6,0,0,Cold
2018-03-04,273,11,Spring,Yes,0.2,244,183,213.5,157,8.8,97,1.3,196,8.3,0.2,0.2,0,0,6,0,0,Cold
2018-03-04,358,12,Spring,Yes,0,396,263,329.5,239,9.8,90,0.8,335,8.2,0.64,0,0,0,6,0,0,Cold
2018-03-04,429,13,Spring,Yes,0,482,337,409.5,273,10.1,88,0.7,453,8.1,0.34,0,0,0,6,0,0,Warm
2018-03-04,475,14,Spring,Yes,0,572,372,472,358,10.7,85,0.9,393,8.2,0.52,0,0,0,6,0,0,Warm
2018-03-04,468,15,Spring,Yes,0,612,440,526,429,10.8,84,1.2,400,8.1,0.44,0,0,0,6,0,0,Warm
2018-03-04,396,16,Spring,Yes,0,688,404,546,475,11.2,83,1.1,518,8.4,0.45,0,0,0,6,0,0,Warm
2018-03-04,492,17,Spring,Yes,0,589,354,471.5,468,11.7,81,1.2,616,8.5,0.53,0,0,0,6,0,0,Warm
2018-03-04,436,18,Spring,Yes,0,402,310,356,396,11.7,82,1.1,753,8.7,0.32,0,0,0,6,0,0,Warm
2018-03-04,289,19,Spring,Yes,0,297,238,267.5,492,11.8,82,1.7,990,8.8,0.4,0,0,0,6,0,0,Warm
2018-03-04,26,20,Spring,Yes,0,232,213,222.5,436,11.5,81,1.5,1475,8.3,0.07,0,0,0,6,0,0,Warm
2018-03-04,7,21,Spring,Yes,0,239,226,232.5,289,11.2,81,2.3,1614,8,0,0,0,0,6,0,0,Warm
2018-03-04,8,22,Spring,Yes,0,230,191,210.5,26,11.3,80,1.2,1978,7.9,0,0,0,0,6,0,0,Warm
2018-03-04,9,23,Spring,Yes,2,173,153,163,7,10.6,89,2.1,606,8.8,0,2,0,0,6,0,0,Warm
2018-03-05,22,0,Spring,Yes,0,135,148,141.5,8,9.6,92,2.5,721,8.3,0,0,0,0,6,0,0,Cold
2018-03-05,23,1,Spring,Yes,0,122,101,111.5,9,8.7,91,2.9,957,7.3,0,0,0,0,6,0,0,Cold
2018-03-05,9,2,Spring,Yes,9,80,59,69.5,22,7.6,88,2.5,1974,5.7,0,9,0,0,0,1,0,Cold
2018-03-05,2,3,Spring,Yes,0,46,42,44,23,7,88,2.5,2000,5.1,0,0,0,0,0,1,0,Cold
2018-03-05,4,4,Spring,Yes,0,46,50,48,9,6.3,89,2.2,1456,4.6,0,0,0,0,0,1,0,Cold
2018-03-05,22,5,Spring,Yes,1.5,65,59,62,2,5.7,92,2,458,4.4,0,1.5,0,0,0,1,0,Cold
2018-03-05,20,6,Spring,Yes,0,161,139,150,4,5.1,90,2.6,1005,3.5,0,0,0,0,0,1,0,Cold
2018-03-05,85,7,Spring,Yes,0,402,349,375.5,22,4.7,89,2.3,1242,3,0,0,0,0,0,1,1,Cold
2018-03-05,184,8,Spring,Yes,2,786,646,716,20,4.2,87,2,1979,2.2,0,2,0,0,0,1,1,Cold
2018-03-05,211,9,Spring,Yes,0,416,347,381.5,85,3.8,87,2.2,2000,1.8,0,0,0,0,0,1,0,Cold
2018-03-05,232,10,Spring,Yes,0,289,235,262,184,3.6,88,2.3,2000,1.7,0.03,0,0,0,0,1,0,Cold
2018-03-05,322,11,Spring,Yes,0,356,314,335,211,3.7,85,1.8,2000,1.4,0.17,0,0,0,0,1,0,Cold
2018-03-05,438,12,Spring,Yes,0,428,361,394.5,232,4.4,80,1.8,2000,1.2,0.56,0,0,0,0,1,0,Cold
2018-03-05,465,13,Spring,Yes,0,444,332,388,322,6.1,66,1.9,2000,0.2,1.42,0,0,0,0,1,0,Cold
2018-03-05,550,14,Spring,Yes,0,455,373,414,438,7.6,58,2.4,2000,-0.1,1.85,0,0,0,0,1,0,Cold
2018-03-05,637,15,Spring,Yes,0,521,392,456.5,465,8.3,51,2,2000,-1.2,1.42,0,0,0,0,1,0,Cold
2018-03-05,718,16,Spring,Yes,0,555,403,479,550,10,44,1.9,2000,-1.7,2.46,0,0,0,0,1,0,Cold
2018-03-05,865,17,Spring,Yes,0,646,522,584,637,10.3,43,2.5,2000,-1.7,2.45,0,0,0,0,1,1,Warm
2018-03-05,1155,18,Spring,Yes,0,929,819,874,718,11,39,1.2,2000,-2.4,1.96,0,0,1,0,1,1,Warm
2018-03-05,782,19,Spring,Yes,0,619,533,576,865,10,43,1.4,2000,-2,1.12,0,0,0,0,1,1,Cold
2018-03-05,578,20,Spring,Yes,0,483,417,450,1155,8.1,47,1.7,2000,-2.5,0.34,0,0,0,0,1,0,Cold
2018-03-05,533,21,Spring,Yes,0,512,388,450,782,5.8,53,1.7,2000,-3,0.02,0,0,0,0,1,0,Cold
2018-03-05,466,22,Spring,Yes,0,443,357,400,578,4.3,57,1.3,2000,-3.4,0,0,0,0,0,1,0,Cold
2018-03-05,274,23,Spring,Yes,0,308,218,263,533,3.1,59,1.5,2000,-4.1,0,0,0,0,0,1,0,Cold
2018-03-06,224,0,Spring,Yes,0,236,177,206.5,466,2.3,63,1,2000,-4,0,0,0,0,0,1,0,Cold
2018-03-06,188,1,Spring,Yes,0,213,172,192.5,274,1.9,60,1.3,2000,-5,0,0,0,0,0,1,0,Cold
2018-03-06,122,2,Spring,Yes,0,145,115,130,224,1.3,69,0.8,2000,-3.7,0,0,0,0,1,1,0,Cold
2018-03-06,82,3,Spring,Yes,0,102,63,82.5,188,0.8,67,0.8,2000,-4.6,0,0,0,0,1,1,0,Cold
2018-03-06,79,4,Spring,Yes,0,62,64,63,122,0.3,71,0.9,1999,-4.3,0,0,0,0,1,1,0,Cold
2018-03-06,80,5,Spring,Yes,0,72,79,75.5,82,0.1,71,0.4,2000,-4.5,0,0,0,0,1,1,0,Cold
2018-03-06,214,6,Spring,Yes,0,183,164,173.5,79,-0.5,75,0.6,1967,-4.3,0,0,0,0,1,1,0,Very Cold
2018-03-06,583,7,Spring,Yes,0,443,404,423.5,80,-0.9,78,0.6,1687,-4.2,0,0,0,0,1,1,1,Very Cold
2018-03-06,997,8,Spring,Yes,0,767,727,747,214,-1,77,0.4,1578,-4.5,0,0,0,0,1,1,1,Very Cold
2018-03-06,556,9,Spring,Yes,0,455,384,419.5,583,-1,78,0.6,1484,-4.3,0,0,0,0,1,1,0,Very Cold
2018-03-06,380,10,Spring,Yes,0,261,265,263,997,-0.7,76,1,1461,-4.4,0.2,0,0,0,1,1,0,Very Cold
2018-03-06,475,11,Spring,Yes,0,342,322,332,556,1.2,62,0.8,1338,-5.2,0.85,0,0,0,1,1,0,Cold
2018-03-06,504,12,Spring,Yes,0,353,356,354.5,380,3.7,51,1.3,1596,-5.5,1.56,0,0,0,1,1,0,Cold
2018-03-06,528,13,Spring,Yes,0,335,370,352.5,475,6.3,41,1.3,1519,-6,2.12,0,0,0,1,1,0,Cold
2018-03-06,567,14,Spring,Yes,0,357,335,346,504,8.5,34,1.9,1876,-6.4,2.55,0,0,1,1,1,0,Cold
2018-03-06,616,15,Spring,Yes,0,402,431,416.5,528,9.3,27,2.2,1816,-8.7,2.65,0,0,1,1,1,0,Cold
2018-03-06,680,16,Spring,Yes,0,411,393,402,567,9.2,27,2.9,1880,-8.8,2.32,0,0,1,1,1,0,Cold
2018-03-06,883,17,Spring,Yes,0,529,514,521.5,616,10.1,24,1.8,1839,-9.6,2.12,0,0,1,1,1,1,Warm
2018-03-06,1246,18,Spring,Yes,0,897,764,830.5,680,10.6,26,1.9,1955,-8.1,1.75,0,0,1,1,1,1,Warm
2018-03-06,833,19,Spring,Yes,0,616,522,569,883,10.2,27,2.8,1826,-8,1.22,0,0,1,1,1,1,Warm
2018-03-06,666,20,Spring,Yes,0,461,358,409.5,1246,8.7,28,3.2,2000,-8.8,0.49,0,0,1,1,1,0,Cold
2018-03-06,625,21,Spring,Yes,0,449,415,432,833,7.1,30,2.7,2000,-9.3,0.02,0,0,1,1,1,0,Cold
2018-03-06,514,22,Spring,Yes,0,461,319,390,666,6.1,31,2.8,2000,-9.8,0,0,0,1,1,1,0,Cold
2018-03-06,361,23,Spring,Yes,0,310,242,276,625,5.5,33,3.2,1995,-9.5,0,0,0,1,1,1,0,Cold
2018-03-07,289,0,Spring,Yes,0,266,171,218.5,514,4.5,40,1.3,1871,-7.9,0,0,0,1,1,1,0,Cold
2018-03-07,194,1,Spring,Yes,0,229,162,195.5,361,3.5,44,0.9,1905,-7.6,0,0,0,0,1,1,0,Cold
2018-03-07,134,2,Spring,Yes,0,174,105,139.5,289,2.8,45,1.7,1493,-7.9,0,0,0,0,2,1,0,Cold
2018-03-07,92,3,Spring,Yes,0,116,59,87.5,194,2.8,46,2,1709,-7.6,0,0,0,0,2,1,0,Cold
2018-03-07,49,4,Spring,Yes,0,72,50,61,134,2.6,50,1.3,1962,-6.8,0,0,0,0,2,1,0,Cold
2018-03-07,97,5,Spring,Yes,0,62,63,62.5,92,2.7,55,1.5,1989,-5.4,0,0,0,0,2,1,0,Cold
2018-03-07,232,6,Spring,Yes,0,165,159,162,49,2.6,61,1.7,1998,-4.1,0,0,0,0,2,1,0,Cold
2018-03-07,598,7,Spring,Yes,0,426,385,405.5,97,2.5,63,1.3,1987,-3.8,0,0,0,0,2,1,1,Cold
2018-03-07,1032,8,Spring,Yes,0,816,718,767,232,2.4,65,1.8,1989,-3.5,0,0,0,0,2,1,1,Cold
2018-03-07,566,9,Spring,Yes,0,419,373,396,598,2.2,65,1.9,2000,-3.7,0,0,0,0,2,1,0,Cold
2018-03-07,410,10,Spring,Yes,0,285,244,264.5,1032,2.6,63,1.6,1857,-3.7,0.14,0,0,0,2,1,0,Cold
2018-03-07,441,11,Spring,Yes,0,332,276,304,566,3.8,58,2,1785,-3.7,0.49,0,0,0,2,1,0,Cold
2018-03-07,550,12,Spring,Yes,0,305,351,328,410,5.2,52,1.5,1808,-3.8,0.74,0,0,0,2,1,0,Cold
2018-03-07,509,13,Spring,Yes,0,28,299,163.5,441,8,43,1.7,1909,-3.8,1.74,0,0,0,2,1,0,Cold
2018-03-07,505,14,Spring,Yes,0,17,365,191,550,9.6,39,1.8,1982,-3.7,2.09,0,0,1,2,1,0,Cold
2018-03-07,620,15,Spring,Yes,0,7,366,186.5,509,9.9,39,1.9,1911,-3.4,1.61,0,0,1,2,1,0,Cold
2018-03-07,646,16,Spring,Yes,0,9,409,209,505,9.8,38,0.9,1908,-3.8,0.93,0,0,1,2,1,0,Cold
2018-03-07,849,17,Spring,Yes,0,8,469,238.5,620,10.2,34,2.3,1919,-4.9,1.19,0,0,1,2,1,1,Warm
2018-03-07,1365,18,Spring,Yes,0,11,784,397.5,646,10.4,36,3.2,1963,-4,1.02,0,0,1,2,1,1,Warm
2018-03-07,799,19,Spring,Yes,0,19,460,239.5,849,10.4,37,1,2000,-3.6,0.67,0,0,1,2,1,1,Warm
2018-03-07,587,20,Spring,Yes,0,8,356,182,1365,9.6,42,2,2000,-2.7,0.14,0,0,0,2,1,0,Cold
2018-03-07,411,21,Spring,Yes,0,10,345,177.5,799,8.9,44,2.3,2000,-2.7,0,0,0,0,2,1,0,Cold
2018-03-07,147,22,Spring,Yes,0,13,299,156,587,8.5,46,1,1977,-2.4,0,0,0,0,2,1,0,Cold
2018-03-07,48,23,Spring,Yes,0,23,223,123,411,7.9,56,1.4,1975,-0.3,0,0,0,0,2,1,0,Cold
2018-03-08,49,0,Spring,Yes,0,71,195,133,147,7.2,60,1.4,1928,0,0,0,0,0,2,1,0,Cold
2018-03-08,23,1,Spring,Yes,0,147,190,168.5,48,6,79,2,918,2.6,0,0,0,0,2,1,0,Cold
2018-03-08,19,2,Spring,Yes,0.5,180,116,148,49,5.2,83,1.5,733,2.5,0,0.5,0,0,3,1,0,Cold
2018-03-08,12,3,Spring,Yes,0,92,71,81.5,23,4.7,86,0.7,717,2.5,0,0,0,0,3,1,0,Cold
2018-03-08,8,4,Spring,Yes,0,28,66,47,19,4.2,88,0.9,553,2.3,0,0,0,0,3,1,0,Cold
2018-03-08,17,5,Spring,Yes,2,11,75,43,12,3.8,90,0.8,448,2.3,0,2,0,0,3,1,0,Cold
2018-03-08,32,6,Spring,Yes,0,33,151,92,8,3.3,90,1.3,682,1.8,0,0,0,0,3,1,0,Cold
2018-03-08,64,7,Spring,Yes,0,61,373,217,17,3.1,90,1.2,974,1.6,0,0,0,0,3,1,1,Cold
2018-03-08,88,8,Spring,Yes,1.5,148,783,465.5,32,3.1,89,0.2,903,1.4,0,1.5,0,0,3,1,1,Cold
2018-03-08,100,9,Spring,Yes,0,160,383,271.5,64,3,90,0.7,578,1.5,0,0,0,0,3,1,0,Cold
2018-03-08,165,10,Spring,Yes,0,191,259,225,88,3,94,0.3,444,2.1,0.01,0,0,0,3,1,0,Cold
2018-03-08,290,11,Spring,Yes,0.5,239,308,273.5,100,3.4,90,1.5,386,1.9,0.21,0.5,0,0,3,1,0,Cold
2018-03-08,375,12,Spring,Yes,0,311,352,331.5,165,3.6,88,2.6,681,1.7,0.44,0,0,0,3,1,0,Cold
2018-03-08,405,13,Spring,Yes,0,358,316,337,290,4.5,82,2,1226,1.6,0.73,0,0,0,3,1,0,Cold
2018-03-08,452,14,Spring,Yes,0,375,331,353,375,5.6,72,3,1700,0.9,0.89,0,0,0,3,1,0,Cold
2018-03-08,555,15,Spring,Yes,0,458,356,407,405,6.7,65,3.2,1651,0.5,1.76,0,0,0,3,1,0,Cold
2018-03-08,594,16,Spring,Yes,0,460,404,432,452,7.7,62,2.4,1758,0.8,1.64,0,0,0,3,1,0,Cold
2018-03-08,757,17,Spring,Yes,0,423,465,444,555,9.2,53,3.3,1896,0.1,2.23,0,0,0,3,1,1,Cold
2018-03-08,1091,18,Spring,Yes,0,317,730,523.5,594,9.5,56,3.1,994,1.1,1.1,0,0,0,3,1,1,Cold
2018-03-08,683,19,Spring,Yes,0,231,499,365,757,7.5,64,4.3,538,1.1,0.88,0,0,0,3,1,1,Cold
2018-03-08,586,20,Spring,Yes,0,246,348,297,1091,5.9,68,3.4,543,0.4,0.38,0,0,0,3,1,0,Cold
2018-03-08,533,21,Spring,Yes,0,212,393,302.5,683,4.5,72,2.7,529,-0.1,0.03,0,0,0,3,1,0,Cold
2018-03-08,498,22,Spring,Yes,0,190,346,268,586,3.3,74,2.6,494,-0.8,0,0,0,0,3,1,0,Cold
2018-03-08,315,23,Spring,Yes,0,190,202,196,533,3.1,74,3.2,465,-1,0,0,0,0,3,1,0,Cold
2018-03-09,272,0,Spring,Yes,0,156,42,99,498,2.8,74,2.1,469,-1.3,0,0,0,0,3,1,0,Cold
2018-03-09,228,1,Spring,Yes,0,108,55,81.5,315,2.8,73,1.8,468,-1.5,0,0,0,0,3,1,0,Cold
2018-03-09,155,2,Spring,Yes,0,71,62,66.5,272,3,72,2.3,473,-1.5,0,0,0,0,4,1,0,Cold
2018-03-09,105,3,Spring,Yes,0,49,32,40.5,228,2.8,73,2.6,413,-1.5,0,0,0,0,4,1,0,Cold
2018-03-09,66,4,Spring,Yes,0,47,36,41.5,155,2.8,74,1.2,415,-1.3,0,0,0,0,4,1,0,Cold
2018-03-09,88,5,Spring,Yes,0,65,39,52,105,2.7,75,0.7,417,-1.2,0,0,0,0,4,1,0,Cold
2018-03-09,195,6,Spring,Yes,0,135,63,99,66,2.5,76,1,403,-1.3,0,0,0,0,4,1,0,Cold
2018-03-09,574,7,Spring,Yes,0,401,174,287.5,88,2.5,76,0.7,544,-1.3,0,0,0,0,4,1,1,Cold
2018-03-09,1041,8,Spring,Yes,0,617,391,504,195,2.5,71,1.1,1055,-2.2,0,0,0,0,4,1,1,Cold
2018-03-09,570,9,Spring,Yes,0,343,214,278.5,574,1.6,76,0.7,1024,-2.1,0,0,0,0,4,1,0,Cold
2018-03-09,361,10,Spring,Yes,0,274,184,229,1041,1.8,67,0.7,1917,-3.6,0.19,0,0,0,4,1,0,Cold
2018-03-09,444,11,Spring,Yes,0,343,230,286.5,570,3.5,60,1.3,1969,-3.5,0.71,0,0,0,4,1,0,Cold
2018-03-09,510,12,Spring,Yes,0,388,283,335.5,361,4.8,54,1.3,1921,-3.7,0.78,0,0,0,4,1,0,Cold
2018-03-09,509,13,Spring,Yes,0,375,304,339.5,444,5.9,51,0.7,1866,-3.4,0.91,0,0,0,4,1,0,Cold
2018-03-09,542,14,Spring,Yes,0,450,312,381,510,6.8,51,1,1617,-2.6,1.13,0,0,0,4,1,0,Cold
2018-03-09,611,15,Spring,Yes,0,463,312,387.5,509,7.5,44,2,1526,-3.9,1.24,0,0,0,4,1,0,Cold
2018-03-09,686,16,Spring,Yes,0,574,354,464,542,8,42,1.5,1690,-4.1,1.24,0,0,0,4,1,0,Cold
2018-03-09,834,17,Spring,Yes,0,631,470,550.5,611,7.7,51,2.9,670,-1.8,0.94,0,0,0,4,1,1,Cold
2018-03-09,1231,18,Spring,Yes,0,854,669,761.5,686,9.6,38,1.7,1052,-4,1.71,0,0,1,4,1,1,Cold
2018-03-09,718,19,Spring,Yes,0,568,421,494.5,834,8.9,46,1.8,789,-2.1,1,0,0,0,4,1,1,Cold
2018-03-09,535,20,Spring,Yes,0,427,295,361,1231,7,55,2,705,-1.4,0.35,0,0,0,4,1,0,Cold
2018-03-09,537,21,Spring,Yes,0,396,321,358.5,718,5.4,60,3.9,990,-1.7,0.02,0,0,0,4,1,0,Cold
2018-03-09,521,22,Spring,Yes,0,414,291,352.5,535,4.3,67,1.1,1125,-1.2,0,0,0,0,4,1,0,Cold
2018-03-09,309,23,Spring,Yes,0,284,243,263.5,537,3.5,69,1.4,1177,-1.6,0,0,0,0,4,1,0,Cold
2018-03-10,328,0,Spring,Yes,0,218,226,222,521,2.9,69,1.2,1179,-2.2,0,0,0,0,4,1,0,Cold
2018-03-10,305,1,Spring,Yes,0,229,263,246,309,2.5,72,1.5,1071,-2,0,0,0,0,4,1,0,Cold
2018-03-10,241,2,Spring,Yes,0,176,197,186.5,328,2.1,74,1.4,970,-2,0,0,0,0,5,0,0,Cold
2018-03-10,139,3,Spring,Yes,0,149,133,141,305,2,75,1,658,-1.9,0,0,0,0,5,0,0,Cold
2018-03-10,91,4,Spring,Yes,0,93,63,78,241,1.6,79,0.9,685,-1.6,0,0,0,0,5,0,0,Cold
2018-03-10,79,5,Spring,Yes,0,55,58,56.5,139,1.3,80,0.6,705,-1.7,0,0,0,0,5,0,0,Cold
