x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,amount,fraud
-15.021,8.075,-11.918,-4.247,9.435,-6.795,1.327,-0.072,1.169,-0.996,2.525,-0.832,-0.186,0.43,0.697,0.056,-1.311,-0.707,34.12,1
1.274,0.328,0.215,-0.098,-0.039,1.513,1.055,0.773,-0.437,-0.188,-0.476,-1.133,0.078,-0.894,0.2,0.141,-0.041,0.011,1.98,0
1.203,-0.483,-1.396,-1.062,-0.169,1.693,1.477,1.149,0.535,0.052,0.167,0.765,-0.103,0.841,0.484,0.086,0.051,0.034,28.0,0
2.139,-0.701,-0.495,-0.517,-0.08,0.029,0.529,0.368,0.322,0.122,0.226,0.687,0.084,0.382,-0.087,-0.108,0.022,-0.004,34.99,0
1.208,1.254,0.502,-2.156,-0.374,-0.358,-1.057,1.123,-1.033,-0.105,-0.184,-0.475,-0.133,0.57,0.758,-0.325,0.035,0.101,1.79,0
1.093,0.224,-0.12,-0.372,-0.138,-0.158,1.375,1.132,-0.756,0.018,0.02,0.07,-0.051,0.107,0.496,-0.419,0.038,0.034,54.99,0
1.013,0.185,-0.814,0.741,0.411,1.078,0.771,0.006,-1.766,-0.24,0.168,0.665,0.034,0.149,0.061,0.074,0.025,0.023,12.16,0
-1.361,2.184,-0.445,0.629,0.33,-1.751,0.87,0.632,0.56,0.003,0.883,0.048,0.187,0.003,-0.327,0.146,0.259,0.059,9.74,0
1.29,0.507,0.426,0.197,0.031,-0.491,-0.962,0.689,-0.374,-0.189,-0.301,-0.977,-0.069,-1.083,0.498,-0.097,-0.022,0.008,3.05,0
0.903,-3.528,-0.736,-0.693,-0.613,-2.283,-0.753,-1.109,0.191,1.082,0.594,0.389,-0.841,0.42,0.373,0.192,-0.232,0.038,787.52,0
1.915,-0.377,-0.437,-0.012,0.068,2.336,1.283,-0.352,-0.3,-0.201,0.122,0.626,0.166,0.705,-0.205,-0.34,-0.009,-0.042,31.37,0
-0.948,1.379,0.092,-0.506,0.882,-0.464,-1.041,-1.352,0.324,-0.301,-0.022,-0.264,0.193,0.747,-0.845,0.093,-0.007,0.139,5.31,0
2.027,-0.363,-0.392,0.019,-0.039,2.549,2.04,-0.334,-0.308,-0.178,-0.017,0.392,0.177,0.481,-0.263,0.626,-0.059,-0.051,9.91,0
2.262,-1.406,-1.338,-0.4,-0.091,-1.367,1.07,-0.821,0.186,-0.381,-0.107,0.23,0.202,-0.338,-0.249,-0.178,0.027,-0.057,13.4,0
-1.779,-0.376,-0.087,-0.914,0.181,1.025,0.367,-0.032,0.3,-0.079,0.014,0.51,0.446,0.547,0.726,-0.768,0.337,0.036,1.0,0
2.248,-1.816,0.785,3.742,0.935,-1.04,0.435,0.44,-0.554,-0.339,0.161,0.934,0.122,0.733,-0.054,0.141,0.056,-0.052,20.0,0
-6.713,3.921,-5.152,-2.099,3.579,-4.685,0.251,-0.352,0.897,0.136,0.954,-0.451,0.127,-0.339,0.394,1.075,1.65,-0.395,252.92,1
2.328,-1.516,-0.845,0.393,0.126,-1.133,-0.094,-0.582,0.474,-0.419,-0.177,-0.062,0.17,-0.338,-0.178,-0.163,0.013,-0.06,9.6,0
-0.973,1.107,-0.828,2.533,1.229,1.054,0.4,-1.601,1.467,0.199,-0.079,0.331,-0.271,0.415,0.181,0.625,0.273,0.088,18.31,0
-1.411,2.268,0.249,-1.209,1.103,-1.317,-1.957,-0.87,-0.895,0.058,0.155,-0.615,-0.196,-0.464,0.118,-0.485,0.374,0.188,1.0,1
1.193,0.134,-0.081,-0.01,0.102,-0.192,0.243,0.61,-0.065,-0.1,-0.199,-0.581,0.111,-0.314,0.157,0.127,-0.017,0.002,3.98,0
0.849,-1.459,-1.29,-0.121,-0.03,-0.687,0.238,-0.875,-0.004,0.047,-0.502,-1.434,-0.09,0.018,0.006,0.8,-0.091,0.043,262.82,0
1.411,-0.495,-0.609,-0.292,-0.022,-1.04,0.302,0.128,1.247,0.124,-0.135,-0.564,0.03,-0.527,0.303,-0.484,0.0,0.005,16.4,0
-0.867,-0.258,0.166,-1.37,-0.576,-0.97,-0.683,0.261,0.256,0.233,-0.427,-0.997,0.276,0.298,0.361,-0.757,-0.233,-0.433,24.9,0
-0.052,0.277,1.144,-0.133,0.076,-1.401,-0.458,-0.787,1.674,0.362,-0.06,-0.226,-0.247,-0.464,0.295,-0.164,0.241,0.083,15.0,0
-3.212,2.113,-1.297,0.244,-5.231,-1.895,1.307,0.397,1.733,-1.497,5.35,-1.757,0.007,-0.017,0.711,0.033,0.223,-0.313,150.0,0
2.135,-1.288,1.299,3.668,0.952,-0.031,0.128,0.583,0.315,0.066,0.326,0.9,0.168,0.742,-0.114,-0.068,0.029,-0.053,19.99,0
-0.505,0.691,0.012,0.053,0.17,0.154,-0.604,-0.036,0.786,-0.094,-0.079,-0.256,-0.132,-0.388,-0.347,-0.541,0.017,0.133,10.0,0
1.154,0.105,-0.462,-0.144,0.077,0.276,-0.297,-1.146,0.254,-0.16,-0.011,0.184,-0.131,0.36,0.706,-0.289,0.034,0.011,4.99,0
1.938,-0.452,-0.487,-0.257,0.037,0.754,0.339,-0.181,0.39,-0.099,-0.218,-0.606,0.356,-0.411,-0.628,0.234,-0.047,-0.052,34.9,0
-3.308,3.218,2.692,-0.165,-5.242,-3.28,-0.828,-0.521,1.317,0.969,-1.418,0.965,-3.622,-0.199,0.277,0.844,0.024,0.24,1.52,0
-0.34,0.668,0.59,1.251,0.324,-0.526,1.299,1.394,3.334,0.454,-0.145,-0.31,-0.267,-0.188,0.127,-0.047,0.141,0.09,4.99,0
-0.541,-1.407,-1.043,-0.499,-1.034,0.831,1.514,-0.638,-0.903,0.546,1.191,0.199,-1.01,-0.024,0.847,-0.106,0.049,0.268,394.08,0
-1.002,1.184,0.195,-0.439,0.393,-0.85,0.698,0.397,-1.406,-0.186,0.271,0.622,-0.146,0.096,0.119,-0.437,-0.003,0.05,29.8,0
1.955,-0.416,-0.352,0.654,0.166,2.233,3.127,-0.686,-0.124,-0.075,-0.076,0.166,0.284,0.221,-0.546,0.418,-0.038,-0.049,15.95,0
0.528,0.89,1.806,-1.352,-0.82,-0.484,0.496,-1.576,0.336,-0.177,0.522,1.873,-0.232,-0.374,-1.123,0.059,-0.017,0.082,3.12,0
2.335,-1.115,-1.054,-1.381,-0.497,-1.706,1.286,0.085,-0.347,-0.388,0.081,0.767,0.06,0.086,0.119,0.065,-0.008,-0.059,15.0,0
0.914,-1.418,-1.199,-0.138,0.15,-0.56,-2.285,-0.251,0.699,0.311,0.189,-0.017,-0.167,-0.001,0.283,-0.256,-0.035,0.031,219.0,0
0.717,0.4,2.861,3.404,0.728,-0.486,0.012,2.269,1.944,0.191,0.288,0.974,0.283,0.69,-1.101,0.936,0.052,0.057,23.88,0
-0.288,0.707,0.614,0.707,0.373,-0.19,-1.945,-0.746,0.403,-0.23,-0.06,-0.083,-0.311,-0.882,0.249,-0.31,0.051,-0.002,1.19,0
-1.129,-0.269,-1.123,-1.262,0.352,0.477,-2.187,-0.791,-1.285,-0.708,-0.281,-0.264,-0.131,0.483,-0.228,-0.414,-0.046,-0.14,6.5,0
-0.923,-1.797,-1.685,0.121,-0.088,-2.092,-0.373,-0.257,-0.651,0.466,0.125,0.131,0.687,-0.091,-0.314,-0.46,-0.138,-0.066,327.6,0
-0.279,0.762,0.464,-0.013,-0.038,-0.576,0.84,0.153,1.032,0.064,-0.159,-0.545,-0.189,-0.77,-0.128,0.846,-0.19,-0.017,24.05,0
1.279,-0.309,1.872,3.175,0.773,0.062,0.076,1.305,0.364,0.122,-0.161,-0.683,-0.001,1.057,0.358,0.915,-0.084,0.005,37.1,0
-2.664,0.486,0.073,1.433,1.835,-0.84,0.363,-0.113,-0.859,-0.492,0.19,0.254,-0.196,-0.944,-0.44,0.3,-0.385,-0.305,40.26,0
2.103,-0.198,0.649,-0.579,-0.253,0.619,-1.31,-0.198,0.494,-0.219,-0.091,-0.202,0.015,0.057,0.243,0.573,-0.116,-0.076,29.99,0
-0.516,0.021,-0.788,-0.955,0.182,-1.078,0.221,-0.912,-0.127,0.065,0.411,0.853,0.232,0.026,-0.637,-0.425,0.032,0.151,115.95,0
-2.516,1.248,2.43,0.653,-2.325,-0.876,0.693,0.696,-0.511,-0.88,2.607,0.504,-0.829,-0.224,1.339,0.357,-0.291,-0.322,1.18,0
-1.319,0.331,-0.971,1.493,0.523,-0.962,0.878,-0.408,-0.063,-0.673,-0.353,-0.334,-0.3,-1.413,-0.479,-0.51,-0.614,-0.498,162.0,0
-1.614,2.101,0.335,-0.658,0.312,0.931,0.747,-0.323,0.121,0.662,-0.472,-0.865,0.065,-1.02,0.005,0.231,0.748,0.431,13.99,0
-0.717,1.752,-0.216,1.17,0.678,-2.08,1.283,0.667,0.972,0.208,0.263,0.77,-0.271,1.19,0.216,0.541,0.006,0.047,6.05,0
1.204,-1.332,0.559,2.207,0.466,-0.697,0.787,-0.301,-1.505,0.555,0.214,-0.093,0.053,-0.833,-0.947,2.168,-0.205,-0.03,359.22,0
2.294,-1.487,-1.163,0.018,0.091,-1.164,-0.292,-0.621,0.232,-0.457,-0.138,0.053,0.256,0.308,-0.266,-0.203,0.015,-0.055,3.9,0
-1.597,1.404,0.759,1.231,-0.406,-0.108,1.011,-1.203,-0.065,-0.378,0.585,-0.75,-0.224,-1.364,0.701,-0.583,-0.793,-0.304,8.37,0
-1.256,0.278,0.236,-0.185,0.656,0.176,-1.396,-2.615,0.931,0.067,-0.22,-0.681,-0.026,-0.349,-0.044,0.113,0.198,0.044,54.25,0
-1.201,0.941,-0.915,-0.837,0.76,0.536,0.719,1.331,0.75,-0.154,0.245,0.698,0.003,0.354,-0.527,-0.671,-0.054,0.032,56.47,0
-1.467,1.248,-0.755,-0.963,0.704,-0.127,0.156,-1.225,-0.514,-0.441,0.165,0.341,0.003,0.766,-0.168,0.176,-0.404,0.004,1.0,0
1.11,0.353,0.096,-0.442,-0.029,-0.575,-0.339,0.23,-0.301,-0.145,-0.226,-0.733,0.115,0.179,0.358,-0.649,0.004,0.012,26.97,0
1.219,-2.364,-1.697,-0.471,-0.203,0.036,0.254,0.48,-0.927,0.341,-0.309,-1.375,0.078,-0.143,-0.91,0.233,-0.099,0.041,475.0,0
2.114,-1.104,-1.717,-0.387,-0.005,0.437,1.739,0.475,0.167,0.071,0.442,1.449,0.181,0.119,-0.375,-0.098,0.065,-0.028,9.99,0
1.28,-0.266,1.883,3.658,0.901,0.496,-0.183,-0.205,0.56,-0.003,-0.142,-0.317,-0.124,1.063,0.743,0.454,-0.014,0.004,6.99,0
0.155,0.064,0.317,-0.315,-0.242,0.409,0.829,-1.037,-0.066,0.172,0.19,0.527,0.731,0.689,-1.851,-0.492,0.303,0.377,173.91,0
2.062,0.023,-0.058,-1.195,-0.393,0.388,1.074,-0.072,0.136,-0.16,-0.277,-0.615,0.329,0.074,-0.265,0.192,-0.064,-0.058,1.98,0
-0.691,1.57,1.241,-1.279,-0.388,0.278,-0.909,0.011,-0.095,0.185,0.116,0.774,-0.223,0.601,-0.224,0.009,0.008,-0.119,0.77,0
0.409,-3.561,-0.816,-1.49,-0.928,-1.112,-0.289,-0.328,0.394,1.883,1.066,0.941,-1.086,0.06,0.389,0.205,-0.279,0.075,987.0,0
1.101,0.201,-0.135,0.038,0.077,-0.087,0.438,-0.885,-0.161,-0.135,-0.026,0.149,-0.061,0.251,0.628,-0.345,0.04,0.01,11.99,0
-7.492,-14.634,-4.928,2.311,-0.752,0.237,0.02,-0.128,-1.463,8.88,2.759,-1.86,-3.973,0.04,-1.35,0.739,-0.867,0.759,4457.43,0
2.091,-0.721,0.789,0.284,-0.029,-1.241,0.136,0.061,-0.046,-0.086,0.47,1.421,-0.062,-1.431,0.246,0.184,-0.032,-0.104,31.0,0
-0.894,0.218,-0.582,2.687,0.891,0.844,-0.027,-2.255,1.651,0.387,0.065,0.501,-0.047,0.692,0.058,0.566,0.108,0.11,96.59,0
-1.52,0.934,2.474,4.097,-1.486,-0.863,-0.111,2.382,2.281,0.363,-0.938,1.635,0.463,0.759,-0.237,0.292,-0.138,0.064,1.0,0
-0.279,1.079,0.398,-0.519,0.01,-0.259,-0.246,1.011,0.229,0.103,-0.326,-0.885,-0.118,-0.52,-0.067,0.126,0.242,0.089,0.99,0
-1.826,1.397,-0.337,-1.05,0.803,-1.295,-0.457,-0.087,0.518,-0.131,-0.236,-1.005,0.128,0.498,0.255,0.033,-0.101,-0.14,3.11,0
1.406,-0.555,-0.307,-0.17,-0.097,-1.135,0.647,0.004,1.236,0.202,0.21,0.462,-0.302,-0.791,0.758,-0.066,-0.015,-0.005,41.85,0
-0.354,0.1,-0.372,-0.062,0.163,-1.844,-0.1,0.704,1.69,0.295,0.137,0.217,-0.014,0.017,-0.326,-0.285,0.118,0.104,19.95,0
-0.681,-0.124,-0.417,-0.118,-0.672,0.481,-1.021,-0.032,0.137,0.186,0.381,1.573,-0.303,1.119,-0.43,-0.2,-0.747,-0.382,33.64,0
-0.626,0.817,0.001,-0.618,-0.28,-0.146,-0.175,0.908,0.237,-0.529,0.254,1.062,-0.017,-0.065,0.014,-0.37,-0.645,-0.368,107.19,0
1.407,-0.495,-0.424,-0.034,-0.07,-1.177,1.464,0.244,-0.041,-0.334,-0.494,-0.969,-0.037,-0.803,0.251,0.955,-0.056,-0.007,20.35,0
-2.024,-2.305,-4.733,3.498,-0.93,-0.464,-0.569,-0.492,1.903,-0.689,-0.399,0.797,1.047,-0.235,0.022,-0.136,0.51,-0.819,1086.36,0
1.16,0.049,-0.274,-0.494,0.047,0.062,-2.141,0.48,0.046,-0.192,0.053,-0.012,-0.155,-0.041,0.618,-0.322,-0.011,0.008,36.98,0
-0.396,-2.938,-1.548,1.173,0.319,0.86,-0.559,-0.386,-0.278,1.38,0.33,-0.516,-0.536,-0.193,-0.336,0.873,-0.149,0.13,769.68,0
1.875,-0.472,1.995,3.954,1.038,0.692,-0.067,0.835,-0.555,-0.11,-0.197,-0.644,0.398,0.623,-0.359,-0.964,0.066,-0.026,40.4,0
-0.996,-0.86,-0.257,-0.717,0.03,-2.592,1.748,0.319,-1.066,-0.046,-0.212,-0.479,0.067,0.05,0.151,-0.465,0.055,0.084,29.4,0
-1.131,1.608,0.476,-0.984,1.013,-0.284,-1.132,-0.713,0.104,-0.388,0.201,0.439,0.05,0.068,-0.142,0.577,-0.092,-0.091,0.76,0
-0.667,0.481,-0.774,1.311,0.522,2.24,0.656,-1.597,0.815,-0.075,-0.142,0.339,-0.321,0.045,0.223,-0.05,0.162,0.084,2.0,0
2.075,-0.217,0.563,-0.813,-0.371,0.557,-0.667,-0.285,0.581,-0.16,-0.085,-0.159,-0.082,-0.96,0.276,0.621,-0.111,-0.081,49.99,0
-1.535,1.179,0.822,-2.485,0.157,-0.887,-0.197,-1.15,-0.811,-0.414,0.476,1.227,-0.409,0.59,-0.024,0.748,-0.164,0.068,11.5,0
1.09,0.187,-0.924,-0.036,0.335,-0.244,-2.32,0.441,-0.987,-0.284,0.052,-0.036,0.106,0.442,0.078,-0.092,0.008,0.024,2.86,0
1.88,-1.42,-0.293,1.179,0.408,-0.142,-0.327,0.253,-0.022,0.042,0.354,0.948,0.104,-1.617,-0.38,-0.073,0.027,-0.063,98.0,0
1.171,0.648,0.066,-0.973,-0.098,-0.038,-0.656,1.375,-1.103,-0.174,-0.025,0.01,-0.048,0.253,0.557,-0.316,0.049,0.056,1.0,0
0.093,-4.259,-0.32,1.404,-0.005,-0.845,-0.632,0.282,-0.184,2.004,0.987,0.487,-0.871,-0.867,-0.316,-0.051,-0.216,0.09,1065.62,0
-0.756,1.012,-0.595,-0.23,0.637,-0.428,-1.666,-0.624,1.098,-0.201,-0.056,-0.234,-0.018,0.479,-0.273,-0.512,0.03,0.064,8.0,0
1.78,-2.395,-2.434,-0.154,-0.004,-0.524,1.259,0.52,-0.711,0.074,0.211,0.696,0.069,-0.066,-0.604,-0.109,0.045,0.013,239.0,0
-0.307,1.373,1.314,0.576,0.04,-1.952,0.495,-0.559,-0.618,0.041,0.389,1.151,-0.317,0.643,0.003,0.359,0.141,0.173,10.59,0
-1.117,-0.298,0.865,0.003,0.299,0.657,0.921,1.387,-0.813,0.183,0.155,0.563,0.281,-0.055,-0.189,0.328,0.199,0.21,52.52,0
-0.325,1.228,0.359,-1.282,-0.212,0.554,-1.22,0.624,0.009,0.156,0.292,1.186,-0.109,-0.026,-0.722,-0.205,0.714,0.438,0.89,0
-0.612,-0.77,2.029,-2.02,-0.523,0.358,0.616,-0.608,-0.201,-0.196,-0.075,0.046,0.381,0.023,-2.221,-0.201,0.067,0.221,1.79,0
0.844,-0.885,-0.569,-0.613,-0.138,0.174,-0.972,-0.413,0.765,0.363,0.058,-0.3,-0.317,0.098,0.362,1.452,-0.177,0.012,238.0,0
-0.085,0.207,-0.49,-0.119,0.099,-2.034,1.18,0.893,2.104,0.095,-0.248,-0.438,0.523,0.687,-1.095,0.759,0.06,0.168,149.99,0
-1.144,-0.016,0.418,-1.114,0.236,1.61,0.32,-1.486,0.006,-0.037,0.159,0.394,-0.091,-0.142,-0.143,0.084,-0.019,-0.015,72.3,0
-0.686,1.513,1.369,-0.036,-0.06,0.669,-0.031,-0.734,0.172,0.626,-0.511,-0.912,0.005,-0.329,-0.179,0.139,0.464,0.121,3.58,0
0.033,0.892,0.52,-0.976,-0.218,-0.148,0.711,-0.426,-0.135,0.012,-0.248,-0.504,0.071,-0.072,-0.469,0.145,0.253,0.098,8.07,0
-1.9,-0.598,1.164,-2.088,-0.353,-0.591,-1.438,-1.919,0.401,-0.801,0.224,2.22,0.895,-0.27,-0.571,-0.065,0.89,0.029,40.0,0
-1.357,-0.666,0.295,0.724,-0.756,-1.092,0.037,0.059,0.531,-0.566,0.434,-0.333,-0.477,-0.842,0.472,-0.04,0.188,-0.231,119.0,0
-1.031,-0.069,1.472,4.647,0.324,0.659,-0.293,-1.314,-0.033,0.185,0.884,0.412,-0.052,0.707,-0.216,-0.312,0.146,0.055,1.0,0
1.181,-0.039,-0.828,-0.92,-0.095,0.613,-1.237,-0.107,0.099,-0.175,-0.215,-0.527,0.055,0.726,0.367,0.251,-0.032,0.016,21.03,0
1.173,-0.788,-0.802,-0.555,-0.19,-0.834,0.283,0.206,-0.854,-0.324,-0.361,-0.613,-0.063,0.142,0.329,1.11,-0.07,0.012,104.99,0
-0.036,-0.414,-0.928,-0.808,-0.241,-2.535,-0.179,0.246,0.109,-0.155,-0.122,-0.144,-0.016,-0.008,0.187,-0.163,0.004,0.017,82.99,0
1.855,-0.857,-1.623,0.624,0.498,2.731,-2.109,-1.381,-0.111,-0.423,0.086,0.758,0.145,-0.054,-0.187,-0.465,0.123,-0.024,1.0,0
1.267,0.222,0.157,-0.139,0.029,0.197,-0.378,1.488,-0.236,-0.127,-0.322,-0.932,0.061,-0.827,0.23,0.178,-0.013,0.018,4.49,0
-1.083,-0.876,0.726,-1.089,0.238,1.149,0.619,-0.202,0.383,0.174,0.27,0.653,0.092,0.031,-0.514,-0.966,0.218,0.215,1.0,0
0.333,0.243,2.728,3.281,0.522,-2.225,0.008,1.553,3.256,0.405,0.473,1.319,-0.302,0.805,-0.238,0.457,0.087,0.158,16.0,0
2.04,-0.161,0.087,-0.59,-0.102,0.399,-0.554,-0.518,0.518,-0.247,-0.265,-0.685,0.293,-0.483,-0.31,0.21,-0.076,-0.076,0.89,0
1.982,0.771,1.209,-0.263,-0.309,-1.407,0.115,-1.246,-1.298,-0.25,0.11,0.358,-0.005,0.672,0.46,0.142,-0.084,-0.06,14.94,0
1.924,-0.141,1.29,1.068,0.339,0.223,-0.436,0.983,-0.975,-0.202,0.25,0.833,0.037,-0.989,-0.087,0.761,-0.03,-0.06,21.03,0
-0.569,-0.431,-0.341,0.175,-0.206,-1.991,1.734,-0.099,0.437,-0.07,-0.023,0.575,-0.28,-0.816,-0.387,-0.212,-0.128,0.061,9.2,0
2.235,-0.591,-0.442,-1.328,-0.5,-0.718,1.519,0.194,0.469,0.055,0.439,1.352,-0.048,-0.013,0.267,0.071,-0.031,-0.064,15.0,0
0.84,-0.557,-0.55,-0.33,-0.044,0.383,-0.79,0.561,-0.315,0.183,-0.07,-0.512,-0.107,0.1,0.268,0.272,-0.054,0.04,193.38,0
-0.585,-0.287,0.285,-1.131,-0.17,-1.213,0.555,-0.473,0.457,0.229,0.311,0.744,-0.18,0.027,0.111,-0.161,0.082,0.131,21.71,0
2.093,-0.029,0.625,-0.724,-0.298,0.703,-0.37,0.553,0.159,-0.233,0.077,0.348,-0.004,0.269,0.423,-0.521,-0.015,-0.056,14.0,0
1.907,0.34,1.433,0.612,0.085,1.85,2.288,-0.364,-1.587,-0.201,-0.082,0.465,0.072,-0.522,0.012,0.752,-0.009,-0.022,9.31,0
-0.358,-0.313,-1.062,-0.919,0.044,-2.361,-0.579,-0.763,-0.64,-0.261,-0.082,0.123,-0.0,0.472,-0.382,-0.438,0.378,0.203,15.0,0
-1.382,0.755,-0.661,0.944,0.108,-1.338,0.662,0.84,1.125,0.154,-0.35,-1.026,0.224,-0.359,0.055,-0.675,-0.203,-0.298,318.68,0
-2.327,-3.348,-2.815,-0.203,0.333,-0.802,0.069,-0.966,0.596,3.209,1.227,-0.696,-1.478,-0.062,0.236,0.532,0.302,0.536,1389.56,1
-0.035,0.139,-0.453,0.075,-0.199,-1.597,0.811,0.726,0.25,-0.258,-0.29,-0.157,0.161,0.048,-1.25,0.871,-0.119,-0.063,34.49,0
-0.511,0.114,0.573,0.005,0.006,0.463,0.056,-0.587,0.131,0.051,0.265,0.989,-0.342,-0.465,-0.097,-0.259,-0.003,-0.073,9.99,0
-0.509,-0.138,1.8,1.454,0.337,1.84,1.091,-1.462,-0.632,-0.425,0.137,0.971,0.327,-0.969,-0.7,0.053,-0.136,0.197,20.3,0
0.795,-2.967,-0.752,-1.708,-0.868,-0.989,-1.018,-0.332,0.504,1.439,0.937,0.98,-0.9,0.161,0.443,0.218,-0.249,0.04,788.74,0
2.073,-0.343,2.547,3.111,0.699,0.522,-0.276,0.519,0.153,-0.173,-0.147,-0.358,0.231,0.712,0.066,-0.057,-0.031,-0.07,1.0,0
2.042,0.396,1.1,-0.732,-0.235,0.348,-1.486,-0.15,-0.255,-0.274,-0.077,-0.097,-0.04,0.11,0.494,-0.491,-0.012,-0.028,17.37,0
-1.079,1.602,2.482,5.945,-1.55,-0.783,-0.041,1.109,0.786,-0.076,2.499,0.281,0.144,0.682,-0.661,0.448,-0.103,-0.123,23.18,0
-0.279,1.076,0.046,-1.663,-0.303,-0.039,0.714,-0.544,-0.453,0.103,-0.226,-0.361,0.169,0.946,-0.53,0.085,0.37,0.164,4.49,0
0.797,-0.635,-0.426,0.03,0.131,-0.0,-1.025,0.785,-0.041,0.24,-0.184,-1.089,0.014,-0.337,-0.075,0.117,-0.072,0.036,209.6,0
-0.519,1.216,0.592,-0.016,0.175,-0.345,-0.02,0.321,0.61,0.269,-0.323,-0.834,-0.164,-0.9,0.006,0.132,0.345,0.135,0.89,0
-1.68,1.169,-0.666,0.668,-2.18,-0.277,0.159,0.129,-1.076,-0.666,1.627,-1.881,0.38,0.491,-0.284,0.028,0.725,0.36,49.99,0
-0.886,0.499,-0.753,0.186,0.643,1.54,-1.958,0.85,0.734,-0.123,0.076,0.386,-0.17,-0.346,-0.027,-0.723,-0.199,-0.211,1.0,0
1.209,-1.653,-2.359,-0.418,-0.032,-1.299,1.097,1.138,-0.702,-0.013,0.157,0.607,-0.121,0.41,0.169,-0.056,0.061,0.062,143.6,0
-1.114,0.85,-0.666,0.374,0.742,0.797,1.032,-1.987,0.144,-0.095,-0.141,-0.028,-0.373,-0.011,0.429,0.696,-0.047,0.027,1.01,0
2.313,-1.207,-0.562,-0.681,-0.506,-0.315,3.131,-0.535,-0.194,-0.296,-0.094,0.405,-0.101,-1.021,0.203,0.093,-0.042,-0.066,64.0,0
1.001,-0.694,-1.374,-0.171,0.198,1.009,-0.705,-0.946,0.656,0.051,-0.127,-0.35,0.03,0.598,0.03,0.906,-0.056,0.019,87.7,0
-1.032,1.418,-0.093,-0.53,0.369,-0.523,0.798,1.062,-0.443,-0.064,-0.17,-0.524,0.153,0.038,-0.19,0.081,-0.1,0.009,17.97,0
0.066,-0.259,-0.572,-0.06,-0.014,-2.732,1.343,-0.376,0.507,-0.19,-0.141,-0.031,-0.221,-0.531,0.069,-0.213,0.056,0.008,10.0,0
-2.3,-1.838,-2.694,1.422,-0.379,-0.994,-0.66,0.721,0.4,2.324,0.658,0.062,2.08,-0.171,1.108,-0.383,-0.292,0.146,1081.5,0
1.219,-0.863,-1.542,-0.556,0.05,3.19,-0.23,-0.736,1.879,-0.125,-0.262,-0.135,-0.082,0.453,0.699,-0.807,0.126,0.031,12.25,0
1.197,0.7,0.312,-0.702,-0.168,-0.251,1.043,1.191,-0.949,-0.067,-0.012,0.125,-0.103,-0.005,0.656,-0.302,0.056,0.05,1.0,0
0.098,0.959,0.858,-0.6,0.056,-0.239,-0.608,-0.894,0.015,-0.01,-0.288,-0.74,0.103,0.647,-0.486,0.088,0.216,0.074,2.28,0
-2.308,0.869,-0.029,1.18,1.754,-0.796,-1.306,-0.145,-1.646,-0.763,0.339,0.657,-0.133,-0.976,-0.428,0.445,-0.408,-0.239,78.26,0
2.025,-0.157,0.173,-0.569,-0.069,0.636,-1.026,0.351,0.02,-0.287,0.314,0.975,0.026,0.701,0.267,-0.467,-0.003,-0.059,1.0,0
-1.504,1.323,-0.6,0.65,-5.557,2.058,0.699,-0.568,-0.939,-1.359,5.398,-1.411,0.136,-0.487,1.63,-0.656,0.404,0.239,22.71,0
2.029,0.27,0.78,-0.574,-0.305,-0.188,0.768,-1.306,0.212,-0.226,0.083,0.503,-0.069,-0.432,0.519,-0.485,-0.011,-0.075,1.0,0
1.725,-0.107,-0.567,0.25,0.192,0.018,-1.683,-0.375,-1.76,-0.244,0.249,0.591,0.099,-0.083,-0.267,0.087,-0.009,-0.023,80.05,0
1.811,0.533,1.368,-0.5,-0.454,-1.678,-0.176,-1.122,-1.398,-0.055,0.332,0.732,-0.238,0.699,0.679,0.322,-0.13,-0.053,121.0,0
-0.941,1.388,-0.1,-0.712,0.032,-0.435,0.899,0.057,0.161,0.413,-0.215,-0.408,0.006,0.536,-0.113,0.048,0.482,0.24,4.49,0
-9.974,-5.518,-3.958,1.166,1.575,0.25,0.247,-0.652,-0.053,-1.581,-0.676,0.006,-1.457,-0.004,0.391,-0.42,-0.53,-0.603,316.43,0
-4.362,2.46,-2.876,-0.362,2.394,-0.876,0.465,0.656,0.729,-0.469,0.141,0.012,-0.365,0.569,-0.227,-0.443,-0.28,-0.272,150.0,0
-5.761,3.986,0.165,2.71,2.996,2.05,0.227,0.794,-0.776,1.494,-0.477,-0.862,0.275,0.98,0.701,0.782,0.947,0.817,7.99,0
1.8,-0.639,-0.872,-0.065,0.198,1.563,-0.184,1.151,-0.698,0.032,0.176,0.469,0.188,0.658,-0.563,0.472,0.005,0.015,89.72,0
-0.183,1.126,0.991,0.242,0.08,-1.394,-0.339,-1.873,-1.683,-0.185,0.196,0.576,-0.051,1.073,-0.149,-0.021,0.049,0.077,22.68,0
1.246,-0.858,-1.326,0.065,0.241,-0.597,-0.227,0.717,0.151,0.087,0.469,1.236,-0.099,0.063,0.302,-0.038,0.043,0.015,34.0,0
2.135,-0.814,-0.399,-0.311,-0.108,-0.394,-0.202,-1.396,-0.232,-0.634,-0.21,0.123,0.017,-0.514,0.099,0.744,-0.047,-0.082,11.5,0
1.942,-0.056,1.319,1.197,0.367,0.265,0.006,0.31,-0.522,-0.223,-0.268,-0.595,0.345,-1.04,-0.432,0.28,-0.018,-0.057,1.98,0
