Date,Count,Hour,Seasons,FunctionDay,Count_lag2,Temperature_lag2,Humidity_lag2,Wind_lag2,Visibility_lag2,Solar_lag2,Rainfall_lag2,Snowfall_lag2,ProperHumidity,Workingday,RushHour
2018-02-01,344,19,Winter,Yes,341,0.3,26,2.4,1977,0.45,0,0,1,1,1
2018-02-01,263,20,Winter,Yes,542,-1,28,1.9,2000,0.08,0,0,1,1,0
2018-02-01,257,21,Winter,Yes,344,-1.8,32,1.5,2000,0,0,0,1,1,0
2018-02-01,235,22,Winter,Yes,263,-2.4,36,1,2000,0,0,0,1,1,0
2018-02-01,143,23,Winter,Yes,257,-3.2,47,1.8,1917,0,0,0,0,1,0
2018-02-02,138,0,Winter,Yes,235,-3.9,52,1.2,1871,0,0,0,0,1,0
2018-02-02,159,1,Winter,Yes,143,-4.5,55,0.4,1908,0,0,0,0,1,0
2018-02-02,102,2,Winter,Yes,138,-4.9,56,1.1,1982,0,0,0,0,1,0
2018-02-02,65,3,Winter,Yes,159,-5.2,56,0.9,1973,0,0,0,0,1,0
2018-02-02,47,4,Winter,Yes,102,-5.7,59,0.3,1951,0,0,0,0,1,0
2018-02-02,48,5,Winter,Yes,65,-6.3,63,0.9,1425,0,0,0,0,1,0
2018-02-02,115,6,Winter,Yes,47,-6.7,65,1.1,1705,0,0,0,0,1,0
2018-02-02,267,7,Winter,Yes,48,-6.8,61,0.2,1724,0,0,0,0,1,1
2018-02-02,558,8,Winter,Yes,115,-7,62,1.3,1830,0,0,0,0,1,1
2018-02-02,280,9,Winter,Yes,267,-7.4,62,1.5,1909,0,0,0,0,1,0
2018-02-02,187,10,Winter,Yes,558,-7.4,58,2.2,1882,0.01,0,0,0,1,0
2018-02-02,234,11,Winter,Yes,280,-6.5,54,1.2,1541,0.22,0,0,0,1,0
2018-02-02,303,12,Winter,Yes,187,-4.1,43,1.2,1187,0.59,0,0,0,1,0
2018-02-02,294,13,Winter,Yes,234,-1.4,37,1,1317,0.91,0,0,1,1,0
2018-02-02,293,14,Winter,Yes,303,0.9,37,1.5,1283,1.12,0,0,1,1,0
2018-02-02,310,15,Winter,Yes,294,1.6,29,2.2,1662,1.2,0,0,1,1,0
2018-02-02,330,16,Winter,Yes,293,3.2,26,2.2,1499,1.16,0,0,1,1,0
2018-02-02,382,17,Winter,Yes,310,3.6,26,2.4,1687,0.99,0,0,1,1,1
2018-02-02,592,18,Winter,Yes,330,2.9,26,3,1968,0.69,0,0,1,1,1
2018-02-02,379,19,Winter,Yes,382,2,25,2.3,1998,0.34,0,0,1,1,1
2018-02-02,241,20,Winter,Yes,592,0.5,37,3,1733,0.06,0,0,1,1,0
2018-02-02,225,21,Winter,Yes,379,-0.5,43,2.5,1666,0,0,0,0,1,0
2018-02-02,227,22,Winter,Yes,241,-1.3,51,2.4,1481,0,0,0,0,1,0
2018-02-02,178,23,Winter,Yes,225,-2,61,1.7,1655,0,0,0,0,1,0
2018-02-03,182,0,Winter,Yes,227,-2.4,63,1.3,1523,0,0,0,0,1,0
2018-02-03,184,1,Winter,Yes,178,-2.6,69,2,1434,0,0,0,0,1,0
2018-02-03,123,2,Winter,Yes,182,-2.5,69,2.2,1366,0,0,0,0,0,0
2018-02-03,60,3,Winter,Yes,184,-2.3,71,3.2,1078,0,0,0,0,0,0
2018-02-03,35,4,Winter,Yes,123,-3.4,82,4.2,184,0,0,0,0,0,0
2018-02-03,31,5,Winter,Yes,60,-4.4,80,4.3,346,0,0.1,0.1,0,0,0
2018-02-03,33,6,Winter,Yes,35,-5.6,74,4,387,0,0,0.2,0,0,0
2018-02-03,67,7,Winter,Yes,31,-6.3,65,3.9,1521,0,0,0.3,0,0,0
2018-02-03,116,8,Winter,Yes,33,-7.8,57,4.8,1867,0,0.4,0.3,0,0,0
2018-02-03,168,9,Winter,Yes,67,-8.8,58,4,1942,0,0,0.3,0,0,0
2018-02-03,144,10,Winter,Yes,116,-9.5,56,3.5,1979,0.01,0,0.3,0,0,0
2018-02-03,195,11,Winter,Yes,168,-9.4,47,3.3,1995,0.42,0,0.3,0,0,0
2018-02-03,192,12,Winter,Yes,144,-8.5,43,4,1797,1.09,0,0.2,0,0,0
2018-02-03,229,13,Winter,Yes,195,-7.7,41,4.6,1984,1.65,0,0.2,0,0,0
2018-02-03,196,14,Winter,Yes,192,-6,38,3.4,1930,2.04,0,0,1,0,0
2018-02-03,210,15,Winter,Yes,229,-5.8,38,3.7,1961,2.25,0,0,1,0,0
2018-02-03,205,16,Winter,Yes,196,-5,31,4,2000,2.18,0,0,1,0,0
2018-02-03,211,17,Winter,Yes,210,-4.5,31,4.3,1979,1.91,0,0,1,0,0
2018-02-03,175,18,Winter,Yes,205,-4.2,31,3.5,1974,1.42,0,0,1,0,0
2018-02-03,135,19,Winter,Yes,211,-5.6,32,4.6,2000,0.53,0,0,1,0,0
2018-02-03,109,20,Winter,Yes,175,-6.6,36,4.4,2000,0.15,0,0,1,0,0
2018-02-03,107,21,Winter,Yes,135,-7.6,32,4.8,2000,0,0,0,1,0,0
2018-02-03,92,22,Winter,Yes,109,-8.5,31,4.1,2000,0,0,0,1,0,0
2018-02-03,91,23,Winter,Yes,107,-9.1,38,2.7,2000,0,0,0,1,0,0
2018-02-04,98,0,Winter,Yes,92,-9.7,45,3,2000,0,0,0,0,0,0
2018-02-04,90,1,Winter,Yes,91,-10,48,2.6,2000,0,0,0,0,0,0
2018-02-04,60,2,Winter,Yes,98,-10.4,49,2.4,2000,0,0,0,0,0,0
2018-02-04,54,3,Winter,Yes,90,-10.5,48,3.1,2000,0,0,0,0,0,0
2018-02-04,35,4,Winter,Yes,60,-10.5,49,2,2000,0,0,0,0,0,0
2018-02-04,21,5,Winter,Yes,54,-10.6,47,3.7,2000,0,0,0,0,0,0
2018-02-04,23,6,Winter,Yes,35,-11.2,47,2.3,2000,0,0,0,0,0,0
2018-02-04,34,7,Winter,Yes,21,-11.5,51,3.3,1996,0,0,0,0,0,0
2018-02-04,70,8,Winter,Yes,23,-11.8,54,2.4,1917,0,0,0,0,0,0
2018-02-04,97,9,Winter,Yes,34,-12.4,54,2.5,1790,0,0,0,0,0,0
2018-02-04,103,10,Winter,Yes,70,-12.8,56,2.4,1507,0.02,0,0,0,0,0
2018-02-04,115,11,Winter,Yes,97,-12.4,51,3.8,1415,0.38,0,0,0,0,0
2018-02-04,165,12,Winter,Yes,103,-11.2,43,3.5,1359,1.04,0,0,0,0,0
2018-02-04,152,13,Winter,Yes,115,-9.7,37,2.8,1436,1.57,0,0,1,0,0
2018-02-04,177,14,Winter,Yes,165,-8.3,32,1.8,1295,1.99,0,0,1,0,0
2018-02-04,190,15,Winter,Yes,152,-8.3,34,4,1561,2.22,0,0,1,0,0
2018-02-04,181,16,Winter,Yes,177,-7.4,33,4,1713,2.17,0,0,1,0,0
2018-02-04,184,17,Winter,Yes,190,-6.4,30,4.9,1939,1.89,0,0,1,0,0
2018-02-04,154,18,Winter,Yes,181,-5.4,29,3.6,1979,1.4,0,0,1,0,0
2018-02-04,124,19,Winter,Yes,184,-5.9,27,3.6,1974,0.81,0,0,1,0,0
2018-02-04,98,20,Winter,Yes,154,-7,26,4.1,2000,0.16,0,0,1,0,0
2018-02-04,107,21,Winter,Yes,124,-7.7,31,3.3,2000,0,0,0,1,0,0
2018-02-04,78,22,Winter,Yes,98,-8.2,28,3.5,2000,0,0,0,1,0,0
2018-02-04,77,23,Winter,Yes,107,-8.9,35,3.2,2000,0,0,0,1,0,0
2018-02-05,82,0,Winter,Yes,78,-9.7,45,1.3,2000,0,0,0,0,0,0
2018-02-05,52,1,Winter,Yes,77,-10.3,48,2,2000,0,0,0,0,0,0
2018-02-05,39,2,Winter,Yes,82,-10.5,52,2.4,2000,0,0,0,0,1,0
2018-02-05,33,3,Winter,Yes,52,-11.2,54,1,2000,0,0,0,0,1,0
2018-02-05,20,4,Winter,Yes,39,-11.2,55,1.5,2000,0,0,0,0,1,0
2018-02-05,37,5,Winter,Yes,33,-11.3,54,0.6,2000,0,0,0,0,1,0
2018-02-05,110,6,Winter,Yes,20,-11.7,51,1.2,2000,0,0,0,0,1,0
2018-02-05,227,7,Winter,Yes,37,-11.6,45,2.4,2000,0,0,0,0,1,1
2018-02-05,433,8,Winter,Yes,110,-11.5,40,2.3,2000,0,0,0,1,1,1
2018-02-05,216,9,Winter,Yes,227,-11.6,44,1.6,2000,0,0,0,0,1,0
2018-02-05,123,10,Winter,Yes,433,-11.5,40,2.8,2000,0.02,0,0,1,1,0
2018-02-05,156,11,Winter,Yes,216,-11.1,38,2.4,1945,0.43,0,0,1,1,0
2018-02-05,157,12,Winter,Yes,123,-9.6,32,3.7,2000,1.14,0,0,1,1,0
2018-02-05,169,13,Winter,Yes,156,-8.5,27,4.7,1894,1.73,0,0,1,1,0
2018-02-05,170,14,Winter,Yes,157,-7.8,28,4.1,2000,2.12,0,0,1,1,0
2018-02-05,169,15,Winter,Yes,169,-7,25,4.2,1999,2.29,0,0,1,1,0
2018-02-05,199,16,Winter,Yes,170,-6.4,24,4.6,1970,2.23,0,0,1,1,0
2018-02-05,225,17,Winter,Yes,169,-5.7,25,4.4,1995,1.94,0,0,1,1,1
2018-02-05,388,18,Winter,Yes,199,-5.4,25,3.4,1985,1.44,0,0,1,1,1
2018-02-05,246,19,Winter,Yes,225,-6.4,28,4.5,2000,0.81,0,0,1,1,1
2018-02-05,206,20,Winter,Yes,388,-7.6,29,3.5,2000,0.16,0,0,1,1,0
2018-02-05,177,21,Winter,Yes,246,-8.3,29,4.1,2000,0,0,0,1,1,0
2018-02-05,183,22,Winter,Yes,206,-9.1,35,3.8,2000,0,0,0,1,1,0
2018-02-05,115,23,Winter,Yes,177,-9.8,41,3.9,1949,0,0,0,0,1,0
2018-02-06,126,0,Winter,Yes,183,-10.3,43,3.7,1876,0,0,0,0,1,0
2018-02-06,87,1,Winter,Yes,115,-10.5,47,2.8,1794,0,0,0,0,1,0
2018-02-06,59,2,Winter,Yes,126,-10.6,47,3.5,1803,0,0,0,0,1,0
2018-02-06,36,3,Winter,Yes,87,-10.9,36,3.3,2000,0,0,0,1,1,0
2018-02-06,32,4,Winter,Yes,59,-11.2,36,2.9,1981,0,0,0,1,1,0
2018-02-06,40,5,Winter,Yes,36,-11.6,35,3.2,1992,0,0,0,1,1,0
2018-02-06,94,6,Winter,Yes,32,-12,36,2.7,1998,0,0,0,1,1,0
2018-02-06,213,7,Winter,Yes,40,-12.3,37,2.9,2000,0,0,0,1,1,1
2018-02-06,438,8,Winter,Yes,94,-12.5,40,3.4,1991,0,0,0,1,1,1
2018-02-06,217,9,Winter,Yes,213,-12.7,41,3.7,1982,0,0,0,0,1,0
2018-02-06,128,10,Winter,Yes,438,-12.7,41,3.1,2000,0.02,0,0,0,1,0
2018-02-06,175,11,Winter,Yes,217,-12.3,39,3.7,1984,0.45,0,0,1,1,0
2018-02-06,172,12,Winter,Yes,128,-11.3,35,4.2,1848,1.15,0,0,1,1,0
2018-02-06,165,13,Winter,Yes,175,-9.9,32,3.3,1863,1.72,0,0,1,1,0
2018-02-06,147,14,Winter,Yes,172,-8.2,31,2.7,1858,2.09,0,0,1,1,0
2018-02-06,171,15,Winter,Yes,165,-7.5,28,4.3,1904,2.3,0,0,1,1,0
2018-02-06,175,16,Winter,Yes,147,-7,26,4.4,1986,2.24,0,0,1,1,0
2018-02-06,227,17,Winter,Yes,171,-5.9,25,3.1,1936,1.93,0,0,1,1,1
2018-02-06,392,18,Winter,Yes,175,-5.9,24,3.5,2000,1.44,0,0,1,1,1
2018-02-06,251,19,Winter,Yes,227,-6.6,29,2.5,2000,0.68,0,0,1,1,1
2018-02-06,193,20,Winter,Yes,392,-7.6,36,3.3,2000,0.11,0,0,1,1,0
2018-02-06,175,21,Winter,Yes,251,-8.4,37,4,2000,0,0,0,1,1,0
2018-02-06,169,22,Winter,Yes,193,-9.6,34,2.6,2000,0,0,0,1,1,0
2018-02-06,106,23,Winter,Yes,175,-10.6,39,3.1,2000,0,0,0,1,1,0
2018-02-07,116,0,Winter,Yes,169,-11.1,43,1.8,1960,0,0,0,0,1,0
2018-02-07,96,1,Winter,Yes,106,-11.8,46,1.1,1860,0,0,0,0,1,0
2018-02-07,83,2,Winter,Yes,116,-12.3,47,0.4,1848,0,0,0,0,1,0
2018-02-07,51,3,Winter,Yes,96,-12.3,47,1.9,1837,0,0,0,0,1,0
2018-02-07,34,4,Winter,Yes,83,-12.5,50,1,1722,0,0,0,0,1,0
2018-02-07,45,5,Winter,Yes,51,-12.5,49,1.5,1885,0,0,0,0,1,0
2018-02-07,92,6,Winter,Yes,34,-13.1,54,0.7,1369,0,0,0,0,1,0
2018-02-07,214,7,Winter,Yes,45,-13,53,0.7,1810,0,0,0,0,1,1
2018-02-07,469,8,Winter,Yes,92,-13.2,50,0.5,1873,0,0,0,0,1,1
2018-02-07,237,9,Winter,Yes,214,-13.2,56,0.9,1665,0,0,0,0,1,0
2018-02-07,155,10,Winter,Yes,469,-13.3,60,0.6,1598,0.02,0,0,0,1,0
2018-02-07,176,11,Winter,Yes,237,-12,50,1.3,1523,0.43,0,0,0,1,0
2018-02-07,188,12,Winter,Yes,155,-9.6,39,0.7,1580,1.06,0,0,1,1,0
2018-02-07,228,13,Winter,Yes,176,-7,28,3.3,1829,1.56,0,0,1,1,0
2018-02-07,199,14,Winter,Yes,188,-6,24,2.6,1964,1.97,0,0,1,1,0
2018-02-07,221,15,Winter,Yes,228,-4.5,23,2.6,1937,2.12,0,0,1,1,0
2018-02-07,240,16,Winter,Yes,199,-3.5,20,1.5,1976,2.02,0,0,1,1,0
2018-02-07,320,17,Winter,Yes,221,-2.1,20,2.3,1961,1.87,0,0,1,1,1
2018-02-07,448,18,Winter,Yes,240,-1.7,18,2,1919,1.41,0,0,0,1,1
2018-02-07,280,19,Winter,Yes,320,-2.3,20,2.2,1994,0.77,0,0,1,1,1
2018-02-07,218,20,Winter,Yes,448,-4,27,2.5,2000,0.16,0,0,1,1,0
2018-02-07,223,21,Winter,Yes,280,-5.2,33,2.6,2000,0,0,0,1,1,0
2018-02-07,200,22,Winter,Yes,218,-5.8,44,2.1,1994,0,0,0,0,1,0
2018-02-07,164,23,Winter,Yes,223,-6.3,48,2.2,1965,0,0,0,0,1,0
2018-02-08,136,0,Winter,Yes,200,-6.8,50,1.7,1856,0,0,0,0,1,0
2018-02-08,126,1,Winter,Yes,164,-7.6,50,1,1839,0,0,0,0,1,0
2018-02-08,103,2,Winter,Yes,136,-8.2,50,1.1,1850,0,0,0,0,1,0
2018-02-08,57,3,Winter,Yes,126,-8.5,60,1.2,1908,0,0,0,0,1,0
2018-02-08,46,4,Winter,Yes,103,-8.3,65,0.4,1750,0,0,0,0,1,0
2018-02-08,39,5,Winter,Yes,57,-8.6,64,0.9,1754,0,0,0,0,1,0
2018-02-08,99,6,Winter,Yes,46,-9,54,0.6,1833,0,0,0,0,1,0
2018-02-08,255,7,Winter,Yes,39,-9,56,0.4,1678,0,0,0,0,1,1
2018-02-08,507,8,Winter,Yes,99,-9.3,61,0.7,1684,0,0,0,0,1,1
2018-02-08,270,9,Winter,Yes,255,-9.6,67,1,1503,0,0,0,0,1,0
2018-02-08,160,10,Winter,Yes,507,-9.7,65,0.8,1508,0.02,0,0,0,1,0
2018-02-08,217,11,Winter,Yes,270,-8.5,55,1,1482,0.4,0,0,0,1,0
2018-02-08,253,12,Winter,Yes,160,-6.3,46,1.3,1346,1.01,0,0,0,1,0
2018-02-08,270,13,Winter,Yes,217,-3.1,39,1.2,1495,1.54,0,0,1,1,0
2018-02-08,253,14,Winter,Yes,253,-1.5,35,1.2,1551,1.9,0,0,1,1,0
2018-02-08,286,15,Winter,Yes,270,0.3,30,1.4,1697,2.11,0,0,1,1,0
2018-02-08,284,16,Winter,Yes,253,0.9,25,2.4,1730,2.09,0,0,1,1,0
2018-02-08,337,17,Winter,Yes,286,1.4,25,2.2,1686,1.81,0,0,1,1,1
2018-02-08,564,18,Winter,Yes,284,2,25,2.3,1755,1.3,0,0,1,1,1
2018-02-08,378,19,Winter,Yes,337,1.5,24,1.9,1788,0.72,0,0,1,1,1
2018-02-08,277,20,Winter,Yes,564,-0.5,26,1.7,1999,0.15,0,0,1,1,0
2018-02-08,268,21,Winter,Yes,378,-1.8,35,1.4,1558,0,0,0,1,1,0
2018-02-08,233,22,Winter,Yes,277,-2.8,40,1.5,1593,0,0,0,1,1,0
2018-02-08,195,23,Winter,Yes,268,-3.3,42,1.1,1596,0,0,0,0,1,0
2018-02-09,178,0,Winter,Yes,233,-3.9,41,0.4,1462,0,0,0,0,1,0
2018-02-09,159,1,Winter,Yes,195,-4.3,44,0.7,1247,0,0,0,0,1,0
2018-02-09,107,2,Winter,Yes,178,-4.6,38,0.1,1551,0,0,0,1,1,0
2018-02-09,78,3,Winter,Yes,159,-4.8,44,1.1,1432,0,0,0,0,1,0
2018-02-09,46,4,Winter,Yes,107,-5.1,47,0.9,1460,0,0,0,0,1,0
2018-02-09,36,5,Winter,Yes,78,-5.2,48,0.7,1309,0,0,0,0,1,0
2018-02-09,117,6,Winter,Yes,46,-4.4,47,0.9,1343,0,0,0,0,1,0
2018-02-09,273,7,Winter,Yes,36,-4.2,44,1.1,1196,0,0,0,0,1,1
2018-02-09,589,8,Winter,Yes,117,-4,41,0.8,1242,0,0,0,0,1,1
2018-02-09,308,9,Winter,Yes,273,-3.6,42,0.9,1258,0,0,0,0,1,0
2018-02-09,199,10,Winter,Yes,589,-3.3,39,0.9,1279,0.02,0,0,1,1,0
2018-02-09,238,11,Winter,Yes,308,-2.4,36,1.2,1276,0.2,0,0,1,1,0
2018-02-09,260,12,Winter,Yes,199,-1.3,34,0.5,1192,0.32,0,0,1,1,0
2018-02-09,268,13,Winter,Yes,238,-0.2,31,0.8,1269,0.5,0,0,1,1,0
2018-02-09,283,14,Winter,Yes,260,1.6,28,0.5,1193,0.88,0,0,1,1,0
2018-02-09,315,15,Winter,Yes,268,2.6,27,0.8,1120,0.82,0,0,1,1,0
2018-02-09,319,16,Winter,Yes,283,4,25,0.9,1009,1.06,0,0,1,1,0
2018-02-09,422,17,Winter,Yes,315,5,24,1,1037,1.16,0,0,1,1,1
2018-02-09,659,18,Winter,Yes,319,6,28,1.7,1183,1.03,0,0,1,1,1
2018-02-09,407,19,Winter,Yes,422,4.8,38,3,1582,0.47,0,0,1,1,1
2018-02-09,308,20,Winter,Yes,659,4.1,40,2.1,1327,0.1,0,0,1,1,0
2018-02-09,243,21,Winter,Yes,407,3.3,58,1.7,1024,0,0,0,0,1,0
2018-02-09,263,22,Winter,Yes,308,3,61,1.9,842,0,0,0,0,1,0
2018-02-09,193,23,Winter,Yes,243,2.9,63,1,786,0,0,0,0,1,0
2018-02-10,197,0,Winter,Yes,263,2.5,66,1.1,759,0,0,0,0,1,0
2018-02-10,237,1,Winter,Yes,193,2,70,0.7,689,0,0,0,0,1,0
2018-02-10,169,2,Winter,Yes,197,1.5,71,1.1,590,0,0,0,0,0,0
2018-02-10,145,3,Winter,Yes,237,1.7,71,1.2,584,0,0,0,0,0,0
2018-02-10,79,4,Winter,Yes,169,1.9,71,1.5,584,0,0,0,0,0,0
2018-02-10,41,5,Winter,Yes,145,2,71,1.2,534,0,0,0,0,0,0
2018-02-10,48,6,Winter,Yes,79,1.9,74,1.2,514,0,0,0,0,0,0
2018-02-10,97,7,Winter,Yes,41,1.8,75,2,484,0,0,0,0,0,0
2018-02-10,188,8,Winter,Yes,48,1.6,78,1.6,448,0,0,0,0,0,0
2018-02-10,222,9,Winter,Yes,97,1.6,81,1.4,393,0,0,0,0,0,0
2018-02-10,223,10,Winter,Yes,188,1.6,82,1.3,349,0.01,0,0,0,0,0
2018-02-10,235,11,Winter,Yes,222,1.6,78,2,260,0.17,0,0,0,0,0
2018-02-10,248,12,Winter,Yes,223,1.8,73,2.8,270,0.69,0,0,0,0,0
2018-02-10,296,13,Winter,Yes,235,2.6,62,2.9,294,1.12,0,0,0,0,0
2018-02-10,286,14,Winter,Yes,248,2.9,53,4.7,354,1.37,0,0,0,0,0
2018-02-10,277,15,Winter,Yes,296,2.8,31,4,967,1.42,0,0,1,0,0
2018-02-10,291,16,Winter,Yes,286,2.2,24,4.5,1700,1.66,0,0,1,0,0
2018-02-10,277,17,Winter,Yes,277,2,20,4.1,1942,1.49,0,0,1,0,0
2018-02-10,216,18,Winter,Yes,291,0.3,17,4.9,2000,0.87,0,0,0,0,0
2018-02-10,151,19,Winter,Yes,277,-0.9,19,5,2000,0.48,0,0,0,0,0
2018-02-10,132,20,Winter,Yes,216,-2,15,5.6,2000,0.13,0,0,0,0,0
2018-02-10,124,21,Winter,Yes,151,-3.1,14,5.1,2000,0,0,0,0,0,0
2018-02-10,128,22,Winter,Yes,132,-4.4,19,5.8,2000,0,0,0,0,0,0
2018-02-10,118,23,Winter,Yes,124,-5.6,28,4.1,2000,0,0,0,1,0,0
2018-02-11,112,0,Winter,Yes,128,-6.2,32,3.5,2000,0,0,0,1,0,0
2018-02-11,95,1,Winter,Yes,118,-6.7,35,2.1,2000,0,0,0,1,0,0
2018-02-11,93,2,Winter,Yes,112,-6.9,36,2.1,2000,0,0,0,1,0,0
2018-02-11,58,3,Winter,Yes,95,-7,38,2.6,2000,0,0,0,1,0,0
2018-02-11,34,4,Winter,Yes,93,-7,42,1.6,2000,0,0,0,0,0,0
2018-02-11,19,5,Winter,Yes,58,-7.2,43,2,2000,0,0,0,0,0,0
2018-02-11,39,6,Winter,Yes,34,-7.5,42,2.4,1998,0,0,0,0,0,0
2018-02-11,40,7,Winter,Yes,19,-7.8,39,2.8,2000,0,0,0,1,0,0
2018-02-11,81,8,Winter,Yes,39,-8.4,33,1.4,1963,0,0,0,1,0,0
2018-02-11,126,9,Winter,Yes,40,-9.2,34,2,1945,0,0,0,1,0,0
2018-02-11,130,10,Winter,Yes,81,-9.4,29,1.9,1967,0.03,0,0,1,0,0
2018-02-11,155,11,Winter,Yes,126,-8.6,28,1.5,1786,0.49,0,0,1,0,0
2018-02-11,174,12,Winter,Yes,130,-6.9,21,3.4,1827,1.16,0,0,1,0,0
2018-02-11,212,13,Winter,Yes,155,-5,25,3.2,1853,1.75,0,0,1,0,0
2018-02-11,191,14,Winter,Yes,174,-3.9,28,2.9,1921,2.12,0,0,1,0,0
2018-02-11,181,15,Winter,Yes,212,-2.4,28,3,1953,2.35,0,0,1,0,0
2018-02-11,175,16,Winter,Yes,191,-2.2,29,4.1,1983,1.93,0,0,1,0,0
2018-02-11,198,17,Winter,Yes,181,-2.6,31,2.7,1987,1.36,0,0,1,0,0
2018-02-11,150,18,Winter,Yes,175,-3.6,36,4.4,2000,0.67,0,0,1,0,0
2018-02-11,147,19,Winter,Yes,198,-4.2,47,2.7,2000,0.31,0,0,0,0,0
2018-02-11,127,20,Winter,Yes,150,-4.6,56,3.6,2000,0.09,0,0,0,0,0
2018-02-11,119,21,Winter,Yes,147,-5.2,66,3.1,2000,0,0,0,0,0,0
2018-02-11,103,22,Winter,Yes,127,-5.7,67,2.6,2000,0,0,0,0,0,0
2018-02-11,91,23,Winter,Yes,119,-5.6,69,2.2,1984,0,0,0,0,0,0
2018-02-12,103,0,Winter,Yes,103,-5.8,57,3.2,1980,0,0,0,0,0,0
2018-02-12,69,1,Winter,Yes,91,-7,49,3.4,1984,0,0,0,0,0,0
2018-02-12,45,2,Winter,Yes,103,-7.7,52,3.2,1982,0,0,0,0,1,0
2018-02-12,21,3,Winter,Yes,69,-7.9,52,3.7,1961,0,0,0,0,1,0
2018-02-12,33,4,Winter,Yes,45,-8.3,49,2.7,2000,0,0,0,0,1,0
2018-02-12,30,5,Winter,Yes,21,-8.5,35,2.7,2000,0,0,0,1,1,0
2018-02-12,109,6,Winter,Yes,33,-8.6,31,3.5,2000,0,0,0,1,1,0
2018-02-12,236,7,Winter,Yes,30,-9.2,37,1.1,2000,0,0,0,1,1,1
2018-02-12,517,8,Winter,Yes,109,-9.5,36,1.5,2000,0,0,0,1,1,1
2018-02-12,262,9,Winter,Yes,236,-9.5,35,1.1,2000,0,0,0,1,1,0
2018-02-12,161,10,Winter,Yes,517,-9.1,33,2.1,1998,0.03,0,0,1,1,0
2018-02-12,190,11,Winter,Yes,262,-8.4,28,2.2,1947,0.49,0,0,1,1,0
2018-02-12,202,12,Winter,Yes,161,-6.7,23,2.4,1938,1.25,0,0,1,1,0
2018-02-12,246,13,Winter,Yes,190,-6.1,25,2.8,1976,1.28,0,0,1,1,0
2018-02-12,182,14,Winter,Yes,202,-4.6,32,4.2,1874,1.43,0,0,1,1,0
2018-02-12,228,15,Winter,Yes,246,-2.7,29,2.9,1961,2.29,0,0,1,1,0
2018-02-12,239,16,Winter,Yes,182,-2.4,30,3.4,1824,2.08,0,0,1,1,0
2018-02-12,288,17,Winter,Yes,228,-2.1,30,3.9,1933,2.22,0,0,1,1,1
2018-02-12,475,18,Winter,Yes,239,-2.4,33,4.5,1815,1.55,0,0,1,1,1
2018-02-12,340,19,Winter,Yes,288,-3.1,36,4.4,1988,0.89,0,0,1,1,1
2018-02-12,244,20,Winter,Yes,475,-4.4,46,3.5,2000,0.23,0,0,0,1,0
2018-02-12,253,21,Winter,Yes,340,-4.9,52,2,2000,0,0,0,0,1,0
2018-02-12,200,22,Winter,Yes,244,-4.7,55,1.7,2000,0,0,0,0,1,0
2018-02-12,140,23,Winter,Yes,253,-4.3,59,3,1239,0,0,0,0,1,0
2018-02-13,158,0,Winter,Yes,200,-4.2,57,1.7,2000,0,0,0,0,1,0
2018-02-13,146,1,Winter,Yes,140,-4.4,58,2.4,2000,0,0,0,0,1,0
2018-02-13,106,2,Winter,Yes,158,-5,60,1.8,1995,0,0,0,0,1,0
2018-02-13,70,3,Winter,Yes,146,-5.5,60,1.3,1994,0,0,0,0,1,0
2018-02-13,46,4,Winter,Yes,106,-6,58,2,2000,0,0,0,0,1,0
2018-02-13,51,5,Winter,Yes,70,-6.2,61,1.3,1992,0,0,0,0,1,0
2018-02-13,96,6,Winter,Yes,46,-6.4,62,1.8,1978,0,0,0,0,1,0
2018-02-13,294,7,Winter,Yes,51,-6.7,64,1.6,1981,0,0,0,0,1,1
2018-02-13,568,8,Winter,Yes,96,-7.1,70,1,1977,0,0,0,0,1,1
2018-02-13,285,9,Winter,Yes,294,-7.2,70,1.9,1946,0,0,0,0,1,0
2018-02-13,200,10,Winter,Yes,568,-7.1,68,0.6,1931,0.03,0,0,0,1,0
2018-02-13,252,11,Winter,Yes,285,-5.9,52,1.4,1935,0.53,0,0,0,1,0
2018-02-13,281,12,Winter,Yes,200,-2.4,41,1.5,1905,1.19,0,0,0,1,0
2018-02-13,256,13,Winter,Yes,252,-0.3,40,3.4,1728,1.73,0,0,1,1,0
2018-02-13,300,14,Winter,Yes,281,1,41,3.3,1794,2.11,0,0,0,1,0
2018-02-13,295,15,Winter,Yes,256,2.6,40,3.5,1854,2.28,0,0,1,1,0
2018-02-13,328,16,Winter,Yes,300,3.7,39,3.8,1908,2.19,0,0,1,1,0
2018-02-13,410,17,Winter,Yes,295,3.7,40,5.3,1950,1.96,0,0,1,1,1
2018-02-13,604,18,Winter,Yes,328,3.9,41,4,1973,1.24,0,0,0,1,1
2018-02-13,406,19,Winter,Yes,410,3.5,46,3.1,1992,0.39,0,0,0,1,1
2018-02-13,323,20,Winter,Yes,604,3.1,50,3.7,2000,0.07,0,0,0,1,0
2018-02-13,290,21,Winter,Yes,406,2.4,57,3.2,1995,0,0,0,0,1,0
2018-02-13,291,22,Winter,Yes,323,2.3,59,3.8,1981,0,0,0,0,1,0
2018-02-13,211,23,Winter,Yes,290,2.6,57,3.8,2000,0,0,0,0,1,0
