INCOME,OVERAGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,AVERAGE_CALL_DURATION,CHURN
32064,44,27,186353,185,0,2,LEAVE
45824,0,65,175145,203,0,2,STAY
77311,0,21,504218,349,0,5,STAY
105095,0,0,196608,429,1,13,LEAVE
90339,180,0,274951,272,14,10,LEAVE
118671,71,0,281186,644,3,15,LEAVE
85920,0,23,515004,340,27,6,STAY
140820,37,54,296499,730,5,1,LEAVE
91249,48,83,308000,280,3,2,LEAVE
101048,59,8,883029,693,3,6,LEAVE
157461,210,0,677070,633,29,8,LEAVE
135314,0,12,216918,799,0,5,STAY
92327,187,18,270832,332,23,6,LEAVE
56790,197,0,285716,403,20,8,STAY
70111,0,0,495128,149,0,11,LEAVE
139795,0,57,292006,855,11,1,STAY
74837,67,6,197101,350,5,5,LEAVE
104780,184,58,526064,547,15,1,LEAVE
24609,203,22,386420,194,27,4,LEAVE
90597,187,5,476548,332,12,6,STAY
134208,81,0,920765,745,3,9,STAY
37872,64,52,514947,135,3,2,LEAVE
83384,36,0,178986,275,0,12,STAY
116697,64,46,206242,545,3,1,STAY
104784,76,0,857292,420,3,11,STAY
81849,80,26,320673,215,4,1,LEAVE
29168,89,8,177630,199,4,5,LEAVE
51130,52,11,526100,264,4,5,STAY
97634,55,67,163592,297,3,11,LEAVE
99762,0,0,845253,295,0,11,STAY
110058,0,60,276534,584,0,2,STAY
151204,52,0,156117,451,4,11,STAY
27470,0,0,960317,184,0,10,STAY
107047,0,9,238839,605,1,5,STAY
54741,0,49,241558,350,0,1,LEAVE
42907,189,0,614285,188,4,10,STAY
128178,122,15,352336,865,14,2,LEAVE
104786,0,7,332776,729,0,2,STAY
22493,0,42,454439,532,3,2,LEAVE
102486,48,0,829251,706,5,12,LEAVE
67535,45,13,628030,325,3,4,STAY
43713,0,0,312170,245,0,13,LEAVE
33645,52,0,223437,287,4,12,STAY
147914,0,21,763857,554,0,5,STAY
24386,192,22,284776,197,18,6,LEAVE
56512,0,87,788354,273,1,2,STAY
84898,78,77,924010,339,4,2,STAY
45164,77,89,189004,220,3,2,LEAVE
86925,157,0,418051,365,27,13,LEAVE
43058,170,0,515369,147,29,11,LEAVE
45980,83,0,965981,142,3,15,STAY
23479,203,0,172084,142,12,14,LEAVE
158857,0,16,850341,575,0,10,STAY
88858,51,68,299667,285,5,2,STAY
90372,0,0,151085,277,1,12,STAY
35604,0,83,541329,235,0,2,STAY
87736,35,0,819910,396,3,8,STAY
121738,0,0,907219,554,5,1,LEAVE
143479,0,26,170414,177,1,1,LEAVE
40432,54,61,632701,154,4,1,STAY
144653,0,60,293569,852,1,2,STAY
51887,63,0,336945,366,0,13,LEAVE
107049,0,66,190502,250,1,1,STAY
94902,62,79,954253,370,4,2,STAY
46663,43,7,982337,428,4,5,STAY
82140,67,44,161461,318,3,2,STAY
52608,27,24,448951,157,4,5,LEAVE
42472,61,0,781088,156,3,9,STAY
69579,69,16,521336,372,5,4,STAY
85165,268,0,764911,754,27,13,STAY
49410,82,11,462506,137,5,6,LEAVE
97385,187,16,916271,274,28,4,STAY
127228,0,24,288511,830,1,4,STAY
70017,61,0,188316,341,5,8,STAY
100051,45,61,764779,698,4,1,LEAVE
26615,55,0,279759,231,1,14,LEAVE
126904,56,48,273470,799,4,2,LEAVE
80283,205,0,999740,334,4,13,LEAVE
63868,78,67,462743,251,5,1,LEAVE
74374,71,0,830237,336,4,10,STAY
139709,0,6,171544,392,1,4,STAY
79166,0,0,550682,335,1,15,LEAVE
25384,0,10,660492,196,0,2,STAY
134961,84,62,188929,613,3,2,LEAVE
40359,70,0,239750,237,3,14,STAY
32868,0,0,260121,145,0,11,LEAVE
141969,0,14,788712,213,1,4,LEAVE
64293,153,84,349717,265,13,1,LEAVE
82022,0,0,177130,266,1,11,STAY
117409,181,11,601007,755,20,5,STAY
66307,195,23,561939,293,24,6,LEAVE
71457,0,0,178513,370,1,8,STAY
154270,48,12,738079,487,3,5,STAY
149130,191,0,744639,664,25,8,LEAVE
88233,0,0,626055,340,1,9,STAY
28906,0,55,781040,195,1,1,STAY
94104,0,0,520730,393,1,10,STAY
38015,185,10,370083,236,10,4,LEAVE
151628,0,0,243838,823,0,14,LEAVE
37211,0,10,452727,144,25,6,STAY
46441,0,0,508009,200,1,15,LEAVE
108981,55,0,298575,154,5,13,STAY
125151,68,15,489151,840,5,5,LEAVE
76483,219,22,563402,140,29,5,LEAVE
45299,88,0,410572,185,3,10,LEAVE
128129,88,16,208211,816,3,5,LEAVE
70853,26,68,285606,308,0,2,STAY
21781,178,0,627939,180,20,2,STAY
118365,0,49,766111,470,1,2,LEAVE
87946,165,6,393669,367,20,4,LEAVE
84642,239,5,668260,287,19,5,LEAVE
140736,0,0,911751,843,0,13,LEAVE
64410,0,0,858986,251,1,12,STAY
74620,166,0,253600,278,28,10,LEAVE
155440,221,0,507988,753,17,2,LEAVE
75005,184,62,299657,336,27,6,LEAVE
35602,0,7,931614,154,1,6,STAY
121442,0,88,211378,662,1,1,LEAVE
99171,53,9,580434,324,5,6,LEAVE
134500,0,14,979010,531,1,4,STAY
44175,209,31,949482,155,12,1,LEAVE
45949,0,22,160586,342,0,5,STAY
34886,0,10,744326,138,1,5,LEAVE
109907,0,0,510981,387,0,12,STAY
66093,0,0,335960,271,0,9,STAY
74672,202,0,179964,373,24,15,LEAVE
33557,214,0,792524,237,28,1,STAY
34239,0,14,653665,221,0,14,STAY
88364,228,50,463393,313,14,1,LEAVE
76326,254,61,274655,278,23,1,LEAVE
20776,84,0,894887,179,4,12,LEAVE
158405,0,0,701402,314,0,12,STAY
108643,0,0,517120,534,16,9,STAY
38942,0,16,621540,155,1,6,STAY
118589,0,0,418512,592,1,5,STAY
124715,59,53,184291,571,3,2,STAY
155947,209,15,513206,400,16,4,LEAVE
21461,149,15,229564,145,19,5,LEAVE
77706,179,19,517122,323,14,4,STAY
120469,175,0,820312,409,20,10,LEAVE
35032,0,22,680730,193,0,5,STAY
124289,52,0,280899,363,3,15,LEAVE
49506,71,39,951266,211,4,1,STAY
30034,0,0,554424,145,0,9,STAY
87315,205,21,543066,251,16,5,LEAVE
104789,213,22,175923,731,18,4,LEAVE
76992,31,81,882804,338,3,6,STAY
61243,174,0,998519,381,25,15,LEAVE
149922,183,13,622043,859,14,5,LEAVE
134742,0,0,605228,550,0,10,LEAVE
71675,185,82,154711,298,25,1,STAY
36021,0,0,496972,253,0,11,LEAVE
64301,94,21,253020,342,4,6,STAY
52300,59,9,874972,370,5,6,STAY
30564,0,0,840378,146,1,9,LEAVE
33546,188,0,370452,745,29,11,LEAVE
34847,0,19,342123,312,0,6,LEAVE
152360,179,0,282374,766,15,9,STAY
71344,0,16,181258,251,0,4,STAY
69992,252,0,250526,333,21,6,STAY
97931,190,73,594359,360,0,9,LEAVE
133182,236,0,170337,515,29,12,LEAVE
95831,183,23,154161,394,16,11,LEAVE
107313,186,89,949226,480,29,2,LEAVE
107930,49,40,234321,896,0,11,LEAVE
49024,167,0,875770,221,10,10,STAY
90046,0,17,367073,263,0,4,STAY
36283,0,0,499736,143,1,15,STAY
112387,52,33,257310,641,5,1,LEAVE
86308,55,83,177733,320,3,1,STAY
157004,44,0,300652,356,1,15,LEAVE
80467,0,0,549954,290,0,15,STAY
145718,190,0,628030,514,17,12,LEAVE
32519,34,55,325521,196,5,1,STAY
41974,33,24,293961,210,3,2,LEAVE
32514,206,0,446730,187,26,14,STAY
24195,212,89,308784,138,11,1,LEAVE
52195,0,0,989098,789,1,10,STAY
156235,0,84,740031,813,0,1,LEAVE
104599,158,0,542710,502,26,15,LEAVE
117245,204,0,843989,801,10,4,LEAVE
20469,48,69,282366,319,3,1,LEAVE
39760,215,0,416945,212,21,8,LEAVE
150114,243,0,674961,516,24,15,LEAVE
109110,0,48,199263,157,1,1,LEAVE
83921,0,87,181767,297,0,1,STAY
38801,207,73,621654,214,15,1,LEAVE
27888,176,0,242119,228,28,6,LEAVE
79860,234,83,160417,381,11,2,LEAVE
136945,220,0,577289,494,17,15,LEAVE
31049,61,19,709866,246,5,4,STAY
23474,67,37,705581,217,3,4,LEAVE
146173,60,0,530406,586,4,12,STAY
116557,60,41,330371,886,4,2,LEAVE
62827,33,68,494317,294,28,2,STAY
64669,0,88,391479,352,0,2,LEAVE
30719,205,0,544317,214,10,14,LEAVE
38911,162,0,327912,160,14,14,LEAVE
135073,45,20,327935,759,1,4,STAY
87858,171,0,816735,271,29,13,STAY
98879,80,0,318528,280,3,8,STAY
122824,254,29,923186,808,3,1,LEAVE
71627,231,0,395723,379,12,13,STAY
46636,0,0,262816,172,1,8,STAY
156412,154,25,156255,526,23,2,LEAVE
126058,0,18,780160,732,0,4,STAY
77895,0,0,347048,340,1,11,LEAVE
145788,201,0,347088,522,20,13,LEAVE
149574,0,7,379942,514,1,4,STAY
119777,0,0,836643,437,0,13,STAY
142928,57,9,780251,430,3,4,STAY
37670,70,12,240421,241,5,4,STAY
36363,0,61,226787,199,1,1,LEAVE
119548,0,13,207371,622,0,5,STAY
125411,0,0,981678,438,1,11,LEAVE
134928,55,22,221575,656,5,4,LEAVE
137451,220,0,638217,743,12,10,STAY
93361,191,0,674044,312,22,10,STAY
71618,0,8,216953,254,0,6,STAY
42661,57,22,515144,178,3,4,STAY
66207,78,36,636499,272,5,2,STAY
57228,0,12,338960,379,1,6,STAY
22297,0,9,154898,199,1,1,STAY
96614,65,0,283817,305,5,15,STAY
70902,0,19,291246,303,0,4,STAY
35195,0,0,353497,205,1,10,LEAVE
40331,69,79,334990,207,4,2,STAY
128237,0,76,890332,280,1,1,LEAVE
126255,68,71,781809,675,4,6,LEAVE
48883,0,5,214209,145,1,6,STAY
32467,0,56,691681,242,0,2,STAY
96845,0,0,418865,269,1,10,STAY
116841,0,17,452062,667,1,5,STAY
42043,53,31,841970,137,3,2,STAY
113600,71,14,478843,799,1,1,STAY
119894,189,0,275896,630,11,9,LEAVE
30067,46,21,602834,131,4,5,LEAVE
92244,0,11,240074,315,4,6,STAY
125555,0,0,481845,880,0,13,LEAVE
97554,0,0,407304,316,1,13,STAY
29679,145,19,509873,166,23,14,LEAVE
22205,56,0,481737,234,3,12,STAY
27188,0,37,534648,204,0,2,STAY
22013,54,0,740252,558,4,14,STAY
131385,182,5,233209,431,18,5,LEAVE
50610,89,0,828693,385,5,13,STAY
24053,0,73,172407,147,0,2,STAY
42240,231,0,997908,241,21,12,STAY
122381,159,0,228639,676,26,10,LEAVE
51167,62,5,177193,257,4,5,STAY
30140,76,0,166052,145,4,12,LEAVE
21363,0,20,259567,236,0,4,STAY
48393,0,0,769965,221,0,14,STAY
72400,0,0,632219,404,1,12,STAY
105307,0,9,210386,851,1,4,LEAVE
27315,157,58,587454,171,14,2,LEAVE
81269,64,36,640913,335,3,2,LEAVE
33293,0,31,265597,170,0,2,LEAVE
154442,0,10,519265,834,0,4,STAY
135633,0,74,810629,742,1,14,STAY
111024,63,76,475783,519,4,2,LEAVE
127902,0,0,630632,403,13,13,LEAVE
55130,58,7,159385,329,4,1,STAY
81842,75,0,666825,255,4,14,STAY
144600,62,85,964581,712,4,1,STAY
31874,206,0,797889,180,16,10,STAY
99157,0,34,633779,294,4,6,STAY
156430,60,20,412979,825,4,5,STAY
150285,214,80,471631,804,27,2,LEAVE
153503,163,22,543585,489,16,4,LEAVE
51631,0,15,193502,258,0,5,LEAVE
124571,84,18,462701,159,5,4,LEAVE
131646,0,0,199461,517,1,12,STAY
47330,192,0,262070,557,29,13,LEAVE
45736,204,7,909070,248,17,6,STAY
80599,217,0,559891,258,5,12,LEAVE
125219,47,0,894893,771,3,10,STAY
102872,0,9,628043,761,0,5,STAY
121133,72,27,688659,628,5,1,LEAVE
37801,0,43,156313,132,0,2,LEAVE
127199,58,88,701614,449,3,1,LEAVE
32301,0,56,924983,173,1,2,STAY
77728,166,10,435540,266,19,4,LEAVE
52789,209,0,544289,307,25,10,STAY
65252,0,65,231218,382,1,2,LEAVE
87443,184,65,182530,354,28,2,LEAVE
76681,227,0,231639,299,29,13,LEAVE
107370,33,0,285892,861,4,11,STAY
29826,0,0,278112,163,1,11,LEAVE
104586,0,60,338317,747,1,1,LEAVE
156695,96,40,645799,882,4,2,LEAVE
88691,194,17,151232,380,13,5,LEAVE
130487,192,86,378205,879,20,1,LEAVE
135032,59,80,724190,180,4,1,LEAVE
146361,0,39,699986,552,1,1,LEAVE
86249,33,0,404998,279,3,1,LEAVE
41141,196,88,308016,138,19,1,LEAVE
83689,54,39,240668,274,4,15,STAY
60909,212,8,641085,138,13,6,STAY
68058,214,0,806629,347,16,10,STAY
52106,0,7,329003,289,1,1,STAY
42517,60,18,186228,213,5,6,STAY
58487,63,0,373915,321,4,9,STAY
64638,110,0,872504,299,1,2,STAY
43193,0,0,521533,207,0,13,STAY
130774,189,0,222933,878,15,10,LEAVE
51147,0,15,559020,319,1,5,LEAVE
65540,200,74,729661,314,15,1,STAY
70618,0,62,562171,328,1,2,LEAVE
22654,219,40,517689,248,10,2,STAY
151160,81,28,168672,555,5,2,LEAVE
93834,0,57,642665,372,1,2,STAY
31249,0,8,273927,385,0,6,STAY
74697,79,23,796466,663,23,4,STAY
110577,0,0,962467,855,1,12,STAY
126661,210,53,371355,634,1,1,STAY
20681,60,34,680829,209,3,2,STAY
87248,0,0,175648,250,0,10,LEAVE
47183,0,0,151776,160,1,1,STAY
118132,182,81,601668,148,25,1,LEAVE
52179,195,0,841107,268,24,11,STAY
146717,169,24,625480,228,28,6,LEAVE
35292,79,17,392043,167,3,5,STAY
20300,0,10,575900,177,0,4,LEAVE
111416,235,7,224893,765,13,5,STAY
26829,0,5,928816,150,1,4,STAY
84980,0,16,388181,225,5,5,STAY
47311,224,83,311732,789,17,1,LEAVE
64911,0,0,183859,365,0,14,STAY
37754,162,19,959963,212,17,4,STAY
123601,64,0,301160,505,3,8,STAY
59465,181,5,308550,312,15,6,LEAVE
140823,60,0,205828,692,4,11,STAY
59762,217,15,220295,355,25,6,LEAVE
97929,160,22,960849,397,14,6,STAY
61641,84,74,157229,261,3,2,LEAVE
157461,59,0,412250,419,4,1,LEAVE
88703,0,43,362851,257,0,2,LEAVE
118962,0,0,603970,499,1,2,STAY
110212,164,15,628803,710,18,4,LEAVE
45732,0,0,201817,226,0,13,STAY
88277,180,0,749361,374,18,10,STAY
156321,237,14,272831,460,17,10,LEAVE
45264,41,17,605063,227,1,5,LEAVE
36250,0,0,879599,230,1,9,STAY
144221,188,9,567648,793,4,4,LEAVE
59675,74,12,260255,330,21,4,LEAVE
92920,154,0,531282,320,1,8,LEAVE
83575,0,50,615968,359,0,1,STAY
75913,196,31,329993,379,28,2,LEAVE
65556,0,0,305893,361,1,14,STAY
114218,194,56,345672,720,18,2,LEAVE
122305,0,0,159048,618,1,11,STAY
59284,47,0,531630,310,0,10,LEAVE
110514,88,86,572232,409,27,1,STAY
124820,69,14,253114,576,4,4,STAY
97971,46,73,621305,346,5,2,STAY
99732,0,18,298973,137,0,5,STAY
127791,60,0,258385,540,4,4,STAY
99548,235,0,238561,294,15,6,LEAVE
115075,81,14,362286,616,3,6,STAY
125640,0,0,268836,442,1,10,LEAVE
35996,231,13,558516,130,11,6,STAY
124372,0,69,592572,405,1,1,STAY
55054,181,60,406669,380,14,2,LEAVE
117225,0,0,184448,750,1,14,STAY
97278,0,85,308882,324,1,2,LEAVE
44930,180,43,418715,149,14,2,LEAVE
85766,39,0,377998,369,4,4,STAY
45306,0,56,647423,157,1,2,STAY
25071,0,0,591814,148,0,12,STAY
154469,0,0,365612,793,0,8,STAY
37997,191,28,278956,211,20,2,LEAVE
103411,65,0,467547,866,5,10,LEAVE
120178,68,0,200247,611,5,12,LEAVE
43903,66,71,252928,245,3,2,STAY
79500,37,0,707483,291,4,15,LEAVE
125185,53,13,295696,551,4,5,LEAVE
139227,0,0,159892,416,0,11,STAY
54115,37,76,470746,270,3,2,LEAVE
103658,162,13,739528,761,25,5,LEAVE
106232,36,0,518392,567,3,12,STAY
90373,48,11,221725,325,1,5,LEAVE
119468,176,0,340062,603,1,8,LEAVE
45794,65,0,267794,194,3,2,LEAVE
48401,167,0,623160,210,0,4,STAY
31173,52,0,411879,243,5,9,STAY
99572,197,19,268210,376,13,4,LEAVE
96109,60,15,239569,281,5,5,LEAVE
39662,198,21,295689,207,20,4,LEAVE
137131,216,83,232296,673,10,2,LEAVE
147049,186,0,243371,579,15,14,LEAVE
116544,73,20,822056,643,4,5,LEAVE
100590,0,0,221464,872,0,12,STAY
158723,235,0,918884,636,23,14,LEAVE
31364,0,5,940008,181,1,6,STAY
159757,151,0,539787,824,11,15,LEAVE
144265,223,11,464672,246,12,5,STAY
106779,47,0,361315,427,4,15,LEAVE
87600,56,0,656944,361,3,14,STAY
70507,0,0,458109,278,1,9,LEAVE
46104,0,19,240765,190,0,6,STAY
145226,144,7,282378,864,15,6,LEAVE
30532,0,6,157048,223,1,6,STAY
147825,0,0,653750,669,0,10,LEAVE
152846,0,47,286823,854,0,2,LEAVE
151616,76,5,188494,382,3,6,STAY
89247,93,19,166814,253,21,5,STAY
25229,45,11,982357,159,3,4,STAY
31680,180,0,202365,141,10,15,LEAVE
82746,197,23,618058,310,4,5,LEAVE
104461,251,55,332081,860,19,4,LEAVE
125924,0,7,285912,449,1,5,STAY
127547,180,24,691324,878,15,6,STAY
73130,69,0,766355,307,3,13,STAY
76222,175,16,323620,377,24,4,LEAVE
59825,0,0,944047,333,0,10,STAY
80197,177,7,422991,472,5,5,LEAVE
33203,210,10,222351,165,15,6,LEAVE
69452,212,87,584877,347,27,1,LEAVE
155315,0,46,389134,472,0,2,STAY
82170,218,26,679585,294,20,1,STAY
49438,0,69,965407,247,0,1,STAY
34430,0,86,355699,219,1,1,LEAVE
60503,80,0,397082,304,5,12,LEAVE
107324,207,0,406913,852,28,13,LEAVE
67025,225,0,719778,301,28,11,STAY
66339,0,67,438253,383,1,1,LEAVE
73393,0,55,162520,266,1,1,STAY
42439,0,74,431485,150,1,2,STAY
85304,189,0,355933,396,3,8,LEAVE
132030,48,20,582929,721,5,9,STAY
42748,261,74,528018,175,3,1,LEAVE
57371,52,24,318276,315,4,4,LEAVE
110656,230,51,206252,780,29,2,STAY
77756,0,0,434931,388,1,14,LEAVE
82822,62,22,718068,361,3,6,STAY
36964,210,18,596088,225,24,4,LEAVE
26882,202,25,407869,156,23,2,LEAVE
41125,0,40,718063,133,1,2,STAY
40837,0,0,179175,236,1,8,LEAVE
92405,190,0,487171,395,17,15,STAY
133345,36,0,824392,833,3,14,STAY
119014,219,8,653164,869,25,4,LEAVE
140282,0,58,164316,682,0,2,LEAVE
141993,0,87,203638,614,1,2,STAY
23455,171,0,555210,208,15,15,STAY
52168,209,0,368473,330,14,11,LEAVE
153912,0,0,201967,671,3,12,STAY
113858,51,0,433464,601,14,14,LEAVE
116942,0,5,527105,897,1,4,STAY
154950,223,0,880559,796,17,8,LEAVE
135947,0,32,544153,205,1,1,LEAVE
83591,0,16,159220,331,0,5,STAY
144460,76,8,470975,278,3,4,STAY
59543,78,11,450771,393,5,6,STAY
77642,42,43,210752,274,0,1,STAY
37503,0,0,400453,238,1,14,LEAVE
67527,0,0,530499,339,5,9,LEAVE
78788,0,40,288981,356,0,2,STAY
76830,0,87,421950,395,1,1,LEAVE
20774,81,20,656333,168,5,5,LEAVE
102290,231,19,866073,580,28,6,LEAVE
114931,0,72,441233,617,0,1,LEAVE
72051,203,10,248814,269,16,6,LEAVE
20078,199,65,783996,200,20,1,STAY
122858,40,0,461013,704,4,10,STAY
153300,0,0,788611,896,0,12,STAY
46319,0,0,226982,183,1,14,STAY
153547,39,9,684635,685,5,11,LEAVE
70811,38,47,393527,256,5,1,LEAVE
92255,181,0,410059,391,25,9,LEAVE
38004,215,82,721264,133,28,1,LEAVE
146711,0,62,176922,687,0,1,STAY
136709,0,0,796456,602,1,10,LEAVE
28213,284,0,602104,136,28,15,STAY
119364,37,77,848152,898,5,1,STAY
159237,0,23,714152,493,1,4,STAY
58788,139,0,178358,317,3,10,STAY
131003,236,0,260460,547,11,12,LEAVE
86314,191,63,820728,348,17,1,STAY
90307,65,30,755885,171,4,2,STAY
49656,266,18,259221,224,15,4,LEAVE
51581,0,38,410670,252,0,2,LEAVE
148469,198,71,963657,682,12,1,LEAVE
86530,0,51,735688,392,1,2,STAY
122042,151,71,306548,493,28,2,LEAVE
103026,0,23,174688,709,1,6,STAY
45466,163,0,302986,274,10,12,LEAVE
142584,58,33,702507,638,3,1,LEAVE
32488,226,0,903679,181,18,13,STAY
123165,0,82,329931,803,0,2,STAY
120744,64,70,190172,679,3,2,STAY
46056,0,47,913839,180,23,2,STAY
28756,179,20,624719,230,5,6,STAY
92830,39,61,177721,394,5,1,STAY
151960,0,0,419697,454,0,8,LEAVE
21873,0,11,343635,168,0,5,STAY
127001,60,6,182195,463,3,5,LEAVE
32070,65,36,202318,245,3,1,LEAVE
40592,0,8,540291,286,0,6,LEAVE
108071,0,7,287491,538,1,6,STAY
36442,208,17,839785,338,15,5,STAY
47368,60,0,656354,413,4,13,STAY
131148,0,65,577837,202,1,2,LEAVE
143375,67,23,564027,659,5,6,LEAVE
157240,177,19,759348,460,26,4,STAY
96518,123,54,941512,213,20,2,STAY
141168,185,50,715372,205,3,1,LEAVE
39982,0,73,866076,220,0,1,STAY
149523,0,74,239666,895,1,2,LEAVE
84559,0,0,460870,319,0,8,STAY
25261,0,0,815572,196,1,12,LEAVE
41273,0,14,225456,360,0,5,STAY
148474,185,23,469089,776,13,6,LEAVE
28287,55,17,848313,194,4,4,STAY
113167,0,24,841928,429,0,4,STAY
39796,0,31,157444,178,3,2,LEAVE
95773,0,14,869634,339,0,6,STAY
116843,0,36,172871,822,1,2,LEAVE
155185,215,86,566251,618,15,1,LEAVE
64430,61,0,313880,295,3,13,STAY
133167,230,18,999067,482,23,6,LEAVE
108678,69,0,740816,529,4,9,STAY
28336,210,0,250887,719,26,13,LEAVE
28191,78,0,321739,175,4,1,LEAVE
106367,54,6,205678,630,5,6,LEAVE
131332,57,9,166250,521,3,6,STAY
41629,44,19,192376,173,5,5,LEAVE
47252,0,0,339408,135,1,13,LEAVE
65482,153,0,690128,313,27,8,STAY
75493,0,13,298922,349,0,6,LEAVE
68413,0,5,222669,828,1,5,STAY
69177,159,0,967848,338,19,9,STAY
148731,171,0,759814,434,28,13,LEAVE
26191,177,20,209774,189,5,4,LEAVE
112200,71,13,891059,848,16,4,LEAVE
21700,61,0,283699,159,3,9,STAY
49993,142,0,274206,147,24,11,LEAVE
33753,85,20,901203,169,4,2,STAY
22490,59,10,243592,176,5,4,STAY
42283,221,0,374116,188,27,2,STAY
112836,193,0,187355,572,21,13,STAY
117502,0,29,697331,543,1,2,LEAVE
32240,0,0,184383,178,1,10,LEAVE
20812,0,17,313292,242,1,1,STAY
126503,0,71,305733,442,0,1,STAY
21734,46,26,189275,237,3,2,LEAVE
107851,48,67,564556,259,5,1,LEAVE
30070,169,20,374680,143,21,5,LEAVE
38495,78,0,305609,686,5,10,STAY
151575,178,0,782389,485,18,8,LEAVE
138642,0,17,501837,805,0,4,STAY
49515,56,7,152306,238,0,5,STAY
66663,192,36,716831,318,25,2,STAY
45133,87,14,594985,182,3,4,LEAVE
108751,197,22,911875,429,13,5,LEAVE
23027,0,0,913639,220,5,15,LEAVE
81787,50,0,880490,698,5,1,STAY
41593,52,85,721941,135,3,1,LEAVE
64297,0,66,355996,271,15,14,LEAVE
156449,60,0,801199,703,4,5,LEAVE
140520,181,0,217306,535,18,4,STAY
148856,149,13,850064,717,1,5,LEAVE
104926,54,11,432033,587,3,10,LEAVE
79770,175,13,215600,268,20,6,LEAVE
53891,205,0,616536,336,19,11,STAY
57137,0,22,226636,350,0,5,STAY
159101,178,7,770402,795,27,6,LEAVE
26014,56,0,347393,216,3,13,LEAVE
113897,192,89,693428,447,10,2,LEAVE
20058,0,0,200410,181,1,9,LEAVE
159896,39,0,151009,521,3,11,LEAVE
32187,0,80,433409,158,1,2,LEAVE
31147,46,35,848373,134,3,2,STAY
71354,0,22,179606,320,1,6,STAY
39885,34,0,209258,186,4,13,LEAVE
75416,0,0,651524,132,0,5,STAY
146401,51,81,783433,634,4,1,LEAVE
85523,243,0,681624,196,19,11,STAY
119932,55,0,273118,739,5,10,STAY
47011,0,0,621032,192,1,8,LEAVE
87406,69,5,236843,384,24,4,STAY
38643,0,23,263256,240,4,4,STAY
124819,0,60,186059,142,0,2,STAY
126825,0,19,305411,529,0,1,STAY
94187,237,0,369131,318,10,14,STAY
146248,0,16,397532,669,1,5,STAY
93206,38,0,221910,336,5,8,STAY
71755,0,22,802305,264,0,2,LEAVE
79661,0,60,501637,380,1,1,STAY
20278,0,69,813697,143,1,1,STAY
108855,214,52,231618,824,22,2,LEAVE
77900,0,0,150900,271,5,15,LEAVE
52175,0,13,905699,273,1,5,STAY
27649,184,61,258980,219,23,1,LEAVE
31927,0,22,338708,173,1,5,LEAVE
87283,71,0,294553,310,4,12,LEAVE
54512,0,6,583515,631,1,4,STAY
74341,204,0,575243,349,21,13,STAY
94300,184,15,371533,268,26,5,STAY
105249,62,39,179291,661,4,2,LEAVE
104972,0,83,323760,682,0,2,LEAVE
37615,197,0,835841,220,11,8,STAY
49611,0,9,190134,172,15,6,STAY
66719,0,0,257391,264,0,11,LEAVE
137171,0,10,508738,694,0,5,STAY
99310,182,6,837852,319,10,12,STAY
157243,59,0,263072,802,4,5,STAY
144907,183,21,164791,891,5,5,LEAVE
97840,197,18,710048,340,20,4,STAY
46587,215,0,176560,164,13,9,STAY
142243,51,36,833957,372,3,2,STAY
99511,201,82,711336,359,18,1,STAY
108080,190,60,494010,813,0,2,STAY
33489,0,38,769257,213,0,2,STAY
30434,0,85,774149,350,0,2,STAY
135215,64,16,325255,724,4,4,LEAVE
151734,43,0,208772,875,0,11,LEAVE
126943,73,0,751508,867,5,14,LEAVE
99168,152,10,898619,397,24,4,STAY
40572,0,55,169722,182,0,1,STAY
152108,0,0,821815,843,16,12,LEAVE
31436,0,26,470320,245,0,14,LEAVE
97619,219,16,453733,325,26,5,LEAVE
79285,53,22,458677,306,5,5,LEAVE
144112,60,0,633966,690,4,15,STAY
111732,263,11,569556,818,27,12,LEAVE
39055,0,10,870755,196,1,4,STAY
31939,44,21,894197,215,5,5,STAY
64046,59,9,215298,361,20,4,LEAVE
43965,168,13,547590,142,14,6,LEAVE
87933,0,6,887360,363,0,6,STAY
137331,204,31,177521,536,13,2,LEAVE
82621,67,65,245346,284,4,2,STAY
139181,188,0,246071,450,14,12,LEAVE
139042,159,0,171156,684,22,14,LEAVE
153404,64,0,256953,451,5,15,STAY
72475,0,0,288851,302,0,1,LEAVE
45944,0,82,969800,158,1,2,STAY
24467,0,8,906491,237,0,5,STAY
67952,0,12,576992,360,0,4,STAY
129195,248,17,778394,867,22,6,LEAVE
27998,0,29,153251,151,1,1,STAY
79175,65,40,175419,257,5,2,LEAVE
53606,73,56,742260,136,4,2,STAY
71322,0,12,556264,670,1,5,STAY
131282,0,0,167124,726,4,13,STAY
105401,137,0,992542,420,21,13,STAY
103484,0,0,272519,808,1,9,LEAVE
152309,46,46,850976,402,5,2,LEAVE
24255,161,9,415995,137,26,5,STAY
53983,228,0,360422,325,23,14,LEAVE
156451,0,7,226216,778,1,5,LEAVE
116094,54,40,952072,813,3,13,STAY
45539,215,0,447797,360,24,13,LEAVE
20222,236,40,494773,179,19,1,LEAVE
36038,79,0,723596,240,4,11,STAY
54962,184,24,165419,327,17,5,LEAVE
43773,57,6,297108,199,12,6,STAY
