v021,v087,v088,v089,v114,v115,v116,v117,v118,v120,v121,v157,v222,v223,v224,v249,v250,v251,v252,v253,v255,v256,v292,v360,v361,v362,v387,v388,v389,v390,v391,v393,v394,v430,v494,v495,v496,v521,v522,v523,v524,v525,v527,v528,v571,v572,v573,v574,v575,v576,v577,v578,defeat
1.4314673310728316,2.3724077585053043,0.986624593678175,1752.429181388135,0.9383210263598863,0.0,758.0506014631849,0.9892286313026716,58.01829729325066,0.9675084943676948,6.353566870385275,0.022565337854336558,0.04041656961668806,0.002680650114919964,104.93063840953113,0.02767498720312343,0.0,148.16579618770643,0.001229837471270009,3.793037356182095,0.0204068178928886,0.37332422574697977,0.007871787816029902,0.012669375478833183,0.0008818562835183228,33.162528713096776,0.008894756206905012,0.0,53.866065338862036,0.0003883062452116682,1.1501799942959894,0.007493130919605104,0.1293871000766133,1.5779413999950922,1.7031506717940326,0.2682565683118079,5.9852384884957335,2.953096471156316,0.0,19.551429421782718,0.12301641605416917,6.540658491441394,2.1074001985615247,5.877956609880663,531.5592441129329,1.9234645477101893,5.702983747127001,0.26346261839210205,1.6026655841732167,0.08728537241430082,1.0728576305365385,13.668592004794467,1
1.4156802250510965,2.408927148745512,0.9833746947036399,1833.7986823819103,0.9518655733878363,0.0,754.9433669522755,0.9901802250510965,59.535269742497945,0.9756392387659508,6.387883097825775,0.0417,0.0466341154803076,0.005826023490029432,172.80095651527114,0.007380225051096554,0.0,44.48450368974412,0.0009025616428216082,4.644274290203847,0.006933612488536975,0.5898090746318352,0.013600718193669419,0.013819056755234028,0.0019509217245760944,52.38849400509108,0.00208534833673977,0.0,15.819967834430685,0.00032930332652045946,1.2710725401226317,0.0023549197547365415,0.18790203530906674,2.9441695714179965,1.9343064196210766,0.5903294977484553,9.422749205233426,0.7717862350483395,0.0,5.892966719423283,0.09047778268021646,7.800112357030346,0.7155389356039568,9.233677992474274,532.8807700613158,1.7679915709738612,7.8010342501243715,0.19450770827044905,2.688440156505596,0.06782480230458938,1.4637030671966125,10.927117384669833,1
1.4038645343415685,2.408778975868087,0.9886054842214415,1859.984616916107,0.9315010983839531,0.0,716.1840745304538,0.991080987005893,58.88022179744561,0.9639895807490936,6.272053898667266,0.04465027074682626,0.05475192602107995,0.001992504640752505,171.88299250350124,0.029945706977561715,0.0,55.851323755565474,0.0008095064970535068,3.3455916979227887,0.021529981436989983,0.35966071309270475,0.01674387377153187,0.018561610449909616,0.0006585009281505009,53.200611686127665,0.010555577036491522,0.0,18.3570059949218,0.0003170018563010019,0.9446860452085424,0.006690493502946494,0.12007532485267533,3.1838110856583905,2.2723997202493647,0.20385302440503306,9.25288834205466,3.2122524349807895,0.0,7.799334382671126,0.08407112464528708,5.675002262571528,2.2330698021396134,5.7539491321306055,534.0924621493326,2.0517527848866646,9.581864943223065,0.2317144261298704,3.3964887372801567,0.06686215194356214,1.7935091814267974,11.144498571458437,1
1.3826746467278703,2.4125131517459786,0.9812694140048849,1844.8661519272027,0.9455634141767035,0.0,711.6655984162588,0.9896634545506612,58.25973645897414,0.9796961616103764,6.22609236359471,0.05060971709593187,0.036515313184536394,0.004599919252084621,113.44405398485985,0.02597488897161635,0.0,76.00986860781607,0.0010576969662258874,3.0681939324517744,0.004417313127263536,0.3775669295746655,0.016786606010275366,0.012261535355849408,0.0016749697195317327,38.12176006128196,0.00947305052471997,0.0,25.656921122880455,0.0003192323220752958,0.8693868266352212,0.0014,0.12050559608860452,3.669323670593778,1.5114895374176722,0.4704878042011346,6.151385540395862,2.7484057258014065,0.0,10.679097335318792,0.10518892894466403,5.258369200680525,0.45145626225890645,6.0642477217350335,530.6895835563446,2.063557880080857,6.5621353386675505,0.2704681811673539,2.2601816717965084,0.08881955531373681,1.2365999163884416,13.28471202155812,1
1.397869798955589,2.423551632213866,0.9830287286095285,1803.478959483901,0.9625276404669513,0.0,645.7249554277257,0.9903325310464874,58.807065470633525,0.9771241454638366,6.299018947450456,0.08087182152382127,0.04800030743384422,0.001750620929749652,96.95854511916214,0.019754115932864396,0.0,87.18167358450353,0.0008,3.1600582500519123,0.004693944419425591,0.3852835483926648,0.026827563608490264,0.01722298046279833,0.0005951862789248957,34.933216369983974,0.006054192791325452,0.0,24.904344362918707,0.0003,1.019467084661207,0.001474689535125174,0.13034922535332824,5.783199328191311,1.9833140772224955,0.17610797704210082,5.376233950871153,2.051289624107757,0.0,13.508217300947075,0.07909526313738595,5.373277517060336,0.4811713846212997,6.114967282760892,533.7639828969355,2.41681994661045,9.438951499065578,0.38877228267458763,3.291234662948879,0.11295799522828442,1.7690477570321723,16.091002532215487,1
1.4205111002254482,2.4347380588464445,0.9881876555305057,1745.53204329857,0.9399473041379004,0.0,647.1380146446805,0.9903004147480153,59.44081457506539,0.9734589170823295,6.2922677933540765,0.05708236177727202,0.07379365794465131,0.006303317984122602,90.35330241913135,0.04936867509276629,0.0,120.55067390485029,0.0011,2.5129483589543677,0.010403220013157095,0.3740609908224061,0.02012883641914176,0.024095950490812257,0.002138692400544061,28.913851906219225,0.015974481564980842,0.0,41.44658980016142,0.0003,0.7922796087547892,0.003384337546383144,0.12936213709548658,4.016910238029816,3.018003990624336,0.641172564552881,5.1604924824209055,5.2529467718758625,0.0,18.706085365921922,0.11152842167112643,4.234947535972689,1.0764834297502843,5.949184931886529,533.7430810752538,2.0209930407403527,9.775902308895962,0.24612373860783904,3.406737787797701,0.07459107148559385,1.8314416185008047,12.439110799542519,1
1.4206289545917519,2.360161547981114,0.970135179427679,1633.2020278785456,0.9366924020582925,0.0,726.8733220947724,0.9899283000735104,59.51554737214942,0.9639037669362049,6.304562857017596,0.03896659191915291,0.07347671182987993,0.0041213886846932,104.61870157610066,0.04246233063795024,0.0,55.88818219004055,0.0006188667156736319,3.035030158083138,0.017976711829879935,0.4581905346075144,0.011928268038861697,0.021635211462327695,0.0012811332843263678,39.70265246329322,0.012226432622732337,0.0,14.823232565045622,0.000203144452612272,0.9788095476711653,0.006391189125755889,0.14591821219743217,2.742838050066638,3.114282392076778,0.42415272328160325,6.4056203497506665,4.539226042476995,0.0,7.6758562642828245,0.06430491579944413,5.098051294874757,1.869128996067551,7.2677064629037345,533.6973150947224,2.1883049157994443,7.783079000788127,0.28086472446837485,2.8742327994225207,0.08486724643739436,1.4583290324863158,12.834074917889549,1
1.3990989462551802,2.383860633324845,0.9723183903502881,1834.2964373147688,0.9456206895932211,0.0,779.262500517769,0.9826948280508417,58.414679898242774,0.9612415709397356,6.4225725094529205,0.051034769985877304,0.04009597677401423,0.008300191753293416,117.62368083257944,0.016615996129002372,0.0,151.89568442714332,0.0017518198596994682,3.058599641645645,0.023098084263653822,0.44985632336721276,0.015682950126177833,0.01243390799435092,0.0028481801403005317,36.250160927483655,0.005147126395480736,0.0,48.527336611821305,0.0005424329312620041,0.8635299851364818,0.007158429060264377,0.1528803641515987,3.645614071409716,1.6865366749426955,0.8596736779385608,6.408832196587414,1.76128917222698,0.0,19.493254712328394,0.17772317340309562,5.2292407502697325,2.4046440583427864,7.00428929595074,532.5030789877434,2.3969843855809962,9.628122614312506,0.4368432949227884,3.379721840112982,0.13067461694256016,1.8081688715301096,18.226720983511218,1
1.409512325645291,2.447541979611016,0.9853,1787.2501,0.9532415718892351,0.0,749.1361115847608,0.9895291604077797,58.561633111589906,0.9721916040777967,6.281234527886623,0.021720764485576416,0.06416257242426376,0.0048,123.7789,0.012808245708915441,0.0,142.78093011218235,0.0007958342274600466,4.17263204922264,0.013512583153784325,0.22303180258840036,0.008429117489697442,0.02341668454920093,0.0015,44.5845,0.0037874597642979066,0.0,40.95488173320835,0.0003,1.222263213476934,0.0042750268238013955,0.07837867757935456,1.5387411668860171,2.6217610031956986,0.4907,6.9257,1.341711837524472,0.0,19.061550689263147,0.07588752414142125,7.125242950415528,1.3908502842599284,3.5529077899213912,530.454895399899,1.9873168507844032,9.742121512543987,0.28803469955895106,3.3812514403295855,0.09757970761332814,1.8367239162460571,14.469670359337627,1
1.397668265380721,2.3720749818529896,0.9756451886377634,1775.479665482712,0.9475875014634686,0.0,782.5884379897986,0.9699451862962136,56.186281201916714,0.9684221165779051,6.129611517297531,0.055656738716990936,0.08044904568882177,0.0035586543639965764,139.33292537796004,0.02218653895686629,0.0,69.20144797820146,0.011140387812500603,2.993054535059368,0.014724039249560008,0.3442625301474529,0.0181211564128526,0.02548557879181373,0.0011048078499120016,42.330505604495464,0.0072346151144365685,0.0,22.061671965677608,0.0030403854709508656,0.964062413069966,0.005237500292693717,0.11778078030810069,3.98875442253532,3.4023474414679313,0.3672481300132142,7.853333966505159,2.3380981241593397,0.0,8.827009442425144,1.1543089856932842,5.311121688074303,1.5236520034551209,5.623190892416469,531.4640179151894,2.2930000561971937,10.008100761133324,0.36434809488996817,3.3340508559660895,0.10803750497579319,1.8832951523437425,15.847910030154127,1
1.411363708947392,2.3856230701052508,0.9832072759473791,1790.8111469612788,0.9513147293684237,0.0,727.5899617692954,0.9907860692105259,58.24635155236911,0.9790155279473732,6.274901064631812,0.04813930789474066,0.061668589157922386,0.0035188997368371406,186.92926248454975,0.03173194321052882,0.0,95.9513507638789,0.0005827861578948132,3.996535846632807,0.005048447210517226,0.5007428570527792,0.015041792368422197,0.02037204968421908,0.001195918368419296,56.24886752962303,0.010031144631579253,0.0,27.547588648516317,0.0002,1.1137434781055178,0.0019918367368385917,0.15659476484213855,3.40811188984232,2.586041348001167,0.36125900652580045,10.431232920103872,3.3314361134213057,0.0,13.175511891050865,0.05932289263158506,6.855482962370468,0.513843390104322,7.960751906423176,535.1826324754213,1.9353514642102865,7.16534161578803,0.16234401068415086,2.3819503108941875,0.056263265315773664,1.3388886425786768,8.333215174156043,1
1.4141245594055298,2.4180271958545507,0.9723016360685616,1879.1938679272607,0.953407974572476,0.0,748.677898597667,0.9903200158922025,58.33427242521749,0.9773259570910531,6.2138409058555455,0.04401471038145417,0.08103417004656732,0.009908133494501457,152.06388190772478,0.024569976161696167,0.0,112.22625800110609,0.0011039872862379566,2.940357388708972,0.003613995232339234,0.455296998858622,0.014042224080056016,0.025132057211929196,0.003646052444268429,51.16431627061115,0.008163955501832848,0.0,33.259574226160666,0.00037599682155948914,0.8048509748855524,0.0013379984107797446,0.15025310609729778,3.0913932848985612,3.3544780811849986,1.02759006142082,8.093751027686443,2.5756836209372778,0.0,14.98272894813834,0.1109947413375577,5.0432183531635175,0.37274956296442974,7.32087128248104,535.9591292113704,1.7801640900941675,7.336443226790947,0.2264181740533094,2.2908543490023034,0.07239884069751512,1.3678478984246696,12.810054499641314,1
1.4161207267332265,2.4301896517148123,0.982740080379791,1787.3862307744632,0.9407248995252614,0.0,646.7629705564833,0.989469296717689,59.13760984611579,0.9803122069657038,5.970272233650009,0.061846369730694385,0.060317381108297576,0.0021692967176890066,130.3013470757341,0.026825900875820395,0.0,93.7470412667934,0.0021184963166072405,3.4145043839319937,0.0034082618891702427,0.2986379638209222,0.020520840590977217,0.019434276622741282,0.0006897655725630022,39.632260860925584,0.009573985266428962,0.0,28.45956584566304,0.0006102344274369978,1.0693463998935457,0.001342910248014746,0.09313636301875867,4.3612710083893695,2.4826836368178036,0.22401117545229343,7.295591132682759,2.860665362240231,0.0,14.501915516451316,0.2186559210116275,5.772345556150897,0.3481269323892307,4.998890274535614,530.2316939745039,2.1293058806582943,7.210342931982835,0.35355374412705626,2.553829691332676,0.09977101137760318,1.358891057952559,16.645144819472346,1
1.418452507153421,2.4128813680529935,0.9895064854035737,1953.131643163548,0.9485616113339493,0.0,734.9476795471838,0.9900291843160812,58.31627409836729,0.9798638065249542,6.1906529850924406,0.05035188322858888,0.055731479676527244,0.0017773010874923658,157.38324399004904,0.02184696909118812,0.0,119.22521093154768,0.0006967572982131951,1.4316580025321575,0.003784310246456927,0.39653472237831405,0.017912447051756267,0.018798952489218097,0.0004,53.56570443533645,0.006600523755390951,0.0,39.309576450782714,0.0002,0.41095443911577423,0.0010226989125076342,0.14023252718730916,3.547786751592715,2.308565148709272,0.1750024956993282,8.058677739044928,2.3045474443282963,0.0,16.220987300958203,0.06919518603204035,2.456261912273235,0.38724232401722597,6.4058890783980456,531.6759425755763,2.294009751013546,9.208052355763783,0.29740538353972157,3.1483746881453247,0.08638840012014344,1.7319845249568255,12.95397817786429,1
1.4099386570437338,2.4200551890526474,0.9732934721779062,1789.38394058304,0.949293625144555,0.0,763.2208192514161,0.9914225839347667,59.42051934551816,0.9649482873120785,6.406681317337318,0.038751423750918015,0.06354499790659006,0.005806425844327962,134.1992486081567,0.01733540163083392,0.0,86.75303844144779,0.0003774160652333568,3.119428548389,0.01797427962639383,0.4017489501675571,0.013151559721272604,0.01900961327205046,0.002006442840622285,46.78326071658352,0.005990301746477926,0.0,29.097155300556263,0.0001258053550777856,0.8357800674871477,0.00530647683321093,0.15735198462863068,2.7434770616332007,2.6296411148758745,0.5921199835017352,7.50062288074738,1.832623393126358,0.0,11.36642259719584,0.034573820726447116,5.249737029539867,1.8653283195615635,6.268111481619352,532.4646936015178,1.8467427373994452,10.220980023128801,0.19044447102146606,3.6223763780462055,0.05962241397182341,1.9197345936843164,10.211118329475724,1
1.3998047081438219,2.4131804873779235,0.984229268933115,1814.7839948998787,0.9636554993712437,0.0,775.2537711175069,0.9890011552374576,58.956144971609,0.9675406076989972,6.326696795869602,0.06519700072572393,0.058236928377931395,0.0027034657123726465,100.25242652026814,0.009920881468227399,0.0,123.83667100007456,0.0015747111906356127,3.9130083962174584,0.016901368846150754,0.3351239591839238,0.0261514320535016,0.01831416365217531,0.0009429181739123446,39.37643155935106,0.0033626444046821937,0.0,45.86384420791521,0.00047911853177260214,1.196218182996636,0.00558468111036714,0.10830085443477283,4.6866582010580995,2.412356554451713,0.2775722872640154,5.526455146384852,1.032152373682266,0.0,15.980172941053091,0.16232820088964894,6.636217084485031,1.7472685904378071,5.3016937833006095,531.2719995423145,2.0680365796019653,6.027398317056448,0.2993747504113458,1.7667567460131182,0.09825656741470973,1.1345298138126318,14.43487997684525,1
1.401921682487913,2.4101442231166015,0.9894981458839318,1889.6343215262132,0.9259350903707783,0.0,730.0430669166924,0.9918161201397085,58.72195813563703,0.9594212534175255,6.390935428307152,0.05762011960771492,0.0306500611338415,0.0017299570929612362,158.92726870068375,0.018236086346071143,0.0,56.57233183130985,0.00044193993014573086,1.5805895531412077,0.022580171628155055,0.2910307841000672,0.02388516707145437,0.012312978812477426,0.0006059914185922472,51.88887162785293,0.006197287743156518,0.0,18.498729161219526,0.00021198283718449457,0.4895336163575994,0.00705806006985427,0.10169699650728654,4.112441762196107,1.269888163763185,0.17418515150461972,8.413208774708625,1.9712951955905798,0.0,7.749397839081227,0.0487322247125824,2.6899941727134813,2.3574123207735584,4.558412618508285,532.0756243967096,2.2336457259964555,8.736461839335181,0.2924679286887699,3.12848020049483,0.08655321802790727,1.6418092083130025,13.0639836933604,1
1.402364119388017,2.4105368537677543,0.9895582022762787,1892.5911653902558,0.9256854678965413,0.0,733.4750174387203,0.9918582022762786,58.66111306348391,0.958923220957623,6.413542240898384,0.0585519854000979,0.030171009655526514,0.0017371535321967528,158.11550185826906,0.017271535321967527,0.0,57.57775381449272,0.0004371535321967527,1.4351717962544082,0.022718576766098376,0.2849833695454441,0.02421235988991762,0.012208389089721826,0.0006185767660983764,51.704010960818145,0.0058579025118362,0.0,19.047347269911665,0.0002092883830491882,0.45253107575157003,0.0071464419152459414,0.10024554262191858,4.177456807519178,1.2494334177764401,0.1748311582433477,8.354660348601818,1.8683814712083442,0.0,7.844785472724315,0.04835497872985556,2.4480008302586573,2.3731279390115914,4.44293601539287,531.8438513120088,2.252407641835949,8.877782606059219,0.29463505949576646,3.163299505049334,0.08818232252722899,1.6692189201903167,13.079482239009238,1
1.413613364511172,2.398988018706703,0.9729694457977875,1765.3572670023523,0.9295229419285871,0.0,670.8195360811293,0.9864209767847973,59.14607908578595,0.9699842316129463,6.23049354242758,0.04484267868933195,0.08794391871338443,0.005573852903570645,147.9225782540749,0.021517370970974798,0.0,76.90887434852088,0.0021668606419715346,2.472216283291369,0.015866278716056934,0.4170851471632418,0.01508601547680178,0.02772694838838992,0.0019053896776779838,51.03705140164359,0.007658485162497257,0.0,25.142084658227184,0.0006469045151807264,0.8233691213240305,0.004553496130799555,0.14060761227362537,3.1693210482572454,3.666778125966155,0.5751296097164292,8.379170437520306,2.321492853910338,0.0,11.483459845628277,0.2186584957967373,4.179489659376736,1.6361275090458245,6.7144220508629315,531.8975712096278,2.4740700841110614,7.918641612278207,0.16554694260129238,2.6975511120397817,0.06224253549550927,1.4883728611810518,6.674760468607535,1
1.3999177514670584,2.4277276892983415,0.9650736155350829,1838.5421313641637,0.949799514528659,0.0,661.4305221231162,0.9876688970374983,57.99930034009214,0.9793148232742394,6.287525231212091,0.06952439648523387,0.038195918554354585,0.012079153394751267,132.75236065787723,0.02364544076540016,0.0,154.15355951724214,0.0011944621403316455,2.449303007083817,0.007239083543648101,0.2983468971794231,0.022113184550071996,0.012755697122653164,0.004371172813604905,49.092699109398055,0.007981596116229273,0.0,50.50887920121625,0.00041042330262436706,0.7029744502619397,0.002167425258702215,0.09314087384841377,4.963406084512656,1.5755956860156253,1.252544819078234,7.220475667040991,2.4905808843075574,0.0,23.363121562825633,0.11980810143219842,4.215075789959176,0.7422464516010032,4.7448949916388585,532.2455807155725,2.021885301711078,8.794510687465744,0.27199726948209857,3.0006965822015745,0.0799531028205769,1.6538597918659388,13.4588221360739,1
1.3863304316296274,2.43932815937725,0.9891414401311053,1798.5490770459865,0.9515577920721079,0.0,732.1311940059442,0.989071103963946,58.673664442486555,0.9645330877803986,6.284829093106552,0.019115293659770136,0.0528680950527641,0.0014034239475578742,127.55443383015813,0.012117503636182752,0.0,120.79362693967542,0.0012418240294986957,3.39792813848187,0.019744096281876424,0.2432139137561094,0.006528543275643138,0.01643993567551435,0.0004323199836118357,40.02866953190012,0.0035425918262854583,0.0,33.390389896550886,0.00038707200655526574,1.0091746938440194,0.006425472088496087,0.08577878193181367,1.3785030007194516,2.1686854020286233,0.14622565891639142,7.091562719654908,1.2752097535599218,0.0,16.498159348971235,0.12873411492364853,5.790861039434373,2.0439852455183614,3.873979831200967,530.0599728374483,2.0011746422208314,8.034755136741685,0.2806094729079043,2.733914495135175,0.09380608009832898,1.5157411082660743,14.068400600223574,1
1.3981694770792252,2.4047892794510592,0.9640882724546868,1848.5591580595656,0.9445,0.0,776.6579809508835,0.9899037903780527,58.59224803782548,0.9629841068099373,6.413599662444387,0.05258963586221432,0.03725030643706685,0.011623455090626417,122.50062578580126,0.015935182635939626,0.0,156.89594305737862,0.001921303438621555,3.5483317788655198,0.02187680137235211,0.4818548284929716,0.01562975353183914,0.011965192630757291,0.003984363272915722,38.06164503569191,0.004454728544794976,0.0,46.52961541115086,0.0006026457224201781,0.9583456712479117,0.005908450093217586,0.15721348507507943,3.7532753985476566,1.5495808463692453,1.204498598881389,6.626965011589946,1.6919697146866621,0.0,20.220721986340564,0.194833840066146,6.057977831050596,2.275363512367296,7.514651986700528,531.8057247015386,2.369001025851914,9.799382036250567,0.43284831129986384,3.380226213946297,0.13135170755567788,1.8426780459761614,18.26868078782043,1
1.4018318238948024,2.391337693596902,0.977620222749743,1826.2035889924389,0.9528540262551021,0.0,751.9892803197843,0.991012056420643,57.85840676767978,0.9712940856085743,6.155995378114593,0.04249645136514463,0.030791606033108213,0.006362761678681564,199.08007645786353,0.02270389009154307,0.0,103.42846605904066,0.000656619649464101,2.8076479938536183,0.0178444494099251,0.392703751832403,0.013549408560857438,0.011256619649464101,0.002222929963001034,59.796489164227324,0.007476000977609766,0.0,35.25222143289519,0.0002313239298928202,0.8841654444516954,0.006301182878285123,0.1347523881012332,3.0340351043937024,1.2878520710847894,0.6558392710035257,10.895574599550587,2.388328068577967,0.0,13.763039963005955,0.06776681027844651,4.849621990780427,1.8416696676176016,6.346830120095796,535.2072899350567,2.2167568919765817,9.0087829760461,0.23962354374680647,3.077179956007561,0.07390118287828512,1.6831640339356184,10.79981602331735,1
1.4181504831321743,2.365711147917856,0.985607023355451,1808.4018933554469,0.9376137246227857,0.0,762.2225766747393,0.9908233246831664,59.40793391312686,0.9801865974653305,6.303760602202576,0.06776104945690363,0.08739526255291546,0.00959329873266528,126.54705548286415,0.029468394900470783,0.0,62.616919958088175,0.0009230025950501042,1.2675933278754314,0.005212436270320794,0.3168890177124958,0.02142748053712422,0.028525257211863612,0.0032888207905911633,48.85360886955707,0.009020135093557067,0.0,22.674936830788866,0.000307667531683368,0.447798188863723,0.0015760311406012497,0.0998373401025153,4.777269950305529,3.6951055364560768,0.9733666317759164,6.997017376038106,3.1413907738132494,0.0,8.213801005103484,0.09590090368124285,2.13500518417763,0.5359860266697956,5.025343255307236,533.892039709088,2.224289652716141,8.17185559445289,0.29931407800245474,2.7169753189824672,0.0863875324381263,1.530524116144576,13.459607063819591,1
