Rented Bike Count,Temperature,Humidity,Datetime
411,6.9,54.0,2018-02-27 16:00:00
529,6.8,57.0,2018-02-27 17:00:00
897,6.6,62.0,2018-02-27 18:00:00
616,6.1,44.0,2018-02-27 19:00:00
461,5.9,44.0,2018-02-27 20:00:00
449,5.7,46.0,2018-02-27 21:00:00
461,5.4,49.0,2018-02-27 22:00:00
310,5.3,53.0,2018-02-27 23:00:00
266,5.1,52.0,2018-02-28 00:00:00
229,5.0,53.0,2018-02-28 01:00:00
174,5.2,54.0,2018-02-28 02:00:00
116,5.3,55.0,2018-02-28 03:00:00
72,5.4,56.0,2018-02-28 04:00:00
62,5.2,59.0,2018-02-28 05:00:00
165,5.2,60.0,2018-02-28 06:00:00
426,5.5,59.0,2018-02-28 07:00:00
816,5.7,57.0,2018-02-28 08:00:00
419,6.2,55.0,2018-02-28 09:00:00
285,6.5,53.0,2018-02-28 10:00:00
332,7.1,50.0,2018-02-28 11:00:00
305,7.6,48.0,2018-02-28 12:00:00
28,7.6,57.0,2018-02-28 13:00:00
17,5.7,80.0,2018-02-28 14:00:00
7,4.8,87.0,2018-02-28 15:00:00
9,4.2,89.0,2018-02-28 16:00:00
8,3.8,90.0,2018-02-28 17:00:00
11,3.6,90.0,2018-02-28 18:00:00
19,2.5,95.0,2018-02-28 19:00:00
8,2.7,96.0,2018-02-28 20:00:00
10,2.4,95.0,2018-02-28 21:00:00
13,2.3,96.0,2018-02-28 22:00:00
23,1.8,96.0,2018-02-28 23:00:00
71,2.0,96.0,2018-03-01 00:00:00
147,2.1,97.0,2018-03-01 01:00:00
180,2.0,97.0,2018-03-01 02:00:00
92,1.6,97.0,2018-03-01 03:00:00
28,1.6,97.0,2018-03-01 04:00:00
11,2.2,97.0,2018-03-01 05:00:00
33,3.0,96.0,2018-03-01 06:00:00
61,2.6,89.0,2018-03-01 07:00:00
148,1.5,80.0,2018-03-01 08:00:00
160,0.1,78.0,2018-03-01 09:00:00
191,0.1,53.0,2018-03-01 10:00:00
239,0.8,52.0,2018-03-01 11:00:00
311,0.5,46.0,2018-03-01 12:00:00
358,1.4,37.0,2018-03-01 13:00:00
375,1.2,36.0,2018-03-01 14:00:00
458,1.6,35.0,2018-03-01 15:00:00
460,1.4,33.0,2018-03-01 16:00:00
423,0.4,37.0,2018-03-01 17:00:00
317,-0.8,40.0,2018-03-01 18:00:00
231,-1.7,45.0,2018-03-01 19:00:00
246,-2.2,49.0,2018-03-01 20:00:00
212,-3.0,50.0,2018-03-01 21:00:00
190,-3.6,52.0,2018-03-01 22:00:00
190,-4.0,52.0,2018-03-01 23:00:00
156,-4.3,53.0,2018-03-02 00:00:00
108,-4.6,52.0,2018-03-02 01:00:00
71,-5.3,52.0,2018-03-02 02:00:00
49,-5.7,50.0,2018-03-02 03:00:00
47,-5.8,48.0,2018-03-02 04:00:00
65,-6.1,49.0,2018-03-02 05:00:00
135,-6.4,50.0,2018-03-02 06:00:00
401,-6.6,52.0,2018-03-02 07:00:00
617,-6.2,45.0,2018-03-02 08:00:00
343,-4.6,34.0,2018-03-02 09:00:00
274,-1.8,30.0,2018-03-02 10:00:00
343,0.1,30.0,2018-03-02 11:00:00
388,1.8,26.0,2018-03-02 12:00:00
375,2.3,22.0,2018-03-02 13:00:00
450,3.4,23.0,2018-03-02 14:00:00
463,4.3,22.0,2018-03-02 15:00:00
574,5.2,21.0,2018-03-02 16:00:00
631,4.3,21.0,2018-03-02 17:00:00
854,3.5,22.0,2018-03-02 18:00:00
568,2.0,26.0,2018-03-02 19:00:00
427,1.2,35.0,2018-03-02 20:00:00
396,1.0,34.0,2018-03-02 21:00:00
414,0.5,38.0,2018-03-02 22:00:00
284,0.3,38.0,2018-03-02 23:00:00
218,0.5,34.0,2018-03-03 00:00:00
229,0.6,36.0,2018-03-03 01:00:00
176,0.9,35.0,2018-03-03 02:00:00
149,0.8,38.0,2018-03-03 03:00:00
93,0.6,43.0,2018-03-03 04:00:00
55,0.8,39.0,2018-03-03 05:00:00
71,0.5,42.0,2018-03-03 06:00:00
159,0.1,43.0,2018-03-03 07:00:00
306,0.4,38.0,2018-03-03 08:00:00
329,2.2,30.0,2018-03-03 09:00:00
354,5.1,27.0,2018-03-03 10:00:00
431,8.1,21.0,2018-03-03 11:00:00
605,10.7,16.0,2018-03-03 12:00:00
771,12.2,14.0,2018-03-03 13:00:00
1025,14.4,14.0,2018-03-03 14:00:00
1238,16.0,14.0,2018-03-03 15:00:00
1285,15.8,15.0,2018-03-03 16:00:00
1197,15.0,22.0,2018-03-03 17:00:00
920,13.9,26.0,2018-03-03 18:00:00
630,12.7,32.0,2018-03-03 19:00:00
631,11.1,51.0,2018-03-03 20:00:00
588,10.3,52.0,2018-03-03 21:00:00
516,10.2,49.0,2018-03-03 22:00:00
215,9.4,74.0,2018-03-03 23:00:00
161,8.5,87.0,2018-03-04 00:00:00
118,8.3,91.0,2018-03-04 01:00:00
95,8.3,95.0,2018-03-04 02:00:00
90,8.5,96.0,2018-03-04 03:00:00
34,8.8,95.0,2018-03-04 04:00:00
15,8.8,96.0,2018-03-04 05:00:00
20,8.6,96.0,2018-03-04 06:00:00
23,8.4,97.0,2018-03-04 07:00:00
70,8.3,97.0,2018-03-04 08:00:00
157,8.8,97.0,2018-03-04 09:00:00
239,9.8,90.0,2018-03-04 10:00:00
273,10.1,88.0,2018-03-04 11:00:00
358,10.7,85.0,2018-03-04 12:00:00
429,10.8,84.0,2018-03-04 13:00:00
475,11.2,83.0,2018-03-04 14:00:00
468,11.7,81.0,2018-03-04 15:00:00
396,11.7,82.0,2018-03-04 16:00:00
492,11.8,82.0,2018-03-04 17:00:00
436,11.5,81.0,2018-03-04 18:00:00
289,11.2,81.0,2018-03-04 19:00:00
26,11.3,80.0,2018-03-04 20:00:00
7,10.6,89.0,2018-03-04 21:00:00
8,9.6,92.0,2018-03-04 22:00:00
9,8.7,91.0,2018-03-04 23:00:00
22,7.6,88.0,2018-03-05 00:00:00
23,7.0,88.0,2018-03-05 01:00:00
9,6.3,89.0,2018-03-05 02:00:00
2,5.7,92.0,2018-03-05 03:00:00
4,5.1,90.0,2018-03-05 04:00:00
22,4.7,89.0,2018-03-05 05:00:00
20,4.2,87.0,2018-03-05 06:00:00
85,3.8,87.0,2018-03-05 07:00:00
184,3.6,88.0,2018-03-05 08:00:00
211,3.7,85.0,2018-03-05 09:00:00
232,4.4,80.0,2018-03-05 10:00:00
322,6.1,66.0,2018-03-05 11:00:00
438,7.6,58.0,2018-03-05 12:00:00
465,8.3,51.0,2018-03-05 13:00:00
550,10.0,44.0,2018-03-05 14:00:00
637,10.3,43.0,2018-03-05 15:00:00
718,11.0,39.0,2018-03-05 16:00:00
865,10.0,43.0,2018-03-05 17:00:00
1155,8.1,47.0,2018-03-05 18:00:00
782,5.8,53.0,2018-03-05 19:00:00
578,4.3,57.0,2018-03-05 20:00:00
533,3.1,59.0,2018-03-05 21:00:00
466,2.3,63.0,2018-03-05 22:00:00
274,1.9,60.0,2018-03-05 23:00:00
224,1.3,69.0,2018-03-06 00:00:00
188,0.8,67.0,2018-03-06 01:00:00
122,0.3,71.0,2018-03-06 02:00:00
82,0.1,71.0,2018-03-06 03:00:00
79,-0.5,75.0,2018-03-06 04:00:00
80,-0.9,78.0,2018-03-06 05:00:00
214,-1.0,77.0,2018-03-06 06:00:00
583,-1.0,78.0,2018-03-06 07:00:00
997,-0.7,76.0,2018-03-06 08:00:00
556,1.2,62.0,2018-03-06 09:00:00
380,3.7,51.0,2018-03-06 10:00:00
475,6.3,41.0,2018-03-06 11:00:00
504,8.5,34.0,2018-03-06 12:00:00
528,9.3,27.0,2018-03-06 13:00:00
567,9.2,27.0,2018-03-06 14:00:00
616,10.1,24.0,2018-03-06 15:00:00
680,10.6,26.0,2018-03-06 16:00:00
883,10.2,27.0,2018-03-06 17:00:00
1246,8.7,28.0,2018-03-06 18:00:00
833,7.1,30.0,2018-03-06 19:00:00
666,6.1,31.0,2018-03-06 20:00:00
625,5.5,33.0,2018-03-06 21:00:00
514,4.5,40.0,2018-03-06 22:00:00
361,3.5,44.0,2018-03-06 23:00:00
289,2.8,45.0,2018-03-07 00:00:00
194,2.8,46.0,2018-03-07 01:00:00
134,2.6,50.0,2018-03-07 02:00:00
92,2.7,55.0,2018-03-07 03:00:00
49,2.6,61.0,2018-03-07 04:00:00
97,2.5,63.0,2018-03-07 05:00:00
232,2.4,65.0,2018-03-07 06:00:00
598,2.2,65.0,2018-03-07 07:00:00
1032,2.6,63.0,2018-03-07 08:00:00
566,3.8,58.0,2018-03-07 09:00:00
410,5.2,52.0,2018-03-07 10:00:00
441,8.0,43.0,2018-03-07 11:00:00
550,9.6,39.0,2018-03-07 12:00:00
509,9.9,39.0,2018-03-07 13:00:00
505,9.8,38.0,2018-03-07 14:00:00
620,10.2,34.0,2018-03-07 15:00:00
646,10.4,36.0,2018-03-07 16:00:00
849,10.4,37.0,2018-03-07 17:00:00
1365,9.6,42.0,2018-03-07 18:00:00
799,8.9,44.0,2018-03-07 19:00:00
587,8.5,46.0,2018-03-07 20:00:00
411,7.9,56.0,2018-03-07 21:00:00
147,7.2,60.0,2018-03-07 22:00:00
48,6.0,79.0,2018-03-07 23:00:00
49,5.2,83.0,2018-03-08 00:00:00
23,4.7,86.0,2018-03-08 01:00:00
19,4.2,88.0,2018-03-08 02:00:00
12,3.8,90.0,2018-03-08 03:00:00
8,3.3,90.0,2018-03-08 04:00:00
17,3.1,90.0,2018-03-08 05:00:00
32,3.1,89.0,2018-03-08 06:00:00
64,3.0,90.0,2018-03-08 07:00:00
88,3.0,94.0,2018-03-08 08:00:00
100,3.4,90.0,2018-03-08 09:00:00
165,3.6,88.0,2018-03-08 10:00:00
290,4.5,82.0,2018-03-08 11:00:00
375,5.6,72.0,2018-03-08 12:00:00
405,6.7,65.0,2018-03-08 13:00:00
452,7.7,62.0,2018-03-08 14:00:00
555,9.2,53.0,2018-03-08 15:00:00
594,9.5,56.0,2018-03-08 16:00:00
757,7.5,64.0,2018-03-08 17:00:00
1091,5.9,68.0,2018-03-08 18:00:00
683,4.5,72.0,2018-03-08 19:00:00
586,3.3,74.0,2018-03-08 20:00:00
533,3.1,74.0,2018-03-08 21:00:00
498,2.8,74.0,2018-03-08 22:00:00
315,2.8,73.0,2018-03-08 23:00:00
272,3.0,72.0,2018-03-09 00:00:00
228,2.8,73.0,2018-03-09 01:00:00
155,2.8,74.0,2018-03-09 02:00:00
105,2.7,75.0,2018-03-09 03:00:00
66,2.5,76.0,2018-03-09 04:00:00
88,2.5,76.0,2018-03-09 05:00:00
195,2.5,71.0,2018-03-09 06:00:00
574,1.6,76.0,2018-03-09 07:00:00
1041,1.8,67.0,2018-03-09 08:00:00
570,3.5,60.0,2018-03-09 09:00:00
361,4.8,54.0,2018-03-09 10:00:00
444,5.9,51.0,2018-03-09 11:00:00
510,6.8,51.0,2018-03-09 12:00:00
509,7.5,44.0,2018-03-09 13:00:00
542,8.0,42.0,2018-03-09 14:00:00
611,7.7,51.0,2018-03-09 15:00:00
686,9.6,38.0,2018-03-09 16:00:00
834,8.9,46.0,2018-03-09 17:00:00
1231,7.0,55.0,2018-03-09 18:00:00
718,5.4,60.0,2018-03-09 19:00:00
535,4.3,67.0,2018-03-09 20:00:00
537,3.5,69.0,2018-03-09 21:00:00
521,2.9,69.0,2018-03-09 22:00:00
309,2.5,72.0,2018-03-09 23:00:00
328,2.1,74.0,2018-03-10 00:00:00
305,2.0,75.0,2018-03-10 01:00:00
241,1.6,79.0,2018-03-10 02:00:00
139,1.3,80.0,2018-03-10 03:00:00
91,0.9,81.0,2018-03-10 04:00:00
79,0.8,80.0,2018-03-10 05:00:00
74,1.1,78.0,2018-03-10 06:00:00
208,0.9,78.0,2018-03-10 07:00:00
340,1.5,73.0,2018-03-10 08:00:00
381,2.7,71.0,2018-03-10 09:00:00
416,3.5,65.0,2018-03-10 10:00:00
497,5.7,58.0,2018-03-10 11:00:00
650,7.1,50.0,2018-03-10 12:00:00
757,8.2,42.0,2018-03-10 13:00:00
906,9.2,38.0,2018-03-10 14:00:00
931,8.1,36.0,2018-03-10 15:00:00
972,8.3,37.0,2018-03-10 16:00:00
829,7.7,46.0,2018-03-10 17:00:00
664,6.2,61.0,2018-03-10 18:00:00
573,5.3,67.0,2018-03-10 19:00:00
447,5.2,69.0,2018-03-10 20:00:00
470,5.0,73.0,2018-03-10 21:00:00
421,5.0,75.0,2018-03-10 22:00:00
345,5.1,75.0,2018-03-10 23:00:00
376,5.1,77.0,2018-03-11 00:00:00
222,4.8,80.0,2018-03-11 01:00:00
171,4.7,78.0,2018-03-11 02:00:00
115,4.4,80.0,2018-03-11 03:00:00
80,4.2,81.0,2018-03-11 04:00:00
45,3.9,85.0,2018-03-11 05:00:00
63,3.4,85.0,2018-03-11 06:00:00
119,2.9,84.0,2018-03-11 07:00:00
212,2.8,82.0,2018-03-11 08:00:00
289,3.9,77.0,2018-03-11 09:00:00
394,5.9,69.0,2018-03-11 10:00:00
425,7.6,54.0,2018-03-11 11:00:00
666,9.2,40.0,2018-03-11 12:00:00
843,10.3,31.0,2018-03-11 13:00:00
1154,11.6,20.0,2018-03-11 14:00:00
1294,11.9,26.0,2018-03-11 15:00:00
1205,11.9,25.0,2018-03-11 16:00:00
1028,11.1,25.0,2018-03-11 17:00:00
776,9.4,22.0,2018-03-11 18:00:00
596,7.8,28.0,2018-03-11 19:00:00
530,6.7,32.0,2018-03-11 20:00:00
533,5.7,34.0,2018-03-11 21:00:00
419,5.3,31.0,2018-03-11 22:00:00
288,4.2,34.0,2018-03-11 23:00:00
222,3.5,46.0,2018-03-12 00:00:00
163,2.9,51.0,2018-03-12 01:00:00
95,2.7,46.0,2018-03-12 02:00:00
60,2.3,48.0,2018-03-12 03:00:00
47,2.8,52.0,2018-03-12 04:00:00
106,3.3,53.0,2018-03-12 05:00:00
261,2.8,57.0,2018-03-12 06:00:00
662,3.0,53.0,2018-03-12 07:00:00
1066,3.8,47.0,2018-03-12 08:00:00
604,4.8,43.0,2018-03-12 09:00:00
406,6.6,40.0,2018-03-12 10:00:00
463,9.2,33.0,2018-03-12 11:00:00
581,11.7,32.0,2018-03-12 12:00:00
588,13.6,34.0,2018-03-12 13:00:00
603,14.9,34.0,2018-03-12 14:00:00
694,15.3,32.0,2018-03-12 15:00:00
752,14.5,34.0,2018-03-12 16:00:00
931,13.7,38.0,2018-03-12 17:00:00
1425,12.2,43.0,2018-03-12 18:00:00
946,,47.0,2018-03-12 19:00:00
801,,50.0,2018-03-12 20:00:00
771,,49.0,2018-03-12 21:00:00
695,7.8,49.0,2018-03-12 22:00:00
397,6.8,56.0,2018-03-12 23:00:00
309,6.4,62.0,2018-03-13 00:00:00
231,5.9,65.0,2018-03-13 01:00:00
161,5.4,66.0,2018-03-13 02:00:00
103,5.5,62.0,2018-03-13 03:00:00
88,6.2,59.0,2018-03-13 04:00:00
97,6.8,56.0,2018-03-13 05:00:00
252,7.0,58.0,2018-03-13 06:00:00
668,7.2,56.0,2018-03-13 07:00:00
1215,8.0,48.0,2018-03-13 08:00:00
616,9.4,44.0,2018-03-13 09:00:00
428,10.9,40.0,2018-03-13 10:00:00
571,12.6,49.0,2018-03-13 11:00:00
626,15.5,47.0,2018-03-13 12:00:00
678,17.1,42.0,2018-03-13 13:00:00
705,18.3,43.0,2018-03-13 14:00:00
815,18.6,47.0,2018-03-13 15:00:00
890,17.6,53.0,2018-03-13 16:00:00
1085,16.9,62.0,2018-03-13 17:00:00
1749,15.7,68.0,2018-03-13 18:00:00
1224,14.1,77.0,2018-03-13 19:00:00
986,13.9,77.0,2018-03-13 20:00:00
982,13.7,79.0,2018-03-13 21:00:00
912,13.5,81.0,2018-03-13 22:00:00
572,13.4,81.0,2018-03-13 23:00:00
412,13.6,79.0,2018-03-14 00:00:00
309,13.7,73.0,2018-03-14 01:00:00
226,13.8,70.0,2018-03-14 02:00:00
142,14.0,67.0,2018-03-14 03:00:00
82,14.0,70.0,2018-03-14 04:00:00
123,14.1,69.0,2018-03-14 05:00:00
290,14.1,69.0,2018-03-14 06:00:00
786,14.1,69.0,2018-03-14 07:00:00
1371,14.2,67.0,2018-03-14 08:00:00
761,14.6,62.0,2018-03-14 09:00:00
552,15.7,58.0,2018-03-14 10:00:00
643,17.5,55.0,2018-03-14 11:00:00
813,19.9,44.0,2018-03-14 12:00:00
789,20.9,44.0,2018-03-14 13:00:00
878,21.1,42.0,2018-03-14 14:00:00
1025,21.7,39.0,2018-03-14 15:00:00
1049,21.7,41.0,2018-03-14 16:00:00
1325,20.5,49.0,2018-03-14 17:00:00
2100,19.2,53.0,2018-03-14 18:00:00
1478,17.9,54.0,2018-03-14 19:00:00
1275,17.2,60.0,2018-03-14 20:00:00
1181,16.8,67.0,2018-03-14 21:00:00
983,16.2,71.0,2018-03-14 22:00:00
587,16.1,69.0,2018-03-14 23:00:00
466,16.0,69.0,2018-03-15 00:00:00
355,16.3,68.0,2018-03-15 01:00:00
203,16.5,68.0,2018-03-15 02:00:00
51,16.5,69.0,2018-03-15 03:00:00
9,15.1,,2018-03-15 04:00:00
8,14.5,,2018-03-15 05:00:00
10,14.4,96.0,2018-03-15 06:00:00
15,14.3,97.0,2018-03-15 07:00:00
39,14.1,97.0,2018-03-15 08:00:00
32,14.1,98.0,2018-03-15 09:00:00
27,14.2,98.0,2018-03-15 10:00:00
65,13.9,98.0,2018-03-15 11:00:00
204,13.3,97.0,2018-03-15 12:00:00
269,12.7,97.0,2018-03-15 13:00:00
289,12.1,97.0,2018-03-15 14:00:00
329,11.6,97.0,2018-03-15 15:00:00
214,10.7,98.0,2018-03-15 16:00:00
411,10.9,98.0,2018-03-15 17:00:00
676,10.4,98.0,2018-03-15 18:00:00
606,10.4,98.0,2018-03-15 19:00:00
533,10.5,97.0,2018-03-15 20:00:00
567,10.4,96.0,2018-03-15 21:00:00
506,9.8,90.0,2018-03-15 22:00:00
343,9.3,90.0,2018-03-15 23:00:00
287,8.4,86.0,2018-03-16 00:00:00
278,7.2,83.0,2018-03-16 01:00:00
178,6.7,72.0,2018-03-16 02:00:00
102,6.1,67.0,2018-03-16 03:00:00
85,5.7,62.0,2018-03-16 04:00:00
85,5.2,60.0,2018-03-16 05:00:00
222,4.4,61.0,2018-03-16 06:00:00
652,3.7,59.0,2018-03-16 07:00:00
1176,3.8,56.0,2018-03-16 08:00:00
683,5.2,51.0,2018-03-16 09:00:00
507,6.7,46.0,2018-03-16 10:00:00
557,8.2,45.0,2018-03-16 11:00:00
705,9.4,40.0,2018-03-16 12:00:00
715,10.4,38.0,2018-03-16 13:00:00
772,11.0,36.0,2018-03-16 14:00:00
923,11.9,32.0,2018-03-16 15:00:00
976,11.6,31.0,2018-03-16 16:00:00
1160,11.2,30.0,2018-03-16 17:00:00
1641,10.0,33.0,2018-03-16 18:00:00
974,8.1,36.0,2018-03-16 19:00:00
774,6.7,41.0,2018-03-16 20:00:00
710,5.8,43.0,2018-03-16 21:00:00
660,4.9,46.0,2018-03-16 22:00:00
455,4.2,47.0,2018-03-16 23:00:00
414,3.7,48.0,2018-03-17 00:00:00
366,3.0,52.0,2018-03-17 01:00:00
268,2.3,56.0,2018-03-17 02:00:00
157,1.8,59.0,2018-03-17 03:00:00
103,1.3,61.0,2018-03-17 04:00:00
60,1.0,62.0,2018-03-17 05:00:00
109,0.8,63.0,2018-03-17 06:00:00
193,0.5,64.0,2018-03-17 07:00:00
384,1.3,57.0,2018-03-17 08:00:00
520,3.4,49.0,2018-03-17 09:00:00
561,6.0,43.0,2018-03-17 10:00:00
742,8.0,39.0,2018-03-17 11:00:00
933,10.0,38.0,2018-03-17 12:00:00
1111,,32.0,2018-03-17 13:00:00
1294,12.1,29.0,2018-03-17 14:00:00
1514,13.2,23.0,2018-03-17 15:00:00
1440,13.7,28.0,2018-03-17 16:00:00
1272,12.1,34.0,2018-03-17 17:00:00
934,10.6,42.0,2018-03-17 18:00:00
718,8.8,49.0,2018-03-17 19:00:00
688,7.9,54.0,2018-03-17 20:00:00
624,7.4,54.0,2018-03-17 21:00:00
562,7.0,55.0,2018-03-17 22:00:00
422,6.4,59.0,2018-03-17 23:00:00
407,5.9,56.0,2018-03-18 00:00:00
309,5.7,55.0,2018-03-18 01:00:00
226,5.5,56.0,2018-03-18 02:00:00
174,5.5,57.0,2018-03-18 03:00:00
106,5.6,55.0,2018-03-18 04:00:00
67,5.6,55.0,2018-03-18 05:00:00
73,5.7,54.0,2018-03-18 06:00:00
152,5.5,58.0,2018-03-18 07:00:00
293,5.9,58.0,2018-03-18 08:00:00
398,6.3,53.0,2018-03-18 09:00:00
460,7.2,53.0,2018-03-18 10:00:00
587,8.5,49.0,2018-03-18 11:00:00
751,9.8,46.0,2018-03-18 12:00:00
881,10.6,43.0,2018-03-18 13:00:00
993,11.0,41.0,2018-03-18 14:00:00
1128,12.0,37.0,2018-03-18 15:00:00
1059,12.3,30.0,2018-03-18 16:00:00
603,11.1,42.0,2018-03-18 17:00:00
365,10.4,47.0,2018-03-18 18:00:00
237,10.0,53.0,2018-03-18 19:00:00
146,9.2,66.0,2018-03-18 20:00:00
71,8.8,72.0,2018-03-18 21:00:00
70,8.1,76.0,2018-03-18 22:00:00
53,7.4,80.0,2018-03-18 23:00:00
67,7.0,81.0,2018-03-19 00:00:00
38,6.7,84.0,2018-03-19 01:00:00
28,6.6,86.0,2018-03-19 02:00:00
12,6.5,88.0,2018-03-19 03:00:00
9,6.3,90.0,2018-03-19 04:00:00
27,6.2,89.0,2018-03-19 05:00:00
91,6.5,88.0,2018-03-19 06:00:00
370,6.5,88.0,2018-03-19 07:00:00
592,7.3,84.0,2018-03-19 08:00:00
387,8.2,81.0,2018-03-19 09:00:00
292,9.1,77.0,2018-03-19 10:00:00
393,10.2,65.0,2018-03-19 11:00:00
403,10.2,58.0,2018-03-19 12:00:00
387,10.1,61.0,2018-03-19 13:00:00
326,10.1,59.0,2018-03-19 14:00:00
263,9.8,57.0,2018-03-19 15:00:00
271,8.9,,2018-03-19 16:00:00
605,8.5,,2018-03-19 17:00:00
1200,8.6,,2018-03-19 18:00:00
818,8.4,51.0,2018-03-19 19:00:00
711,8.3,47.0,2018-03-19 20:00:00
731,8.0,47.0,2018-03-19 21:00:00
565,7.6,48.0,2018-03-19 22:00:00
382,6.9,44.0,2018-03-19 23:00:00
297,6.3,42.0,2018-03-20 00:00:00
243,5.5,42.0,2018-03-20 01:00:00
165,5.1,44.0,2018-03-20 02:00:00
95,4.7,44.0,2018-03-20 03:00:00
69,4.4,44.0,2018-03-20 04:00:00
92,4.1,42.0,2018-03-20 05:00:00
235,3.9,43.0,2018-03-20 06:00:00
677,3.8,44.0,2018-03-20 07:00:00
1212,4.3,43.0,2018-03-20 08:00:00
661,5.7,38.0,2018-03-20 09:00:00
418,7.4,35.0,2018-03-20 10:00:00
488,8.4,34.0,2018-03-20 11:00:00
522,9.0,33.0,2018-03-20 12:00:00
516,8.0,37.0,2018-03-20 13:00:00
478,7.3,38.0,2018-03-20 14:00:00
492,6.5,39.0,2018-03-20 15:00:00
518,5.6,42.0,2018-03-20 16:00:00
719,4.9,43.0,2018-03-20 17:00:00
1111,4.1,43.0,2018-03-20 18:00:00
716,3.2,45.0,2018-03-20 19:00:00
543,2.7,45.0,2018-03-20 20:00:00
494,2.3,40.0,2018-03-20 21:00:00
460,2.0,37.0,2018-03-20 22:00:00
294,1.8,37.0,2018-03-20 23:00:00
240,1.6,39.0,2018-03-21 00:00:00
223,1.5,40.0,2018-03-21 01:00:00
147,1.4,40.0,2018-03-21 02:00:00
82,1.3,40.0,2018-03-21 03:00:00
70,1.3,39.0,2018-03-21 04:00:00
80,1.3,40.0,2018-03-21 05:00:00
209,1.4,42.0,2018-03-21 06:00:00
605,1.4,43.0,2018-03-21 07:00:00
1097,1.6,42.0,2018-03-21 08:00:00
614,2.5,40.0,2018-03-21 09:00:00
374,3.6,37.0,2018-03-21 10:00:00
339,4.8,35.0,2018-03-21 11:00:00
333,4.8,51.0,2018-03-21 12:00:00
196,4.0,64.0,2018-03-21 13:00:00
117,1.9,89.0,2018-03-21 14:00:00
184,2.2,85.0,2018-03-21 15:00:00
241,2.4,79.0,2018-03-21 16:00:00
319,2.5,78.0,2018-03-21 17:00:00
615,2.0,77.0,2018-03-21 18:00:00
402,2.0,81.0,2018-03-21 19:00:00
120,1.7,85.0,2018-03-21 20:00:00
231,1.2,92.0,2018-03-21 21:00:00
320,1.2,87.0,2018-03-21 22:00:00
226,1.5,86.0,2018-03-21 23:00:00
243,1.6,86.0,2018-03-22 00:00:00
247,1.6,85.0,2018-03-22 01:00:00
173,1.5,86.0,2018-03-22 02:00:00
107,1.3,87.0,2018-03-22 03:00:00
75,1.3,87.0,2018-03-22 04:00:00
81,1.1,88.0,2018-03-22 05:00:00
212,0.8,88.0,2018-03-22 06:00:00
600,0.6,85.0,2018-03-22 07:00:00
1174,1.1,79.0,2018-03-22 08:00:00
653,2.5,67.0,2018-03-22 09:00:00
446,4.9,56.0,2018-03-22 10:00:00
565,6.9,46.0,2018-03-22 11:00:00
668,8.3,36.0,2018-03-22 12:00:00
648,9.9,29.0,2018-03-22 13:00:00
674,11.4,30.0,2018-03-22 14:00:00
758,10.7,34.0,2018-03-22 15:00:00
752,10.3,34.0,2018-03-22 16:00:00
999,9.6,38.0,2018-03-22 17:00:00
1495,7.9,46.0,2018-03-22 18:00:00
923,6.2,54.0,2018-03-22 19:00:00
739,5.1,56.0,2018-03-22 20:00:00
726,4.5,62.0,2018-03-22 21:00:00
621,,66.0,2018-03-22 22:00:00
428,,69.0,2018-03-22 23:00:00
335,2.9,72.0,2018-03-23 00:00:00
283,2.5,75.0,2018-03-23 01:00:00
216,2.2,80.0,2018-03-23 02:00:00
128,1.9,81.0,2018-03-23 03:00:00
92,2.0,80.0,2018-03-23 04:00:00
95,2.2,79.0,2018-03-23 05:00:00
243,2.3,80.0,2018-03-23 06:00:00
661,2.5,79.0,2018-03-23 07:00:00
1216,2.6,77.0,2018-03-23 08:00:00
664,3.3,72.0,2018-03-23 09:00:00
461,5.4,64.0,2018-03-23 10:00:00
584,7.1,50.0,2018-03-23 11:00:00
690,9.3,37.0,2018-03-23 12:00:00
682,10.9,36.0,2018-03-23 13:00:00
758,12.4,33.0,2018-03-23 14:00:00
849,12.1,30.0,2018-03-23 15:00:00
901,12.2,24.0,2018-03-23 16:00:00
1108,11.2,27.0,2018-03-23 17:00:00
1611,9.7,36.0,2018-03-23 18:00:00
932,8.3,48.0,2018-03-23 19:00:00
724,6.7,48.0,2018-03-23 20:00:00
676,5.8,60.0,2018-03-23 21:00:00
638,5.3,63.0,2018-03-23 22:00:00
422,5.0,42.0,2018-03-23 23:00:00
403,4.7,46.0,2018-03-24 00:00:00
360,4.7,51.0,2018-03-24 01:00:00
305,5.0,50.0,2018-03-24 02:00:00
197,5.0,51.0,2018-03-24 03:00:00
122,5.1,54.0,2018-03-24 04:00:00
82,4.7,54.0,2018-03-24 05:00:00
113,4.2,50.0,2018-03-24 06:00:00
198,4.0,54.0,2018-03-24 07:00:00
424,4.5,49.0,2018-03-24 08:00:00
456,6.5,40.0,2018-03-24 09:00:00
494,7.2,43.0,2018-03-24 10:00:00
589,9.0,56.0,2018-03-24 11:00:00
806,10.6,52.0,2018-03-24 12:00:00
880,12.4,50.0,2018-03-24 13:00:00
855,12.7,55.0,2018-03-24 14:00:00
1025,12.4,58.0,2018-03-24 15:00:00
947,12.3,61.0,2018-03-24 16:00:00
916,11.1,66.0,2018-03-24 17:00:00
736,9.0,76.0,2018-03-24 18:00:00
521,7.7,80.0,2018-03-24 19:00:00
513,7.1,83.0,2018-03-24 20:00:00
487,6.7,84.0,2018-03-24 21:00:00
