COLLEGE,INCOME,OVERAGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURN
1,49046,74,37,619694,221,3,2,avg,very_high,no,0
0,131607,0,0,713225,457,1,2,very_sat,little,actively_looking_into_it,0
0,44383,201,29,760393,171,16,2,avg,little,considering,0
0,21762,0,15,259885,156,0,5,avg,high,never_thought,0
1,91373,0,0,448814,314,0,8,sat,very_high,actively_looking_into_it,0
0,68630,71,6,474833,268,4,6,very_unsat,very_high,considering,0
1,93376,48,0,704022,386,4,14,unsat,little,never_thought,0
1,74411,0,19,186021,263,0,5,very_sat,little,considering,0
1,75816,206,18,920696,367,27,4,very_sat,very_high,no,0
0,44630,0,71,231648,179,1,1,very_sat,high,considering,0
0,96682,40,66,848938,287,5,1,unsat,little,perhaps,0
1,119235,193,0,945642,803,18,9,sat,very_high,never_thought,0
1,37744,51,88,409141,175,4,2,very_sat,very_high,no,0
0,124453,147,0,892006,566,16,2,very_unsat,little,actively_looking_into_it,0
1,41712,51,0,633894,189,3,8,very_sat,avg,considering,0
1,111359,0,0,178403,565,0,14,very_sat,very_little,never_thought,0
0,37201,209,0,776390,150,25,9,very_sat,very_high,actively_looking_into_it,0
1,153944,69,15,735873,651,3,4,unsat,little,considering,0
0,96686,0,59,259094,395,0,1,very_sat,little,never_thought,0
1,64638,110,0,872504,299,1,2,very_sat,very_little,no,0
0,39990,0,0,897338,155,1,15,very_unsat,little,considering,0
1,46005,62,0,271663,218,4,12,very_unsat,high,actively_looking_into_it,0
1,125004,0,0,964517,750,0,13,very_unsat,very_high,actively_looking_into_it,0
1,65309,55,48,821323,373,3,1,very_sat,very_little,actively_looking_into_it,0
1,78085,49,0,206274,368,4,13,avg,little,considering,0
1,131626,0,0,471128,532,0,13,very_unsat,very_little,actively_looking_into_it,0
0,61513,56,0,725920,265,4,11,unsat,little,considering,0
1,85311,224,0,160052,328,28,15,very_unsat,little,actively_looking_into_it,0
1,58171,0,17,440117,695,1,4,very_sat,very_high,actively_looking_into_it,0
1,106658,243,0,270810,621,19,13,very_sat,high,perhaps,0
0,92741,0,0,177371,266,0,14,very_sat,little,considering,0
1,59207,0,59,450496,267,0,1,avg,little,actively_looking_into_it,0
0,24472,69,0,400323,219,3,14,very_unsat,very_high,never_thought,0
1,28441,47,0,928975,147,5,11,avg,little,no,0
0,62912,0,74,278691,289,1,2,unsat,little,considering,0
0,150725,163,22,251338,550,24,4,unsat,very_high,considering,0
0,48510,55,9,482366,518,5,5,very_unsat,little,considering,0
1,20974,221,84,392906,194,12,2,unsat,little,actively_looking_into_it,0
1,125896,0,0,933338,660,1,4,very_sat,avg,considering,0
0,154749,206,27,523676,652,17,1,avg,little,perhaps,0
1,84481,195,21,971534,313,26,6,very_unsat,little,no,0
0,112565,223,75,835567,613,28,1,avg,very_high,considering,0
1,132780,85,0,865323,665,3,6,very_sat,little,actively_looking_into_it,0
1,60541,0,0,166750,253,1,15,very_unsat,very_little,actively_looking_into_it,0
1,75064,0,12,226483,280,1,6,very_unsat,very_high,perhaps,0
0,57804,56,51,166484,250,5,1,very_unsat,very_little,actively_looking_into_it,0
0,26849,75,7,249112,134,5,6,very_unsat,very_little,no,0
1,75936,186,0,875136,832,24,8,very_unsat,very_little,considering,0
1,86440,44,12,188892,151,1,4,very_sat,little,actively_looking_into_it,0
1,26923,0,12,712433,151,1,6,very_sat,very_little,actively_looking_into_it,0
1,38477,237,16,989952,161,29,4,avg,very_high,actively_looking_into_it,0
0,24914,0,16,338773,197,1,4,unsat,little,no,0
1,69882,0,17,250543,393,0,5,very_unsat,very_high,actively_looking_into_it,0
0,43239,0,0,702056,192,1,9,very_sat,avg,no,0
1,96636,40,10,318748,367,3,11,unsat,very_high,considering,0
1,69885,83,6,974360,390,4,4,very_sat,very_little,considering,0
0,116808,37,87,974202,686,3,2,avg,little,perhaps,0
1,81845,0,0,709106,281,0,6,very_sat,avg,considering,0
0,43854,0,16,277368,137,1,11,avg,high,no,0
1,114542,190,0,887251,875,19,8,avg,little,actively_looking_into_it,0
0,105600,57,21,715193,512,3,6,very_unsat,very_high,actively_looking_into_it,0
0,43038,70,0,529264,244,5,1,very_sat,high,actively_looking_into_it,0
1,127978,0,58,671591,708,4,1,very_unsat,very_high,no,0
0,54787,0,10,648840,291,12,4,very_unsat,little,perhaps,0
1,133556,192,0,647631,204,14,2,unsat,little,considering,0
1,43319,0,13,634407,222,1,5,very_unsat,very_high,actively_looking_into_it,0
1,51613,67,45,349344,264,5,1,unsat,avg,considering,0
1,30957,141,9,951993,162,21,4,very_unsat,little,considering,0
1,86434,169,57,865878,333,0,2,very_unsat,high,considering,0
1,146523,214,0,193617,895,14,14,very_unsat,very_little,considering,0
0,32249,182,0,926444,197,10,11,very_unsat,avg,perhaps,0
1,29410,189,82,682767,164,26,2,sat,little,no,0
0,46424,0,0,198945,786,0,8,avg,little,considering,0
0,60896,166,0,720552,363,25,10,very_unsat,little,actively_looking_into_it,0
1,30532,0,49,164813,211,0,14,very_sat,very_little,considering,0
1,84529,0,0,201011,315,1,13,sat,high,considering,0
1,84744,0,20,688098,357,0,5,very_unsat,little,considering,0
0,37040,174,80,848673,227,15,2,very_sat,very_high,never_thought,0
0,95173,43,38,681776,761,3,1,very_unsat,very_little,considering,0
0,48808,0,67,839720,191,1,1,sat,high,considering,0
0,64089,167,10,459343,304,29,1,very_sat,little,no,0
0,103303,58,0,942446,493,5,5,very_sat,very_high,no,1
1,146433,0,0,349332,841,1,15,very_unsat,avg,considering,0
1,128372,0,35,558025,668,1,1,very_unsat,very_high,considering,0
0,28462,68,0,452090,144,3,8,very_sat,very_little,considering,0
0,146307,69,8,412647,559,4,4,unsat,very_high,actively_looking_into_it,0
0,94609,38,0,835478,284,3,10,very_unsat,little,considering,0
0,65634,0,0,973909,343,1,12,very_unsat,very_little,considering,0
1,54281,0,0,934785,316,1,14,very_unsat,very_high,actively_looking_into_it,0
1,68504,236,21,708347,361,12,5,very_unsat,very_high,considering,0
1,30415,0,19,184883,212,1,6,very_unsat,avg,considering,0
1,111479,50,0,687056,437,5,15,very_unsat,very_high,perhaps,0
1,55199,0,11,998211,672,1,4,avg,little,no,0
1,143390,0,0,644588,737,0,11,very_unsat,little,perhaps,0
0,51083,62,18,738298,288,5,6,very_unsat,little,considering,0
0,54058,0,8,535146,345,1,6,very_unsat,avg,actively_looking_into_it,0
1,65381,200,82,992916,343,28,1,very_unsat,high,never_thought,0
1,33558,0,9,482998,173,0,5,very_unsat,very_little,actively_looking_into_it,0
0,66535,177,0,838754,391,0,13,avg,very_little,considering,0
0,136548,225,18,640674,488,1,6,unsat,very_little,considering,0
0,94458,0,16,223897,322,3,6,unsat,very_little,no,0
1,45351,59,86,250369,143,4,2,avg,little,perhaps,0
0,41822,136,82,573017,230,13,1,very_unsat,high,considering,1
1,43316,59,0,259280,243,4,14,unsat,very_high,no,0
0,46487,218,59,604975,222,24,13,very_sat,very_high,no,0
1,44627,174,0,714757,245,13,15,very_sat,very_high,considering,0
1,125080,188,5,819964,694,27,5,very_unsat,little,considering,0
1,117357,0,15,264577,744,3,11,sat,very_high,considering,0
0,75485,0,34,232237,328,3,2,unsat,avg,considering,0
0,41514,0,23,429780,153,1,4,very_sat,very_little,no,0
1,43156,0,69,351870,192,0,2,very_sat,very_high,actively_looking_into_it,0
0,53634,0,5,171937,372,1,6,unsat,very_little,actively_looking_into_it,0
1,74771,0,69,747406,269,1,1,very_unsat,little,considering,0
0,28835,65,0,252117,197,3,8,unsat,very_little,actively_looking_into_it,0
0,47368,60,0,656354,413,4,13,very_unsat,very_high,actively_looking_into_it,0
1,72334,0,0,848027,264,1,9,unsat,very_little,actively_looking_into_it,0
1,28161,0,72,921626,171,1,1,very_sat,very_high,actively_looking_into_it,0
1,53942,70,12,649187,274,4,1,very_unsat,very_high,considering,0
0,97123,51,0,356872,360,4,9,avg,little,considering,1
1,25324,0,19,186077,242,1,5,very_unsat,little,actively_looking_into_it,0
1,60789,53,9,583721,305,3,5,very_sat,very_little,considering,0
0,83098,0,0,912180,284,0,14,avg,very_high,actively_looking_into_it,0
0,113787,58,23,223622,546,4,6,avg,very_high,considering,0
1,95405,0,31,268423,326,0,1,very_unsat,very_little,considering,0
0,45709,243,77,880778,756,29,2,very_sat,little,no,0
0,157971,48,0,825984,411,3,12,very_sat,very_little,actively_looking_into_it,0
0,42432,44,12,185852,176,3,6,very_unsat,very_high,no,0
0,50802,0,0,519045,282,1,13,very_unsat,very_high,no,0
1,80421,0,14,988196,327,0,5,very_sat,very_little,no,0
1,85165,268,0,764911,754,27,13,unsat,very_high,considering,0
1,27942,24,0,364542,233,5,10,unsat,little,considering,0
1,128949,56,0,420420,639,3,4,very_sat,little,actively_looking_into_it,0
1,115987,35,14,219175,894,4,5,very_unsat,high,actively_looking_into_it,0
0,56375,57,0,673770,257,5,11,very_unsat,very_high,considering,0
0,153282,52,0,776299,652,4,9,very_unsat,very_high,perhaps,0
1,22365,0,11,475735,208,0,4,very_unsat,very_high,considering,0
0,52494,45,31,275581,301,3,1,very_sat,very_high,actively_looking_into_it,0
1,64625,0,14,176406,345,1,4,very_unsat,little,considering,0
0,54914,70,41,697079,334,3,1,avg,very_high,considering,0
1,125677,194,40,597988,609,23,1,very_sat,little,never_thought,0
0,111521,184,0,388758,749,17,6,sat,very_high,considering,0
0,65390,73,0,254783,349,5,8,very_unsat,very_little,considering,0
0,119385,61,40,385519,443,4,11,unsat,very_little,actively_looking_into_it,1
1,88694,0,77,723916,309,0,1,very_unsat,high,never_thought,0
0,140120,0,75,209902,824,26,1,avg,high,never_thought,0
0,71246,183,0,664636,336,28,13,very_sat,little,considering,0
1,32595,0,0,864838,210,0,15,very_sat,little,no,0
0,35845,218,0,213438,250,20,15,avg,little,no,0
1,94708,92,23,434493,373,4,5,very_unsat,very_little,considering,0
0,44010,154,7,290854,721,14,5,very_sat,very_little,considering,0
1,37947,207,81,622071,178,10,1,very_sat,little,actively_looking_into_it,0
1,99795,187,15,959759,392,14,5,unsat,little,actively_looking_into_it,0
1,83731,69,19,526465,261,3,4,very_unsat,very_high,never_thought,0
0,46552,43,0,752347,135,3,9,unsat,very_high,considering,0
0,43299,0,19,455046,236,1,4,unsat,very_high,never_thought,0
0,32786,203,18,847293,217,28,15,sat,little,considering,0
1,147479,0,13,425632,553,1,6,very_sat,little,considering,0
1,52300,59,9,874972,370,5,6,very_unsat,very_high,no,0
1,91146,0,74,870447,267,1,1,very_sat,very_high,considering,0
1,41359,0,0,836824,146,1,15,very_unsat,very_little,never_thought,0
0,43208,200,8,893564,144,27,4,sat,high,actively_looking_into_it,0
1,85585,71,0,415395,322,5,15,avg,very_high,no,0
1,91694,0,6,232383,351,0,4,very_unsat,very_high,actively_looking_into_it,0
1,35164,0,54,825268,217,0,1,unsat,little,considering,0
0,25930,0,24,765670,166,1,6,unsat,very_little,actively_looking_into_it,0
1,98841,0,24,547981,351,0,4,very_unsat,little,considering,0
1,64432,0,14,227572,366,1,4,very_unsat,little,actively_looking_into_it,0
0,75454,78,31,930349,159,3,2,very_unsat,high,actively_looking_into_it,0
0,121981,45,33,172783,536,5,2,very_unsat,little,actively_looking_into_it,0
0,61791,0,0,990204,360,0,15,unsat,little,no,0
0,49082,46,0,493204,245,5,12,avg,little,considering,0
0,54724,0,0,221808,383,1,9,very_unsat,very_high,considering,0
1,36582,0,0,582900,170,0,11,very_unsat,little,perhaps,0
0,88540,204,0,997862,186,3,14,avg,very_high,never_thought,0
1,35014,53,83,665791,218,3,1,avg,very_high,considering,0
1,41822,64,54,276477,191,4,1,unsat,very_little,considering,0
1,32467,0,56,691681,242,0,2,unsat,very_high,never_thought,0
0,117793,58,7,425806,457,0,4,very_sat,high,never_thought,0
1,100585,57,18,718486,595,5,2,avg,very_little,considering,0
1,41746,191,9,565698,147,14,5,unsat,high,actively_looking_into_it,0
1,79557,0,14,911715,831,1,4,very_unsat,very_little,actively_looking_into_it,0
1,129455,0,0,858054,552,0,15,unsat,little,no,0
0,21911,224,0,717289,202,24,14,unsat,avg,considering,0
1,105218,46,0,730866,636,5,6,unsat,very_little,no,0
0,70463,76,84,415132,325,4,1,very_sat,little,no,0
1,66446,44,0,905004,272,3,11,unsat,little,considering,0
0,116206,0,6,457385,778,1,4,very_sat,little,never_thought,0
0,117558,40,6,403254,263,3,6,very_unsat,very_high,considering,0
1,57636,0,70,623399,354,0,2,very_unsat,little,no,0
0,93058,0,17,825768,325,1,1,very_sat,little,considering,0
0,86167,199,40,970198,359,16,2,very_sat,very_little,perhaps,0
0,67321,0,50,280198,297,1,2,unsat,little,no,0
0,73389,0,6,262153,383,0,6,very_unsat,very_little,actively_looking_into_it,0
1,55409,0,14,295128,252,0,4,very_unsat,very_high,actively_looking_into_it,0
0,37478,0,35,822559,209,0,1,very_unsat,little,considering,0
0,146323,0,77,615076,656,1,2,very_unsat,very_high,actively_looking_into_it,0
1,131585,231,30,974796,877,13,1,avg,very_little,never_thought,0
0,25521,0,0,376753,660,14,9,very_unsat,very_high,considering,0
1,31495,0,23,427271,174,4,6,very_unsat,little,never_thought,0
1,37211,0,10,452727,144,25,6,very_sat,very_little,considering,0
0,70831,207,24,951952,290,27,4,very_sat,very_high,no,0
0,51458,0,0,508849,325,0,13,very_unsat,little,never_thought,0
1,67983,191,0,207208,384,19,14,very_unsat,very_high,no,1
1,99388,0,0,973683,372,0,15,very_sat,little,actively_looking_into_it,0
0,46213,0,68,251789,238,0,1,very_sat,very_little,no,0
0,25928,0,8,964691,853,0,4,very_sat,little,actively_looking_into_it,0
1,58042,0,73,229151,356,1,1,very_sat,very_high,no,0
0,37335,0,6,784189,172,0,6,unsat,little,actively_looking_into_it,0
0,47276,227,53,754971,215,22,2,very_sat,little,considering,0
1,129057,0,10,485364,217,1,4,very_sat,very_high,perhaps,0
0,55529,0,0,922223,307,1,8,very_sat,little,considering,0
1,89923,169,11,852400,321,1,4,sat,little,never_thought,0
1,53329,226,73,900167,315,24,2,avg,very_high,considering,0
1,44787,75,50,663981,206,5,1,unsat,little,considering,0
0,157618,77,21,825114,574,5,6,very_sat,little,considering,0
0,136084,0,0,438355,489,1,12,very_sat,little,actively_looking_into_it,0
0,118872,0,47,459720,877,0,2,avg,very_little,actively_looking_into_it,0
0,94279,212,0,604574,334,26,8,unsat,little,actively_looking_into_it,0
1,124336,0,0,459136,587,5,15,very_unsat,very_high,perhaps,0
1,132891,61,18,951069,662,4,4,very_sat,avg,considering,1
1,25846,48,0,917519,249,4,5,unsat,little,actively_looking_into_it,0
1,66205,0,75,861814,384,1,2,very_unsat,very_little,perhaps,0
0,138517,0,17,215439,524,1,5,very_sat,very_little,considering,0
1,29589,0,11,291748,240,4,10,very_sat,little,considering,0
1,26988,0,19,430599,168,1,4,very_unsat,very_little,no,0
1,46636,0,0,262816,172,1,8,very_unsat,little,actively_looking_into_it,0
0,94223,169,74,546417,294,17,1,very_unsat,high,actively_looking_into_it,0
1,22517,147,0,606094,213,0,13,unsat,little,considering,0
1,23684,76,0,222367,131,3,12,avg,high,no,1
1,33344,0,6,345743,240,1,5,very_unsat,avg,considering,0
1,38600,169,11,649438,130,28,4,very_sat,very_high,actively_looking_into_it,0
0,152006,59,0,535751,630,3,10,unsat,little,considering,0
0,52018,0,31,980729,212,1,1,unsat,high,no,0
1,83827,0,7,579943,255,4,5,unsat,high,considering,0
1,66122,0,0,917548,318,0,10,unsat,little,considering,0
1,51168,56,13,952782,389,3,5,very_unsat,very_little,never_thought,0
0,155616,0,0,967589,465,1,8,very_sat,little,actively_looking_into_it,0
0,61191,180,0,190915,302,10,10,very_sat,very_little,actively_looking_into_it,0
1,46510,0,5,487879,207,1,4,very_unsat,very_little,no,0
0,35306,0,20,315634,155,0,5,very_unsat,little,considering,0
1,156525,155,0,693780,293,0,13,avg,little,considering,0
1,44369,0,19,163022,206,0,6,very_sat,little,no,0
0,34357,51,9,527515,239,3,6,very_unsat,very_little,considering,0
1,80829,58,0,640391,389,3,14,very_sat,little,considering,0
1,40082,158,35,892241,161,11,1,very_sat,very_little,no,0
0,83743,0,45,908015,282,0,1,very_unsat,little,actively_looking_into_it,0
0,85800,186,9,944002,358,19,4,very_unsat,high,actively_looking_into_it,0
1,133536,55,15,205527,469,0,5,very_unsat,avg,actively_looking_into_it,0
1,35655,85,35,822742,196,5,2,very_unsat,very_high,considering,0
1,46645,0,9,670813,193,0,5,avg,little,no,0
0,26352,42,0,715813,177,3,8,unsat,very_little,no,0
0,146997,52,10,207791,669,5,6,very_unsat,very_high,actively_looking_into_it,0
0,93926,0,24,187763,269,0,4,very_sat,high,considering,0
1,93077,162,64,599121,264,14,2,very_unsat,very_little,considering,1
0,48740,0,0,529560,170,1,9,very_sat,very_high,considering,0
1,114669,206,21,226489,436,0,5,very_unsat,little,considering,0
0,26435,38,0,704669,164,5,15,unsat,very_high,considering,0
0,52962,0,24,454612,272,0,6,unsat,very_little,considering,0
1,41376,50,17,851274,152,5,5,very_sat,very_high,never_thought,0
1,97477,38,16,937936,397,3,5,sat,high,never_thought,0
0,70511,63,0,251196,318,3,14,unsat,very_high,no,0
0,113773,58,12,513885,465,4,5,very_unsat,very_little,no,0
0,28162,0,84,442374,154,1,1,very_unsat,very_little,considering,0
0,84521,47,13,374267,281,3,1,very_unsat,high,no,0
0,50815,101,67,853314,325,5,5,sat,very_little,considering,0
1,47554,237,0,652934,135,21,11,very_unsat,little,actively_looking_into_it,0
1,47900,213,0,933614,205,19,13,very_unsat,little,actively_looking_into_it,0
1,43315,190,54,867936,225,10,1,very_unsat,very_high,considering,0
1,56474,0,7,782064,187,1,5,very_sat,little,actively_looking_into_it,0
1,73447,0,6,389898,289,28,4,very_unsat,high,no,0
1,62344,0,10,727685,269,0,4,very_unsat,high,considering,0
1,131989,58,36,764113,733,4,1,very_sat,very_little,never_thought,0
0,23961,63,25,671899,220,3,1,very_sat,very_high,considering,0
0,144698,0,5,445482,892,1,2,very_unsat,very_little,considering,0
1,22945,76,76,531055,248,5,2,very_sat,little,actively_looking_into_it,0
1,54690,82,34,204453,302,5,14,very_unsat,little,considering,0
0,151490,0,17,784010,862,0,4,very_sat,very_high,considering,0
1,27061,59,0,919648,192,3,8,unsat,very_little,considering,0
0,144052,93,11,433874,740,4,6,unsat,very_little,no,0
1,142436,0,8,483487,544,4,6,very_unsat,very_little,considering,0
0,48365,198,0,748438,181,22,10,very_sat,very_high,considering,0
0,46186,0,78,641483,604,0,2,very_unsat,very_little,never_thought,0
0,38366,173,0,905785,218,14,8,very_sat,very_little,no,0
1,102647,181,18,242728,754,1,6,very_unsat,little,perhaps,0
1,73456,0,54,644579,386,1,2,very_unsat,very_high,considering,0
0,59917,0,25,234325,645,1,1,very_sat,very_high,considering,0
0,111320,0,6,473823,673,1,5,very_sat,very_high,actively_looking_into_it,0
1,149305,0,0,610542,506,0,12,very_sat,very_high,never_thought,0
1,41435,0,33,409099,174,0,2,avg,very_high,considering,0
1,68098,0,55,254134,163,1,2,very_unsat,avg,considering,0
0,97971,46,73,621305,346,5,2,unsat,little,actively_looking_into_it,0
0,131457,156,46,435374,487,27,5,very_unsat,little,considering,0
0,55955,214,68,383177,298,11,1,very_unsat,little,considering,0
1,118263,48,5,556556,725,5,5,unsat,very_little,no,0
1,63338,0,0,569078,347,1,15,very_sat,very_little,considering,0
0,116815,0,19,218613,779,1,5,very_sat,little,actively_looking_into_it,0
1,129647,43,19,624899,750,3,5,avg,very_high,perhaps,0
1,137261,0,0,285518,575,0,11,unsat,very_little,considering,0
1,153356,46,26,667796,730,15,1,very_unsat,high,considering,0
1,67037,49,0,237265,707,4,11,very_sat,avg,no,0
1,83515,0,27,218173,325,1,2,avg,very_little,perhaps,0
1,41332,0,67,289748,189,0,1,avg,very_little,actively_looking_into_it,0
1,41950,72,0,342834,167,0,5,avg,very_little,considering,0
1,30507,0,0,225018,207,0,13,sat,very_little,considering,0
1,88818,0,19,267440,888,1,6,very_unsat,very_little,actively_looking_into_it,0
1,22350,0,13,388339,190,0,6,avg,little,considering,0
1,154164,76,58,202032,790,4,1,very_sat,little,considering,0
1,106809,43,6,199932,436,4,5,very_unsat,high,no,0
0,42457,173,76,942929,231,10,1,very_unsat,very_high,considering,0
